,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
1219,2018-04-26,中航光电：2018年半年度业绩报告预告,深交所
1220,2018-04-26,中航光电：一季度净利润同比减8.89%,Wind
1221,2018-04-25,1Q18基金持仓分析(航空航天军工行业)：主动配置意愿提升 优选总装龙头与低估白马,中财网
1222,2018-04-24,工业综合：2018Q1军工板块的基金重仓持股分析 荐9股,东兴证券
1223,2018-04-24,[买入评级]中航光电(002179)深度报告：军民融合成功典范 集成互连解决专家,中财网
1224,2018-04-19,"002179中航光电:17年业绩表现符合预期,坚定看好公司稳态业绩增长",申万宏源
1225,2018-04-16,军工：重视军工、超配军工,巨丰财经
1226,2018-04-16,军工行业周报：南海海上阅兵提升军工板块关注度,中财网
1227,2018-04-14,催化剂或不断有来 三主线布局军工板块,中金在线
1228,2018-04-13,军工行业日报：波音公司投资研制高超声速发动机,中财网
1229,2018-04-11,[推荐评级]国防军工行业简评报告：行业拐点已现 战略配置军工,中财网
1230,2018-04-11,[增持评级]国防军工行业周报：舰载机市场空间广阔 拐点临近聚焦央企龙头,中财网
1231,2018-04-10,[增持评级]国防军工行业双周报：持续看好军工板块行情 首推中航沈飞,中财网
1232,2018-04-09,[增持评级]国防军工行业周报：中美贸易冲突升级背景下 继续看好军工板块,中财网
1233,2018-04-09,4月9日午间行业热点聚焦,中证网
1234,2018-04-08,东兴证券：不要在便宜的时候错过飞机制造公司,新浪
1235,2018-04-08,航空航天军工行业热点速评：中美贸易摩擦升级对航空航天船舶产业的影响,中财网
1236,2018-04-04,[看好评级]国防军工行业事件点评：为什么我们必须重视飞机制造,中财网
1237,2018-04-03,[增持评级]2018年4月军工行业月报：重估军工的三重逻辑,中财网
1238,2018-04-03,[强于大市评级]电子制造行业研究周报：重视5G材料、声光电发展 抓住军工、半导体主线,中财网
1239,2018-04-03,军民融合深化开启军工板块新机遇 四逻辑选15只潜力股,证券日报
1240,2018-03-30,本周10家公司获机构扎堆调研，涨势强劲或提供未来炒作路径参考,Wind
1241,2018-03-29,[路演]中航光电：年内洛阳新技术产业基地将建成投产,全景网
1242,2018-03-27,券商:军民融合深度发展 看好行业机会(附股),证券之星
1243,2018-03-27,[推荐评级]国防军工行业周报：贸易摩擦暴露航空短板 国防军工支撑大国崛起,中财网
1244,2018-03-27,军工行业日报：C919第二架机迎来2018年第一次飞行,中财网
1245,2018-03-27,【军工】中国军工逆周期资产属性将出现，贸易战中的确定板块,微信
1246,2018-03-26,【东吴军工双周报】2018年战略看好军工板块，持续推荐板块龙头标的【东吴军工陈显帆】,透视先进制造
1247,2018-03-26,中航光电：公司防务领域业务将在2018年进入较快发展阶段,Wind
1248,2018-03-26,3月26日早间行业关注,中证网
1249,2018-03-26,545家公司披露年报，68只成长股不惧调整藏“升”机,证券日报
1250,2018-03-25,一周机构去哪儿？千合资本、嘉实等调研了这些个股(名单),证券时报网
1251,2018-03-25,工业综合：持续推荐板块龙头标的 荐3股,和讯
1252,2018-03-23,[看好评级]国防军工行业专题报告：新时代呼唤军工大发展,中财网
1253,2018-03-21,[推荐评级]军工行业周报：碳纤维行业方兴未艾 行业应用渗透率提升,中财网
1254,2018-03-21,[买入评级]中航光电(002179)年报点评：毛利率提升 业绩稳定增长 看好今年重回高成长通道,中财网
1255,2018-03-21,"中航光电:17年业绩表现符合预期,坚定看好公司稳态业绩增长",申万宏源
1256,2018-03-20,[强烈推荐评级]中航光电(002179)年报点评：系统集成见成效 净利润率创历史新高,中财网
1257,2018-03-20,[中性评级]电子设备行业周报：慕尼黑电子展聚焦智能制造 电子设备厂商未来看点十足,中财网
1258,2018-03-20,[买入评级]中航光电(002179)深度研究：从军工龙头走向国产连接器行业龙头,中财网
1259,2018-03-20,机械行业卓越推：中航光电(002179),中财网
1260,2018-03-20,[增持评级]海通军工行业周报(第10期)：重点关注一季报业绩增长较为确定或潜在超预期标,中财网
1261,2018-03-20,64股获券商买入评级 东方日升目标涨幅达57.85%,Wind
1262,2018-03-20,"中航光电:业绩平稳增长,净利率水平持续提升",信达证券
1263,2018-03-19,【安信军工】每周观点0318：短期注意回调风险，18年板块将呈现基本面变化和阶段性行情,安信军工冯福章
1264,2018-03-19,[买入-A评级]中航光电(002179)年报点评：集成化产品营收大幅增长 净利率和单季度营收创历史新高,中财网
1265,2018-03-19,[审慎增持评级]中航光电(002179)年报点评：布局长远 蓄势待发,中财网
1266,2018-03-19,[增持评级]中航光电(002179)年报点评：2017经营状况良好 业绩稳定增长,中财网
1267,2018-03-19,[买入评级]中航光电(002179)年报点评：业绩符合预期 看好军民品持续拓展,中财网
1268,2018-03-19,[推荐评级]中航光电(002179)点评：业绩稳健增长 持续受益军民下游增长,中财网
1269,2018-03-19,[推荐评级]中航光电(002179)年报点评：积极拓展国内外军民品市场 加强科技创新布局长远发展,中财网
1270,2018-03-19,早安！方正最新观点20180319,方正证券研究
1271,2018-03-18,【华创机械】每日公告速递2018-03-18,华创机械
1272,2018-03-18,工业综合：2013-2017年我国武器进出口额均排全球第五 荐9股,中泰证券
1273,2018-03-18,中航光电：净利率和单季度营收创历史新高 买入评级,安信证券
1274,2018-03-17,中航光电2017年净利润8.25亿元 同比增长12.48%,中金在线
1275,2018-03-16,中航光电：2017年净利润同比增12.48%，拟10派1.2元,Wind
1276,2018-03-15,巨丰热点：军民融合盘中活跃 航天晨光盘中冲击涨停,巨丰财经
1277,2018-03-13,[推荐评级]军工行业周报：军民融合委工作重心下移 军民融合有望破冰,中财网
1278,2018-03-12,[推荐评级]国防军工行业周报：军费增速超预期 行业基本面持续改善,中财网
1279,2018-03-12,工业综合：行业基本面持续改善 荐16股,长城证券
1280,2018-03-12,[增持评级]国泰君安军工行业2018年春季策略展望：看好飞行器产业链 拥抱龙头,中财网
1281,2018-03-12,[推荐评级]国防军工行业周报：2018年国防支出增长8.1% 装备建设获得强力支撑,中财网
1282,2018-03-12,[增持评级]航空航天行业周报：短期行情有望延续 看好飞行器产业链,中财网
1283,2018-03-12,[增持评级]国防军工行业周报：国防预算增速超预期 支撑军工行业基本面改善,中财网
1284,2018-03-12,国防支出超预期 战略看好军工 五股利剑出鞘,证券之星
1285,2018-03-12,"国防军工行业周报:2018年国防支出增长8.1%,装备建设获得强力支撑",国海证券
1286,2018-03-11,工业综合：支撑军工行业基本面改善 荐9股,中泰证券
1287,2018-03-11,工业综合：基本面与市场面共促军工板块筑中期底部 荐10股,方正证券
1288,2018-03-11,安信冯福章：国防预算增速超预期 关注军工板块两主线,金融界
1289,2018-03-09,【东吴晨报0309】【宏观】2月进出口数据【行业】机械、军工【个股】先导智能,东吴研究所
1290,2018-03-08,[增持评级]军工行业点评报告：国防支出增速超预期 战略看好军工板块,中财网
1291,2018-03-07,[增持评级]国防军工行业点评：2018年国防开支预算增速超预期 军工版块抄底良机已到,中财网
1292,2018-03-07,[看好评级]军工行业动态跟踪：军费增速达8.1%略超预期 “十三五”后半程装备建设有望加快,中财网
1293,2018-03-06,【军工丨段小虎】中航光电(002179)：业绩预告符合预期，看好未来持续稳步增长,方正证券研究
1294,2018-03-06,航空航天军工行业热点速评：2018年我国国防预算预计增长8.1% 释放拐点信号,中财网
1295,2018-03-05,[增持评级]航空航天行业周报：关注两会主题 首选超跌军工白马,中财网
1296,2018-03-01,【中航光电】中航光电业绩快报点评：2017年各项业务顺利开展，业绩稳定增长【东吴军工陈显帆】,微信
1297,2018-03-01,午间研报精选：机构重点关注中航光电等5股,和讯
1298,2018-03-01,[买入评级]中航光电(002179)点评：业绩基本符合预期 看好军民融合典范企业的优势富集效应,中财网
1299,2018-03-01,[推荐评级]军工行业简评研究：短期催化剂渐多 军工行业迎布局良机,中财网
1300,2018-03-01,[增持评级]中航光电(002179)事件点评：业绩稳步提升 下游需求有望进一步增长,中财网
1301,2018-03-01,【东吴晨报0301】【宏观】2月PMI【个股】晶盛机电、先导智能、东方国信、中航光电、信维通信等,东吴研究所
1302,2018-02-28,[审慎增持评级]中航光电(002179)点评：增长符合预期 军工行业反转、业绩成长加速,中财网
1303,2018-02-28,[看好评级]军工行业动态跟踪：大飞机再签单 看好民航产业链,中财网
1304,2018-02-28,[增持评级]中航光电(002179)公司研究：2017年各项业务顺利开展 业绩稳定增长,中财网
1305,2018-02-28,中泰证券：多重利好促军工板块爆发,金融界
1306,2018-02-28,[推荐评级]中航光电(002179)：业绩快报高于预告区间中枢 看好公司未来三年加速增长,中财网
1307,2018-02-28,【晨会聚焦】军工板块关注度提高,中泰证券研究所
1308,2018-02-27,智通港股公告精选︱2月27日,智通财经
1309,2018-02-27,中航光电：2017年净利润同比增12.48%（快报）,Wind
1310,2018-02-27,[领先大市-A评级]国防军工行业每周观点：关注军工反弹性机会 18年板块将呈现基本面变化和阶段性行情,中财网
1311,2018-02-27,C919订单加码显大飞机发展势头10只机构看好股迎机遇,证券日报
1312,2018-02-27,军工行业双周报:建议重点关注低估值白马股和成长确定的龙头股,申万宏源
1313,2018-02-26,机械行业卓越推：中航光电(002179),中财网
1314,2018-02-26,中上协“2017年度最受投资者尊重的上市公司评选”入围名单揭晓,中上协
1315,2018-02-26,[推荐评级]国防军工行业周报：法规清理保障军民融合深化 前期调整及边际变化带来投资机会,中财网
1316,2018-02-26,[增持评级]国防军工行业周报：板块进入战略配置机遇期,中财网
1317,2018-02-26,"国防军工行业双周报:军民融合持续推进,看好低估值主流军工标的",东吴证券
1318,2018-02-25,2018年第8周军工观点：继续逐步增加军工白马的配置,--
1319,2018-02-23,[增持评级]军工行业周报：重型猎鹰首飞成功 重点关注低估值央企龙头,中财网
1320,2018-02-22,[推荐评级]军工行业周报：基金军工持仓下行空间有限 持仓高集中度现象有望缓解,中财网
1321,2018-02-21,军工行业：建议关注超跌白马及龙头股,申万宏源
1322,2018-02-14,五大券商下周看好6板块37股,证券之星
1323,2018-02-13,[看好评级]点评陆基反导、苏35战巡南海和歼20列装作战部队(军工行业)：我军打出组合拳 传递坚定信心,中财网
1324,2018-02-13,[看好评级]军工行业周报：建议关注超跌白马及龙头股,中财网
1325,2018-02-12,方正军工周观点：春潮巨震估值回，军工白马择机配,--
1326,2018-02-12,[增持评级]国防军工行业周报：风险与机遇并存 建议关注低估值军工白马,中财网
1327,2018-02-12,方正证券丨一周聚焦0212-0216,方正证券研究
1328,2018-02-12,"国防军工行业周报:歼-20列装空军作战部队,推荐关注航空装备产业链投资机会",国海证券
1329,2018-02-11,海通军工行业周报(第6期)：关注内生业绩增速与估值匹配的标的,中财网
1330,2018-02-11,[增持评级]军工2.0系列8之分级基金专题研究(航空航天行业)：军工分级基金下折对板块影响研究,中财网
1331,2018-02-09,军工行业日报：中国空军苏-35战机飞赴南海战斗巡航,中财网
1332,2018-02-07,[强于大市评级]国防军工行业点评：分级基金下折再次告警 但历史下折执行后均为反弹不受赎回影响,中财网
1333,2018-02-07,[看好评级]军工行业动态跟踪：航空工业18年工作会 17年军品明显好于往年 看好十三五后三年更大发展,中财网
1334,2018-02-07,军工行业月报：板块估值持续下降 关注低估值优质标的,中财网
1335,2018-02-06,[看好评级]军工行业专题报告：军工分级基金下折回溯分析,中财网
1336,2018-02-06,[增持评级]军工行业周报：外延并表驱动业绩增长 重点关注低估值央企龙头,中财网
1337,2018-02-06,[增持评级]国防军工行业双周报：分级基金面临下折风险 下折后板块短期风险将出清,中财网
1338,2018-02-06,【军工丨段小虎】分级基金或承压下折，择机增配价值白马,方正证券研究
1339,2018-02-06,【东吴晨报0206】【行业】通信、零售、军工【个股】山西汾酒,东吴研究所
1340,2018-02-05,【招商军工-行业每日要闻0205】,招商军工研究
1341,2018-02-05,工业综合：建议重视基本面标的在调整中的配置及加仓机会 荐6股,申万宏源
1342,2018-02-05,[优于大势评级]国防军工行业周报：板块深度回调 关注阶段性反弹机会,中财网
1343,2018-02-05,军工行业周报：电磁监测试验卫星“张衡一号”成功发射,中财网
1344,2018-02-05,[推荐评级]国防军工行业周报：业绩预告超六成个股实现增长 推荐关注主战装备龙头,中财网
1345,2018-02-04,多家公司披露年报数据，这些投资机会最靠谱,第一财经
1346,2018-02-03,"国防军工行业每周观点:重申重点关注1-2月军工行情,18年板块预计将呈现基本面变化和阶段性行情",中证网
1347,2018-02-02,中航光电:深度报告,正点财经
1348,2018-02-02,[推荐评级]军工行业研究报告：融合新引擎 军工新时代,中财网
1349,2018-02-01,[推荐评级]军工行业周报：综合电力推进系统有望引领舰船动力发展新方向,中财网
1350,2018-02-01,[看好评级]军工行业周报：坚定看好军工中长期投资机会 短期择机布局军工白马优质标的,中财网
1351,2018-02-01,【军工*陈显帆团队】2017基金四季报总结报告：军工股基金持仓处于历史低位，建议关注低估值的主流白马标的,东吴研究所
1352,2018-01-31,[增持评级]军工行业周报：积极参与军工反弹行情 加仓配置军工核心白马蓝筹,中财网
1353,2018-01-29,方正证券丨一周聚焦0129-0202,方正证券研究
1354,2018-01-29,"国防军工行业周报:中国船舶中船防务降杠杆,汽轮发电机组重大突破全电推进应用有望加速",国海证券
1355,2018-01-28,工业综合：底部加大配置基本面向好的军工白马 荐5股,方正证券
1356,2018-01-26,银河证券晨会纪要-180126,银河证券
1357,2018-01-25,中航光电股票行情：开拓高端领域，走向系统集成,南方财富网
1358,2018-01-25,【兴证军工】2017年Q4公募基金军工持仓分析,国防军工参考
1359,2018-01-23,【招商军工-行业每日要闻0123】,招商军工研究
1360,2018-01-22,工业综合：国家队龙头配置价值凸显 荐14股,中信建投
1361,2018-01-19,安信冯福章:重申重点关注1-2月军工行情 两条主线掘金,金融界
1362,2018-01-19,军民融合板块喜获政策“红包” 八股迎腾飞契机,证券时报
1363,2018-01-18,中航光电：已与特斯拉开展项目合作,e公司
1364,2018-01-17,【太平洋证券 今日早读】机械-郑煤机投资要点|明泰铝业、艾迪精密公司点评|国防军工、社会服务行业追踪（20180117）,太平洋证券研究
1365,2018-01-15,工业综合：推荐低估值白马和成长确定的龙头股 荐6股,申万宏源
1366,2018-01-15,沪指喜现“十一连阳”机构布局忙，215家被调研公司显现三大特征,Wind
1367,2018-01-14,工业综合：我国2017造船三大指标位居世界第一 荐15股,国海证券
1368,2018-01-14,工业综合：持续下跌带来反弹机遇 荐8股,川财证券
1369,2018-01-12,【晨会纪要】策略丁文 银河证券晨会纪要—20180112,中国银河证券研究
1370,2018-01-12,【行业周报】军工李良 军事训练提上新高度，强军事业跨进新时代,中国银河证券研究
1371,2018-01-11,电子行业2018年度投资策略：关注汽车电子和半导体板块,中财网
1372,2018-01-11,春季行情如期而至，机构播种“大小”通吃,Wind
1373,2018-01-10,【国防军工|刘倩倩团队太平洋证券】军工行业周报:行业基本面拐点将至，建议加大板块配置,太平洋证券研究
1374,2018-01-09,新年首周调研热度不减 科技股重回机构法眼,投资快报
1375,2018-01-08,上海证券：机构上市公司调研统计,上海证券
1376,2018-01-08,广发证券国防军工行业周报,中财网
1377,2018-01-08,2018年第1周军工行业观点：把握基本面且待云起时,中财网
1378,2018-01-08,《智能汽车创新发展战略》发布事件点评:智能汽车发展进入新时代,中国网
1379,2018-01-08,中航光电(002179)公司动态报告：聚焦高端连接器多元化拓展助力中长期发展,中财网
1380,2018-01-08,军工行业周报:看好低估值白马股和成长确定的龙头股,中国网
1381,2018-01-08,国防军工行业周报：直18A重型直升机服役、军工集团公司制改制全部完成,中财网
1382,2018-01-08,刘士余透露新动向 机构马不停蹄扎堆调研这些股！,证券日报
1383,2018-01-08,机构摸底春季行情，57公司新年首周获调研,Wind
1384,2018-01-08,早评：短期整固不碍行情发展 基金认为18年沪指会上涨,中金在线
1385,2018-01-07,机构调研热情下滑，仍有公司被私募大佬看中,21世纪经济报道
1386,2018-01-07,57家公司新年首周获调研 中航光电美亚柏科最受关注,证券时报
1387,2018-01-07,工业综合：国防军工周报,广发证券
1388,2018-01-07,周末要闻2018年1月7日星期日,--
1389,2018-01-07,陆家嘴财经早餐2018年1月7日星期日,--
1390,2018-01-06,新年以来机构调研34家公司，9股被10家以上机构走访,Wind
1391,2018-01-05,中航光电：防务领域业务进入快速发展阶段 毛利率上升的原因曝光,财富动力网
1392,2018-01-05,中航光电(002179)公司简评：涉诉案件尚无定论业务发展长期稳固,中财网
1393,2018-01-05,五大券商下周看好6板块46股,证券之星
1394,2018-01-04,航天电器(002025)V.S.中航光电(002179),中财网
1395,2018-01-04,[推荐评级]军工行业周报：估值风险释放 建议底部积极布局,中财网
1396,2018-01-04,中航光电：1月3日融资余额为4.02亿元，较前一日骤增10.60%,Wind资讯
1397,2018-01-04,今年宇航发射次数将创新高航天事业稳步发展(受益股),金融界
1398,2018-01-03,军工行业周报：看好订单增加带来的成长确定性坚定推荐军工白马龙头股,中财网
1399,2018-01-03,军工板块业绩确定性受关注六股腾飞在即,中证报
1400,2018-01-02,军工行业2018年度投资策略：板块活跃优选标的把握反转,中财网
1401,2018-01-02,以史为鉴，从历史经验看“一季度砍单”，对苹果产业链影响几何？,国金证券研究所
1402,2018-01-01,【安信军工冯福章团队】每周观点1231：跨年开新局，关注1-2月军工行情，18年板块预计将呈现基本面变化和阶段性行情,安信军工冯福章
