,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
306,2021-11-16,东方财富今日大宗交易成交23.75万股，成交价35.33元溢价1.55%,Wind
307,2021-11-16,证券业2022年度策略 | 坚守财富管理主线，寻找长期主义的践行者,中信建投非银金融研究
308,2021-11-16,上海区域股市周报：新增1家上市公司 25家机构调研康达新材,每日经济新闻
309,2021-11-16,16股获券商买入评级，光大银行目标涨幅达66.17%,Wind
310,2021-11-16,东方财富连续3日获北向资金净买入,证券时报网
311,2021-11-15,连续3日净买入 东方财富获深股通净买入28.31亿元,证券时报网
312,2021-11-15,南财脱水研报丨北交所开市，金融IT会否带来板块估值反弹？,21经济网
313,2021-11-15,北向资金连续3日净买入累计加仓近160亿，中国中免获净买入超6亿元,Wind
314,2021-11-15,第七届“东方财富杯”全国大学生金融精英挑战赛成功举办,证券时报网
315,2021-11-15,湖北宜化跌停，龙虎榜上机构买入1704.78万元，卖出619.11万元,证券时报网
316,2021-11-15,东方财富现1笔大宗交易 共成交574.57万元,新浪
317,2021-11-15,11月15日深市创业板活跃股公开信息,深交所
318,2021-11-15,东方财富今日大宗交易成交20.02万股，成交价28.7元折价18.77%,Wind
319,2021-11-15,国元证券维持东方财富买入评级，事件点评：基金销售规模提升，长期成长动力充足,每日经济新闻
320,2021-11-15,国元证券：给予东方财富买入评级，目标价位43.8元,证券之星
321,2021-11-15,券商行业周报(2021年第四十二期)：北交所明确“行业黑名单” 持续关注财富管理提振作用,新浪
322,2021-11-15,盘前情报丨掘金北交所，首批81家上市，哪些公司有望突围，利好哪些板块？（名单）,21世纪经济报道
323,2021-11-15,申港证券：券商板块将呈现震荡向上走势,Wind
324,2021-11-15,中信建投：北交所设立催化券商板块行情,Wind
325,2021-11-15,中信建投：北交所设立催化券商板块行情,第一财经
326,2021-11-14,招商策略：风格悄然变化原因和年底布局思路,Wind
327,2021-11-14,2700亿大白马火了！外资最新加仓股名单来了,Wind
328,2021-11-14,非银金融行业周报：券商盈利高景气延续 保险两端压力仍在,新浪
329,2021-11-13,北向资金本周净卖出约27亿元，抛售医药制造、酿酒行业，大幅加仓“宁王”和这只券商股,21世纪经济报道
330,2021-11-13,北向资金丨本周扫货重点曝光，东方财富获加仓超27亿元,第一财经
331,2021-11-13,东方财富实控人其实“手滑”卖出1万股股票，公司强调并无减持计划,腾讯网
332,2021-11-13,北上资金加仓券商股，连续减持格力电器 减持股份,Wind
333,2021-11-12,东方财富：董事长其实误操作卖出公司1万股股票，向投资者致歉,Bianews
334,2021-11-12,一周主力资金丨抛售食品饮料板块 加仓东方财富27亿元,第一财经
335,2021-11-12,大公司动态丨腾讯与抖音商谈对等开放；“双11”天猫等平台战绩出炉,第一财经
336,2021-11-12,股吧崩的原因是这？“券商一哥”老板误操作卖股票，身家超王健林,AI财经社
337,2021-11-12,东方财富(300059.SZ)：控股股东误操作交易公司股票及致歉,格隆汇
338,2021-11-12,东方财富(300059.SZ)：“20东财01”完成本息兑付并摘牌 退市,智通财经
339,2021-11-12,董事长其实违规卖出10000股，东方财富致歉：误操作 其他违规处罚,中华网
340,2021-11-12,东方财富：控股股东误操作卖出公司股票1万股,财联社
341,2021-11-12,北向资金今日净流入36亿元 宁德时代获加仓8.3亿元,第一财经
342,2021-11-12,北上资金连续第二日净买入东方财富,格隆汇
343,2021-11-12,11月12日深市大宗交易信息,深交所
344,2021-11-12,北向资金再度加仓超36亿，东方财富本周净买入近28亿,Wind
345,2021-11-12,"A股突发，东方财富股吧崩了一天！董明珠22岁美女秘书成""钦点""接班人？最新回应来了！",中国基金报
346,2021-11-12,东方财富股吧崩了，部分地区仍无法访问,IT之家
347,2021-11-12,东方财富股吧突然崩了 公司回应：由于临时网络原因 现已恢复,上证报
348,2021-11-12,东方财富回应股吧异常：正维护，暂不知进度,中新经纬
349,2021-11-12,突发！东方财富股吧崩了，什么情况？国家队放大招，李嘉诚重磅出手，8连板大牛却遭闷杀，市场咋走？,券商中国
350,2021-11-12,有资金潜伏，这些低位股偷偷连涨，10股业绩高增长,Wind
351,2021-11-12,东方财富网股吧“崩了”？页面无法打开，回应：正在恢复中,澎湃新闻
352,2021-11-12,调整就是机会！基金开始扫货房地产、券商，保利发展、东方财富被疯抢,每日经济新闻
353,2021-11-12,东方财富股吧“崩了”？ 公司回应：正在恢复过程中,财联社
354,2021-11-12,东方财富网股吧栏目“崩了”？页面无法打开,澎湃新闻
355,2021-11-12,东方财富股吧“崩了”？ 公司回应：正在维护中,财联社
356,2021-11-12,股吧突然崩了！8连板牛股开盘2分钟跌停，发生了什么？,e公司
357,2021-11-12,打不开了？东方财富股吧疑似崩了，网友调侃：还好意思内涵同花顺,和讯
358,2021-11-12,东方财富等38股获北向资金增持额超亿元,证券时报网
359,2021-11-12,北向资金动向盘点：房地产回暖，重手加仓却是非银,Wind
360,2021-11-12,A股早报2021年11月12日星期五,Wind
361,2021-11-12,每日理财观察: MSCI公布半年度指数评审结果,Wind
362,2021-11-12,北向资金净买入A股86亿元，超18亿元扫货东方财富，还加仓了这些股（名单）,21世纪经济报道
363,2021-11-12,北交所开市在即 券商板块大涨！这些机构多维“备战”抢先机,国际金融报
364,2021-11-11,北上资金活跃股名单(11月11日),证券时报网
365,2021-11-11,东方财富现2笔大宗交易 总成交金额3684.80万元,证券时报网
366,2021-11-11,证券Ⅱ行业：公募代销格局微变 渠道下沉态势延续,广发证券
367,2021-11-11,非银金融行业21Q3基金代销机构公募基金保有规模数据点评：Q3股票+混合公募基金保有量略有下降 非货基保有量实现增长,新浪
368,2021-11-11,数据复盘｜主力资金加仓金融股、房地产股 北向资金抢筹东方财富、中国平安等,证券时报网
369,2021-11-11,金融街下午茶2021年11月11日星期四,Wind
370,2021-11-11,北向资金今日净流入86.1亿元 东方财富获加仓18亿元,第一财经
371,2021-11-11,最新出炉！11月11日沪深股通净流入86.10亿，东方财富获净买入18.119亿元,每经网
372,2021-11-11,北向资金今日净买入东方财富18.12亿元,36氪
373,2021-11-11,北向资金杀回马枪超86亿资金回流A股，东方财富获大幅净买入超18亿,Wind
374,2021-11-11,"东方财富现2笔大宗交易 共成交3,684.80万元",新浪
375,2021-11-11,东方财富今日大宗交易成交74.56万股，成交价35.35元溢价0.0%,Wind
376,2021-11-11,A股资金流向：权重与题材共振上扬,Wind
377,2021-11-11,华泰证券：维持东方财富(300059.SZ)“买入”评级 目标价42.3元,智通财经
378,2021-11-11,再破纪录，A50ETF（159601）今日成交高达36.31亿元再创新高,Wind
379,2021-11-11,华创证券：券商行业尚处转型期 关注具备差异特色的券商带来的结构性机会,证券时报网
380,2021-11-11,A股收盘综述：地产股掀起涨停潮，半导体、元宇宙高空加油,Wind
381,2021-11-11,公募基金代销保有量2021Q3数据点评：头部排名总体稳定 环比增速分化加大,新浪
382,2021-11-11,非银金融行业2021Q3销售机构公募基金保有数据点评：独立三方市占率进一步提升 机构业务扩容加快,新浪
383,2021-11-11,【东吴非银 | 2021Q3基金保有规模点评】线上渠道占比稳步提升，东财表现持续优异,微信
384,2021-11-11,连续4天成交超30亿元，A50ETF（159601）上涨1.42%,Wind
385,2021-11-11,保利地产涨停，A50ETF（159601）成交超20亿元,Wind
386,2021-11-11,证券行业2022年投资策略：顺势而为 迎接市场扩容浪潮,新浪
387,2021-11-11,北交所开市时间敲定，东方财富劲升4%，券商ETF（512000）涨逾1%,资本邦
388,2021-11-10,主力动向｜78股主力买入超亿元！隆基股份、恒瑞医药、长信科技、万科A、东方财富位居前五！,上游新闻
389,2021-11-10,比元宇宙概念股还疯狂 游资接力送ST中天10个涨停板,证券日报
390,2021-11-09,上海区域股市周报：新增1家过会企业，111家机构调研巴比食品,每日经济新闻
391,2021-11-09,证券行业景气度延续，持续看好大财富管理主线,金融界
392,2021-11-09,金融市场流动性与监管动态周报：美联储TAPER落地 重要股东减持规模扩大 减持股份,新浪
393,2021-11-09,盘前必读丨央行推出碳减排支持工具，宁德时代携手哪吒汽车,第一财经
394,2021-11-09,融资客减仓近百亿元，机构建议两手布局,Wind
395,2021-11-08,东方财富大宗交易成交530.64万元,证券时报网
396,2021-11-08,东方财富现1笔大宗交易 共成交530.64万元,新浪
397,2021-11-08,东方财富今日大宗交易成交18万股，成交价29.48元折价11.52%,Wind
398,2021-11-08,国信证券：证券行业的政策环境和生态体系继续改善 维持“超配”评级,证券时报网
399,2021-11-08,东方财富、赣锋锂业等28股获北向资金增持额超亿元,证券时报网
400,2021-11-08,财信证券基金深度报告：影响基金组合收益率的几点思考及重点品种2021年3季报调换仓情况,财信证券研究
401,2021-11-08,陆家嘴财经早餐2021年11月8日星期一,Wind
402,2021-11-07,防止可转债制度漏洞被利用,每日经济新闻
403,2021-11-07,下周操盘攻略：EDG首次夺冠，元宇宙烈火烹油？,Wind
404,2021-11-07,券商在搅动基金托管江湖，银行独霸时代遭挑战？,Wind
405,2021-11-07,"出手了！3300亿""券茅""谋求这块牌照，券商在搅动基金托管江湖，银行独霸时代遭挑战？",券商中国
406,2021-11-06,东方财富(300059.SZ)：子公司完成发行15亿元短期融资券,格隆汇
407,2021-11-06,东方财富(300059.SZ)：实控人其实已减持“东财转3”共1583.0001万张 减持股份,格隆汇
408,2021-11-06,东方财富(300059.SZ)：东财置业以资产抵押 向银行申请10.955亿元固定资产贷款额度,格隆汇
409,2021-11-05,周期板块集体下跌，煤炭钢铁大跳水！创新药惨不忍睹！,和讯
410,2021-11-05,东方财富(300059.SZ)实控人累计减持1583万张“东财转3” 减持股份,智通财经
411,2021-11-05,东方财富(300059.SZ)：东方财富证券完成发行15亿元短期融资券,智通财经
412,2021-11-05,东方财富：控股股东减持“东财转3”可转债1583万张 可转债减持,财联社
413,2021-11-05,北上资金活跃股名单(11月5日),证券时报网
414,2021-11-05,金发拉比11月5日龙虎榜数据,证券时报网
415,2021-11-05,北向资金结束连续6日净买入，这些股获加仓,第一财经
416,2021-11-05,北向资金净买入东方财富5.18亿元,e公司
417,2021-11-05,北向资金结束连续6日净买入，隆基股份连续3日遭抛售累计净卖出超30亿,Wind
418,2021-11-05,蓄势待发！北交所概念活跃 这只龙头本周大涨26%,第一财经
419,2021-11-05,非银行金融行业2022年投资策略：在变革中寻找兼具品牌、规模和能力的好生意,新浪
420,2021-11-05,东方财富证券正在谋求基金托管牌照,36氪
421,2021-11-05,财信证券证券行业2021年11月月度报告：三季报业绩整体稳中向好，北交所开市在即,财信证券研究
422,2021-11-05,财富管理机构重塑筋骨：藩篱被打破，在竞争与交融中快速演进,Wind
423,2021-11-04,豪掷630亿，高毅冯柳、邓晓峰三季度重仓买了什么？,腾讯网
424,2021-11-04,证券行业三季度综述与展望：聚焦财富管理渠道与机构服务型龙头,新浪
425,2021-11-04,精锻科技：东方财富证券、青岛赢隆投资等3家机构于10月26日调研我司,证券之星
426,2021-11-03,华西策略：持续增配“双创”板块,新浪
427,2021-11-03,可转债日报：预调酒龙头转债上市首日大涨31%，两只转债明日将迎最后交易日,Wind
428,2021-11-03,主力动向｜资金围猎87股，中天科技、京东方Ａ、中远海控、东方财富、大北农位居前五！,上游新闻
