,2021-12-31,"年终盘点|2021年十大""争议""白马股",新浪
290,2021-12-06,牧原股份对全资子公司增资51.5亿，拟向金融机构申请授信额度不超700亿元,中华网
291,2021-12-06,公告精选：牧原股份拟向金融机构申请授信额度不超700亿；*ST当代受赠南太武渔港35%股权,e公司
292,2021-12-06,申万农林牧渔周观点：黄羽肉鸡景气底部回暖 关注优质行业龙头,新浪
293,2021-12-06,旗下31家公司商票持续逾期，牧原股份再陷风波，澄清后却申请700亿授信，真没钱了？,证券之星
294,2021-12-06,牧原股份：拟向金融机构申请授信额度不超过700亿元,中证网
295,2021-12-06,牧原股份：截至11月底公司对子公司提供担保累计为687.71亿元 大额借贷担保,中证网
296,2021-12-06,牧原股份：开展玉米、豆粕、生猪等商品期货的套期保值业务,中证网
297,2021-12-06,公告精选丨*ST众应遭证监会立案，牧原股份对全资子公司合计增资51.5亿元,21世纪经济报道
298,2021-12-06,【晚间公告抢先看】牧原股份11月份生猪销售收入67.67亿元、亿纬锂能实控人减持时误买入2万股 终止减持计划,金融界
299,2021-12-06,牧原股份：11月商品猪销售均价震荡上升，环比升逾34%,澎湃新闻
300,2021-12-06,“操作不当”致牧原股份少量商票逾期 上市猪企资金“大考”或刚刚开始,财联社
301,2021-12-06,牧原股份(002714.SZ)：拟向银行等金融机构申请授信额度总计为不超700亿元,格隆汇
302,2021-12-06,牧原股份(002714.SZ)：拟向关联方牧原实业申请借款额度调整为不超50亿元,格隆汇
303,2021-12-06,牧原股份(002714.SZ)：2022年拟开展融资租赁业务 融资额度合计不超30亿元,格隆汇
304,2021-12-06,牧原股份(002714.SZ)：11月生猪销售收入环比降4.70%、同比升33.26% 盈利能力下降,格隆汇
305,2021-12-06,牧原股份(002714.SZ)：在惠民县、通榆县、溧水区等地设立子公司,格隆汇
306,2021-12-06,牧原股份(002714.SZ)拟开展商品期货套期保值业务,智通财经
307,2021-12-06,牧原股份(002714.SZ)拟开展外汇衍生品交易,智通财经
308,2021-12-06,牧原股份(002714.SZ)拟在惠民县等地设立子公司,智通财经
309,2021-12-06,牧原股份：对全资子公司合计增资51.5亿元,Wind
310,2021-12-06,牧原股份：11月生猪销售收入67.67亿元,新浪
311,2021-12-06,牧原股份：11月份生猪销售收入67.67亿元,财联社
312,2021-12-06,牧原股份：公司及控股子公司担保额度预计不超过410亿元 大额借贷担保,Wind
313,2021-12-06,牧原股份：11月商品猪销售均价环比上升34.34%,Wind
314,2021-12-06,牧原股份商票逾期,搜狐
315,2021-12-06,牧原股份回应旗下公司商票持续逾期：部分供应商未及时发起付款申请,Bianews
316,2021-12-06,旗下公司商票发生逾期 牧原股份称正在积极沟通 保障票据持有人合法权益,上证报
317,2021-12-06,牧原股份旗下31家公司商票持续逾期 公司回应：正在与银行、持票人积极沟通，快速解决问题,每日经济新闻
318,2021-12-06,牧原股份回应商票逾期：已积极推动商票兑付,Wind
319,2021-12-06,牧原股份回应商票逾期：已积极推动商票兑付 公司现金流正常,e公司
320,2021-12-06,农林牧渔行业2022年上半年投资策略：跟随周期 把握政策,新浪
321,2021-12-06,牧原股份旗下31家公司商票逾期承兑，招商证券旗下基金或“中招”,阿尔法工场
322,2021-12-06,四大猪企销量齐超去年 全年生猪出栏量或超7500万头,羊城晚报
323,2021-12-06,农林牧渔行业周报：我国玉米品种换代改良趋势显现,新浪
324,2021-12-06,顺鑫农业VS牧原股份~养猪方面牧原才是专业的,深水财经社
325,2021-12-06,每日理财观察：银行保险机构关联交易管理办法有望近期出台,Wind
326,2021-12-06,A股融资融券日报：两融余额减少18.05亿元（12月3日）,Wind
327,2021-12-04,牧原股份旗下31家公司商票持续逾期,36氪
328,2021-12-04,惊呆！券商客户经理说要爆雷，“猪茅”连跌4天！公司紧急回应：强烈谴责,中证报
329,2021-12-03,7500万头！生猪养殖四大头部企业扩张步伐不减,上证报
330,2021-12-03,金融街下午茶2021年12月3日星期五,Wind
331,2021-12-03,牧原股份财务造假？官方回应：对不实言论保留追责权,中国经济网
332,2021-12-03,农林牧渔行业2022年投资策略：生猪周期或迎拐点 聚焦成长性动保龙头,西南证券
333,2021-12-03,公司存在重大风险？牧原股份回应：保留追究当事人法律责任的权利,证券之星
334,2021-12-03,牧原股份：生产经营和流动性都正常，对不实言论保留追责权,澎湃新闻
335,2021-12-03,牧原股份：公司的生产经营和流动性都正常,Wind
336,2021-12-03,牧原股份：公司的生产经营和流动性都正常,财联社
337,2021-12-03,A股融资融券日报：两融余额减少72.45亿元（12月2日）,Wind
338,2021-12-02,猪价上涨，二师兄身价迎来拐点？（二）,红塔期货
339,2021-12-02,A股融资融券日报：两融余额增加5.37亿元（12月1日）,Wind
340,2021-12-01,农业行业：紧抱生猪 反转可期,新浪
341,2021-12-01,农林牧渔行业：猪价进入一次探底后的反弹区间 市场关注度提升,新浪
342,2021-12-01,2022年农林牧渔行业年度策略报告：把握猪周期反转 拥抱景气度提升,新浪
343,2021-12-01,A股融资融券日报：两融余额增加15.02亿元（11月30日）,Wind
344,2021-11-30,农业产业周报|北大荒、正大、盒马、新希望、牧原股份最新动态,搜狐
345,2021-11-30,A股资金流向：新能源分歧加大，外资尾盘被动配置加剧波动,Wind
346,2021-11-30,A股融资融券日报：两融余额增加18.95亿元（11月29日）,Wind
347,2021-11-29,农林牧渔行业周报：猪价震荡博弈 国家农作物种业企业阵型发布,新浪
348,2021-11-29,“喝酒”的张坤、刘彦春、萧楠、王宗合能翻身吗？,Wind
349,2021-11-29,A股融资融券日报：两融余额减少44.66亿元（11月26日）,Wind
350,2021-11-29,银行理财资金发力权益市场：调研新能源产业链，新关注银行、养殖板块,Wind
351,2021-11-28,硬核选基丨白酒股翻红 跨年行情来了？ “喝酒”的张坤、刘彦春、萧楠、王宗合能翻身吗？,21世纪经济报道
352,2021-11-28,银行理财资金调研路线图揭晓，数十家公司股价翻倍,Wind
353,2021-11-28,农林牧渔行业：本周猪价延续反弹走势 “春节”过后将成为下一个去产能观察窗口,广发证券
354,2021-11-28,陆家嘴财经早餐2021年11月28日星期日,Wind
355,2021-11-27,牧原股份：公司目前平铺猪舍固定资产投资预算约为1100元/头,Wind
356,2021-11-27,牧原股份：公司2021年全年生猪出栏预计在4000万头左右,Wind
357,2021-11-27,牧原股份：公司当月销售简报会在下月月初披露,每日经济新闻
358,2021-11-27,牧原股份：前十个月共计销量生猪3136.4万头 全年出栏预计4000万头,财联社
359,2021-11-27,牧原股份：公司仔猪落地成本不包含后期的相关养殖成本,每日经济新闻
360,2021-11-27,牧原股份：公司目前断奶仔猪的头均成本在350元左右,每日经济新闻
361,2021-11-27,"牧原股份：公司目前平铺猪舍固定资产投资预算约为1,100元/头",每日经济新闻
362,2021-11-27,牧原股份：公司2021年全年生猪出栏预计在4000万头左右,每日经济新闻
363,2021-11-27,牧原股份：公司目前不涉及“元宇宙”相关业务,每日经济新闻
364,2021-11-27,“跌跌不休”的猪价终于迎来了一波强势反弹,搜狐
365,2021-11-27,“猪王”与“肉王”之战烽烟已起？养殖与屠宰全产业链之争谁能更胜一筹,证券之星
366,2021-11-26,猪周期见底？猪价攀上18元大关，生猪养殖进入盈利通道,华夏时报
367,2021-11-26,A股融资融券日报：两融余额增加16.32亿元（11月25日）,Wind
368,2021-11-26,需求旺季来临，猪肉价格出现反弹,Wind
369,2021-11-25,"泰国首富募150亿""养猪""，牧原的头号对手要来了？",阿尔法工场研究院
370,2021-11-25,A股融资融券日报：两融余额增加23.98亿元（11月24日）,Wind
371,2021-11-25,农林牧渔行业：本周猪价继续反弹 关注转基因品种审定办法落地,广发证券
372,2021-11-24,猪周期见底？10月生猪销售均价上涨，牧原股份现金流难题仍待解,投资时报
373,2021-11-24,农业行业2022年年度策略：新旧周期接力 概念成长换挡,新浪
374,2021-11-24,生猪养殖系列报告八十四：厘清核心要素 重点推荐优质养殖股,新浪
375,2021-11-24,A股融资融券日报：两融余额增加25.03亿元（11月23日）,Wind
376,2021-11-23,生猪价格连续上涨 牧原股份有望扭亏为盈,证券日报网
377,2021-11-23,牧原股份出资1.15亿元入股代吉林双辽牧原农牧，持股46%,乐居财经
378,2021-11-23,猪价上涨，二师兄身价迎来拐点？（一）,红塔期货
379,2021-11-23,牧原股份出资3000万元入股代县牧原农牧，持股12.5%,乐居财经
380,2021-11-23,A股融资融券日报：两融余额增加111.29亿元（11月22日）,Wind
381,2021-11-23,农产品研究跟踪系列报告(26)：黄羽肉鸡盈利或迎好转 关注种业边际改善,新浪
382,2021-11-23,“跌跌不休”何时了：猪周期拐点判断及对CPI的影响,新浪
383,2021-11-23,生猪价格6周涨六成，期货“温吞水”仅反弹21%,Wind
384,2021-11-23,生猪价格波动上涨，整体供需仍宽松,Wind
385,2021-11-22,农林牧渔2021年11月第3期周报：北方雨雪天气对猪价有何影响 兼谈近期黄羽鸡价格为何上涨？,新浪
386,2021-11-22,申万农林牧渔周观点：关注双十一国产宠物食品销售表现 继续重视生猪养殖左侧布局价值,新浪
387,2021-11-22,农林牧渔行业周报：我国现代种业将进入发展黄金期,新浪
388,2021-11-22,农林牧渔行业周报：重视黄鸡产能去化,国海证券
389,2021-11-22,A股融资融券日报：两融余额减少11.76亿元（11月19日）,Wind
390,2021-11-22,猪肉价格5周涨近40%！市场拐点仍未到来？,Wind
391,2021-11-21,猪肉价格会涨到几时?,ZAKER
392,2021-11-21,IPO观察｜正大股份拟A股上市，中国市场已进不了前五，产能利用率远未饱和,搜狐
393,2021-11-21,农林牧渔行业：本周猪价延续反弹 关注后续去产能节奏,广发证券
394,2021-11-20,牧原股份：截止2021年9月末，公司能繁母猪存栏为 267.5 万头,每日经济新闻
395,2021-11-20,牧原股份：非瘟后公司能繁母猪配种分娩率较非瘟前有所下降,每日经济新闻
396,2021-11-20,"牧原股份：预计2021年底公司养殖产能将超过7,000万头",每日经济新闻
397,2021-11-20,牧原股份：公司目前采用“全自养、全链条、智能化”的经营模式，无外购仔猪。公司目前仔猪落地成本在200元/头以下,每日经济新闻
398,2021-11-20,牧原股份：公司目前未布局海外生猪销售业务,每日经济新闻
399,2021-11-20,牧原股份：公司员工人数目前超过13.5万人，当前人数可以满足未来两年出栏量增长的人员需求,每日经济新闻
400,2021-11-20,公司有没有布局元宇宙相关业务？牧原股份：没有相关计划,每日经济新闻
401,2021-11-20,公司是否有计划与爱尔眼科合作开发研究猪皮移植试点工作？牧原股份：没有相关计划,每日经济新闻
402,2021-11-20,牧原股份：公司2020年度药品及疫苗费用占生猪养殖营业成本的5.47%,每日经济新闻
403,2021-11-20,牧原股份：公司已建立了完整的“曾祖代-祖代-父母代-商品代生猪”的繁殖体系，形成了轮回二元育种体系,每日经济新闻
404,2021-11-20,牧原股份：公司可转债生猪养殖募投项目均为全线养殖场,每日经济新闻
405,2021-11-20,牧原股份董秘回复：2021年以来公司生猪养殖成本维持了持续下降的趋势，目前公司商品猪完全成本已经下降到14.7元/kg左右,证券之星
406,2021-11-19,希望转2：农业龙头 二代再临,新浪
407,2021-11-19,A股融资融券日报：两融余额减少3.0亿元（11月18日）,Wind
408,2021-11-18,A股融资融券日报：两融余额增加35.43亿元（11月17日）,Wind
409,2021-11-18,“数据会说话”之2021年10月数据解读：10月社零数据符合预期 看好中国消费韧性,新浪
410,2021-11-17,牧原股份：目前公司资金流情况正常,每日经济新闻
411,2021-11-17,牧原股份：公司向大股东进行定向增发，是基于目前公司的发展阶段结合外部环境所做出的综合判断,每日经济新闻
412,2021-11-17,牧原股份：公司严格按照证监会、深交所的相关要求进行资金管理，不存在大股东占用、控制上市公司资金的情形,每日经济新闻
413,2021-11-17,牧原股份：公司相关奖金按照对应考核期限计入成本费用,每日经济新闻
414,2021-11-17,牧原股份：公司生产性生物资产中包含后备母猪,每日经济新闻
415,2021-11-17,牧原股份：公司所使用饲料均为自主生产，目前饲料的加权平均成本在2.7元/kg左右,每日经济新闻
