,2021-12-31,A股2021完美收官！多项历史纪录被打破,Wind
304,2021-11-02,逆变器“寒冬”将至？缺“芯”时刻，国产芯能否肩负重任,索比光伏网
305,2021-11-02,警惕！ 电价上涨超19%，“双控限电”影响生产！工商业企业这样做省心还省钱！（附项目案例）,索比光伏网
306,2021-11-02,储能风口进行时|科华数据发力“光储”前景可期,财华社
307,2021-11-02,安徽区域股市周报：87家机构调研开润股份 长信科技涨31.37%涨幅第一,每日经济新闻
308,2021-11-02,国元证券：维持阳光电源(300274.SZ)“买入”评级 原材料上涨致Q3盈利略承压,智通财经
309,2021-11-02,电力设备新能源行业周报：2030碳达峰行动方案出台 政策刺激新能源板块行情,新浪
310,2021-11-02,破纪录！阳光电源印度市场光伏逆变器累计出货量超过10GW,中国能源网china5e
311,2021-11-02,国元证券维持阳光电源买入评级，阳光电源21年三季报点评：整体盈利稳定，持续长远布局,每日经济新闻
312,2021-11-02,东兴证券维持阳光电源推荐评级：光伏逆变器龙头，储能、风电变流器多点开花,每日经济新闻
313,2021-11-02,又创新高！万亿宁王市值逼近宇宙行，行情还能走多久,Wind
314,2021-11-02,成本上涨！又一食品龙头宣布提价，PPI正在向消费传导？,Wind
315,2021-11-01,东吴证券维持阳光电源买入评级，逆变器毛利率逆势提升，储能持续高速增长,每日经济新闻
316,2021-11-01,国盛证券维持阳光电源增持评级：前三季度业绩承压，储能业务构筑业务新增长点,每日经济新闻
317,2021-11-01,国盛证券：给予阳光电源增持评级,证券之星
318,2021-11-01,北向资金今日净买入7.11亿元，连续13日抢筹宁德时代累计加仓超76亿元,Wind
319,2021-11-01,浙商证券给予阳光电源买入评级，Q3财报点评：业务规模快速扩张，原料涨价毛利率承压,每日经济新闻
320,2021-11-01,电气设备行业周报：光伏产业链价格涨势趋缓,新浪
321,2021-11-01,公募三季度全景图绘出， “百亿俱乐部”规模缩水,Wind
322,2021-11-01,拿下全球最大储能项目，华为进入万亿新战场,36氪
323,2021-11-01,国金证券：维持阳光电源(300274.SZ)“买入”评级 目标价227元,智通财经
324,2021-11-01,A股融资融券日报：两融余额减少52.62亿元（10月29日）,Wind
325,2021-11-01,公募三季度全景图绘出“百亿俱乐部”规模缩水,Wind
326,2021-10-31,【国金电新&汽车】光伏三季报整体优异，环节与公司存分化；铁锂短期风头劲，三元回调创布局机会,新兴产业观察者
327,2021-10-31,电气设备行业：三季报好于预期 重视一体化组件公司的重要投资价值,新浪
328,2021-10-31,23GW+光伏逆变器中标结果出炉：组串式近期均价0.147元/W,财联社
329,2021-10-31,电力设备新能源2021年11月投资策略：碳达峰行动方案出台 全产业基本面向好,新浪
330,2021-10-30,【东吴电新】阳光电源2021年三季报点评：逆变器毛利率逆势提升，储能持续高速增长,新兴产业汇
331,2021-10-30,主动权益基金分化加大，首尾业绩差超130个百分点！,Wind
332,2021-10-30,前10月最高涨幅超104%！这类基金又霸屏，能追高吗？,Wind
333,2021-10-30,东莞证券给予阳光电源推荐评级，2021年三季报点评，近期获2份券商研报关注，目标均价涨幅24.62%,每日经济新闻
334,2021-10-30,基金三季度调仓换股全扫描，电力、能源、地产被明显加仓！,Wind
335,2021-10-29,商业故事｜光伏十年轮回 传奇聚首A股,21世纪经济报道
336,2021-10-29,“聪明钱”单月狂买近60亿！万亿“宁王”彻底火了,Wind
337,2021-10-29,基金三季报持仓配置分析：新能源高举高打 宁德时代登顶,新浪
338,2021-10-29,国金证券维持阳光电源买入评级：业绩符合预期，光储龙头继续高歌猛进,每日经济新闻
339,2021-10-29,国金证券：给予阳光电源买入评级，目标价位227.0元,证券之星
340,2021-10-29,阳光电源股价跌4% 第三季度营收增44%净利润降0.2%,中国经济网
341,2021-10-29,阳光电源跌4.04% 东北证券今刚喊买入,中国经济网
342,2021-10-29,A股放量反弹，业绩雷临近尾声，月末效应再现？,Wind
343,2021-10-29,A股资金流向：主线和题材共振反弹，宁王、隆基联手爆发,Wind
344,2021-10-29,光伏大跳水，2300亿白马重挫11%！消费股大反攻,Wind
345,2021-10-29,阳光电源(300274.SZ)绩后大跌超11% Q3净利润同比下降0.19% 盈利能力下降,格隆汇
346,2021-10-29,业绩下滑，阳光电源股价大跌超10%，刘格菘三季度大手笔加仓,证券之星
347,2021-10-29,【早知道】八大风口来袭！偏股基金Q3调仓四大看点曝光！公募发行趋缓，外资配置或成市场主线，关注两大方向,新浪
348,2021-10-29,刘格菘加仓4亿元！这只储能龙头股三季报出炉,Wind
349,2021-10-29,阳光电源中标250MW组串式光伏逆变器采购,北极星电力
350,2021-10-28,刘格菘加仓4亿元！这只储能龙头股三季报出炉,中证报
351,2021-10-28,基金三季报落幕 调仓方向曝光：增仓白酒和新能源 减持科技股,金融投资报
352,2021-10-28,阳光电源第三季度业绩下滑0.19% ， 机构抱团瓦解，15亿净利润能否撑起2540亿市值？,21世纪经济报道
353,2021-10-28,阳光电源三季报：单季营收71.63亿元，归母净利润7.48亿元,索比光伏网
354,2021-10-28,阳光电源第三季度净利同比下降 社保基金减持319万股,证券之星
355,2021-10-28,图解阳光电源三季报：第三季度单季净利润同比减0.19%,证券之星
356,2021-10-28,三季度基金掘金白酒和新能源,金融投资报
357,2021-10-28,阳光电源(300274.SZ)前三季度归母净利同比增25.89%至15.05亿元,智通财经
358,2021-10-28,阳光电源(300274.SZ)：第三季度扣非净利润升8.76%至7.32亿元,格隆汇
359,2021-10-28,阳光电源：第三季度净利润7.48亿元，同比下降0.19% 盈利能力下降,Wind
360,2021-10-28,阳光电源：第三季度净利7.48亿元 同比下降0.19% 盈利能力下降,财联社
361,2021-10-28,阳光电源：2021年第三季度净利润约7.48亿元，同比下降0.19% 盈利能力下降,每日经济新闻
362,2021-10-28,阳光电源：前三季度净利润同比增长25.89%,Wind
363,2021-10-28,光伏股依旧活跃，天合光能、晶澳科技创历史新高,Wind
364,2021-10-28,基金经理规模和重仓50股榜单来了！,Wind
365,2021-10-28,融资客青睐7股，未来股份买入占比高达57.18%,Wind
366,2021-10-28,港股盘前必读：中国平安前三季度净利润816.38亿元同比下降20.8%,Wind
367,2021-10-28,北上资金10月涌入逾200亿，A股缘何调整？或系两大因素共振,Wind
368,2021-10-28,基金A股持仓创历史新高，“顶流”投资路线曝光,Wind
369,2021-10-27,基金最新“十大抱团股”名单出炉！,Wind
370,2021-10-27,超70亿加仓电气板块！北向资金10月动向一览,Wind
371,2021-10-27,深度*行业*新能源发电行业动态点评：政策体系趋明 风光需求无忧,新浪
372,2021-10-27,新能源、环保领域碳中和动态追踪(三十三)：国务院印发碳达峰行动方案 风光储+循环经济助力降碳行动,光大证券
373,2021-10-27,葛兰三季报：在管规模逼近千亿元，聚焦有竞争壁垒的优质公司,澎湃新闻
374,2021-10-27,解盘：指数低迷，新能源发电、锂电材料、磷化工领涨,Wind
375,2021-10-27,Wind新能源指数升超2%创历史新高，金风科技冲击涨停,Wind
376,2021-10-27,焦点分析 | 拿下全球最大储能项目，华为进入万亿新战场,36氪
377,2021-10-27,7~9月12.4GW逆变器中标：华为上能阳光再领衔，组串式占比84%,索比光伏网
378,2021-10-27,扬电科技：2020年公司非晶及纳米晶磁性电子元器件系列产品收入占全年收入的5.83%,Wind
379,2021-10-27,内外资联手加仓，新能源板块成近期行情主角,Wind
380,2021-10-26,北向资金再度净买入超8亿，连续9日抢筹宁德时代累计加仓超55亿,Wind
381,2021-10-26,达瑞电子：公司在光伏电源领域的收入目前占公司总收入比重较小,Wind
382,2021-10-26,新能源行业点评：双碳总体部署下发 风光储全面提速,新浪
383,2021-10-26,光伏万亿蛋糕分给谁,每日财报
384,2021-10-26,阳光电源、伊利股份等26股获北向资金增持额超亿元,证券时报网
385,2021-10-26,A股融资融券日报：两融余额增加78.07亿元（10月25日）,Wind
386,2021-10-26,持续技术迭代升级！阳光电源助推风电行业全面平价!,中国能源网china5e
387,2021-10-26,五日买入A股322亿元，北向资金大幅加仓阳光电源，却出逃这些行业龙头（附股）,21世纪经济报道
388,2021-10-26,【银河电新周然】行业周报 | 特斯拉三季报表现亮眼，9月光伏装机环比下滑 盈利能力下降,中国银河证券研究
389,2021-10-26,聪明资金持仓“宁王”首破千亿、社保基金最痴情股出炉,Wind
390,2021-10-26,躺赚神话破灭？A股新股接连破发！今后打新注意3个字,Wind
391,2021-10-26,刘格菘、黄兴亮、邹曦、陈一峰等知名基金经理三季报持仓大曝光！,Wind
392,2021-10-25,电气设备周报：国家能源局积极推动风电光伏 9月户用光伏装机量超预期,新浪
393,2021-10-25,无惧多重挑战，阳光电源“整县推进”全场景解决方案,Ofweek
394,2021-10-25,【北向资金大单买入报告】阳光电源获净买入7.98亿元,中金在线
395,2021-10-25,北水买入快手19亿港元、美团超4亿港元；南水净买入阳光电源近8亿元,富途证券
396,2021-10-25,“双碳”顶层文件下发，图解绿电+新能源赛道基金持仓！,Wind
397,2021-10-25,北向资金今日净流入近9亿元，抛售格力电器逾11亿元,第一财经
398,2021-10-25,阳光电源今日获北向资金净买入7.98亿元,e公司
399,2021-10-25,北向资金净买入8.94亿元 阳光电源净买入7.98亿元,新浪
400,2021-10-25,北向资金连续5日加仓累计扫货超300亿，阳光电源、天赐材料净买入额均超新高,Wind
401,2021-10-25,新能源引爆A股，房地产却绿了！发生了什么？,Wind
402,2021-10-25,A股收盘综述：碳中和主宰市场，宁德时代、比亚迪、国电南瑞齐创新高,Wind
403,2021-10-25,阳光电源涨超9%，科创创业ETF（588360）涨超1%,资本邦
404,2021-10-25,碳中和再迎重磅政策，新能源80ETF、碳中和ETF领涨,Wind
405,2021-10-25,两新股首日破发，最惨亏超10%！新能源果然炸了,Wind
406,2021-10-25,碳中和行业(电新+环保)周报：华为签约全球最大储能项目 海外车企积极拥抱磷酸铁锂,光大证券
407,2021-10-25,A股午盘综述：碳中和扛旗引领市场方向，宁德时代、比亚迪均创新高,Wind
408,2021-10-25,“宁王”牵手两大央企，华为签全球最大储能项目，概念股掀起涨停潮,第一财经
409,2021-10-25,阳光电源、天合光能均涨近10%，光伏板块强者恒强,Wind
410,2021-10-25,9月光伏装机量点评：9月光伏装机同比大增 持续看好行业,新浪
411,2021-10-23,A股ESG评级整体偏低？MSCI专家独家解读：中国公司正展示出强劲的上升动能,Wind
412,2021-10-23,新能源板块：9月逆变器出口额再创新高,光大证券
413,2021-10-23,卧龙电驱(600580)重大事项点评：再获EV电机定点 优质客户持续开拓,新浪
414,2021-10-23,商品期货批量跌停，北上资金本周流入233亿，下周还有这些大事发生,Wind
415,2021-10-22,北向资金一年来首次连续两日加仓超百亿，七天爆买宁德时代近50亿,Wind
416,2021-10-22,2021安徽省民营企业百强榜单发布，联宝电子、全威铜业、六安钢铁营收前三,新浪
417,2021-10-22,威“5”！阳光电源在拉美又一里程碑,中国能源网china5e
418,2021-10-22,2021安徽民营企业百强榜单公布！阳光电源摘得多项第一,索比光伏网
419,2021-10-21,阳光电源受深股通青睐 连续6日净买入,证券时报
420,2021-10-21,阳光电源股份有限公司荣获“维科杯·OFweek2021卓越光伏逆变器供应商奖”,Ofweek
421,2021-10-21,【热点零距离】伊戈尔四连板！储能概念“后浪”将至？,财华社
422,2021-10-21,阳光电源(300274.SZ)聘任陆阳为副总裁兼董事会秘书,智通财经
423,2021-10-21,阳光电源(300274.SZ)：拟使用额度不超25亿元闲置募集资金购买理财产品,格隆汇
424,2021-10-21,阳光电源：聘任陆阳为公司副总裁兼董事会秘书,每日经济新闻
425,2021-10-21,北向资金持续加仓三日抢购A股超180亿，中国平安获大幅净买入超10亿,Wind
426,2021-10-21,外资单日净买入超百亿！大金融走强，“聪明钱”正加仓A股核心资产,Wind
