,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
295,2021-09-29,创业板指跌幅再超1%，同花顺跌超8%、蓝思科技跌超6%,Wind
296,2021-09-29,同花顺、蓝思科技跌逾5%，科创创业ETF（588360）跌超0.2%,资本邦
297,2021-09-29,千亿“果链”概念股大跌近8%，半年股价腰斩，老板曾是中国女首富,AI财经社
298,2021-09-29,港A两地苹果概念股集体下跌 蓝思科技(300433.SZ)跌近7%,格隆汇
299,2021-09-28,华勤技术冲刺科创板，毛利率、科创属性、治理结构系三大挑战|IPO观察,第一财经
300,2021-09-26,从手机链到汽车链 蓝思科技新赛道瞄准万亿市场蓝海,第一财经
301,2021-09-23,苹果概念股普遍活跃，立讯精密涨近7%,Wind
302,2021-09-23,iPhone13预售火爆，分析师：供应链股价提升有限,Wind
303,2021-09-22,新款iPhone发布“蓝思科技”备受瞩目 与苹果合作持续“扩容”,每经网
304,2021-09-22,蓝思科技今日大宗交易成交10万股，成交价21.74元溢价0.0%,Wind
305,2021-09-22,汽车电子行业：智能座舱加速渗透 汽车电子供应链迎来爆发,新浪
306,2021-09-22,电子行业研究：苹果新机创新缺失 以极佳性价比抢攻高端市占,新浪
307,2021-09-17,蓝思科技：泰州园区生产经营一切正常开展,Wind
308,2021-09-17,蓝思科技：公司生产经营运作一切正常，下半年为行业传统旺季，公司产能、订单充足,每日经济新闻
309,2021-09-17,蓝思科技：公司在AR/VR终端领域已沉淀了多年的行业领先技术与研发创新实力,每日经济新闻
310,2021-09-17,科技行业动态：IPHONE 13创新符合预期 售价亲民超预期,新浪
311,2021-09-15,苹果变身价格“屠夫”，安卓大厂怕不怕？,Wind
312,2021-09-15,电子行业苹果新品发布会点评：IPHONE13系列降价增配 关注潜在受益企业,新浪
313,2021-09-15,中信证券：苹果新机微创新持续，起售价下探凸显性价比,Wind
314,2021-09-15,没有新意“13香”来了，5199元起！一文看懂苹果新品发布会,Wind
315,2021-09-14,蓝思科技：公司与客户持续有新的合作，种类持续增加,每日经济新闻
316,2021-09-14,蓝思科技：公司已有汽车挡风玻璃上增强现实的技术储备,每日经济新闻
317,2021-09-14,蓝思科技：现阶段已进入消费电子行业的传统旺季，公司产能、订单充足,每日经济新闻
318,2021-09-08,解盘：资源股强势，网络游戏、纯碱、盐湖提锂、火电领涨,Wind
319,2021-09-08,蓝思科技：公司上半年及当前生产经营稳健高效，各类主营产品的生产和交付正常、顺利,每日经济新闻
320,2021-09-08,歌尔股份、立讯精密、安洁科技、蓝思科技等苹果概念股强势拉升,Wind
321,2021-09-05,专精特新还是核心资产？顶流私募最新投资思路曝光,Wind
322,2021-09-01,A股共发生117宗大宗交易成交69.8亿元（9月1日）,Wind
323,2021-09-01,蓝思科技今日大宗交易成交125.57万股，成交价24.16元溢价0.0%,Wind
324,2021-09-01,私募大佬持仓出炉！冯柳、邓晓峰、葛卫东、裘国根、赵军等心水股有哪些,Wind
325,2021-08-31,蓝思科技中报业绩新亮点：新能源汽车版块崛起,投资家
326,2021-08-30,蓝思科技：公司订单供不应求，新能源车超大玻璃今年交付,阿尔法工场
327,2021-08-30,歌尔股份再冲涨停创历史新高，公司前三季度大幅预增,Wind
328,2021-08-29,晶盛机电(300316)：高速增长 订单饱满,新浪
329,2021-08-28,荣耀月销量超小米、苹果！iPhone13发布将上演“三国杀”？,Wind
330,2021-08-28,63家手机产业链公司披露半年报，逾九成盈利,Wind
331,2021-08-27,库克掌舵苹果10年：三款新产品，股价涨了14倍,Wind
332,2021-08-27,蓝思科技发布半年度报告 营收净利强劲增长,钢企网
333,2021-08-27,ARVR太牛！歌尔股份自信抛出三季度预告,Wind
334,2021-08-26,"半年报业绩王者，营收净利双增,蓝思科技新能源汽车业务发展喜人",投资家
335,2021-08-26,蓝思科技半年报，新能源汽车业务强势加速,投资家
336,2021-08-25,通信电子行业景气数据跟踪报告之七(2021年8月)：半导体景气高企,光大证券
337,2021-08-25,东吴证券维持蓝思科技买入评级，近期获4份券商研报关注，目标均价涨幅35.82%,每日经济新闻
338,2021-08-25,蓝思科技：公司订单供不应求，新能源车超大玻璃今年交付,阿尔法工场
339,2021-08-25,蓝思科技(300433)2021年半年报点评：垂直整合成效显着 不断拓宽成长边界,新浪
340,2021-08-25,多家苹果产业链龙头，上半年业绩翻番,Wind
341,2021-08-24,多家苹果产业链龙头上半年业绩翻番，消费电子旺季来临“果链”曙光将至？,21世纪经济报道
342,2021-08-24,财信证券给予蓝思科技推荐评级：泰州工厂整合稳步推进，优秀管理能力凸显,每日经济新闻
343,2021-08-24,创业板“焕新”已入佳境，七大维度全面解读,Wind
344,2021-08-24,记者观察|蓝思科技要做的“超大尺寸” 会是哪块汽车玻璃？,财联社
345,2021-08-24,135股获券商买入评级，金丹科技目标涨幅达90.26%,Wind
346,2021-08-24,蓝思科技：新能源车新型超大尺寸玻璃产品今年会实现小批量产品交付,Wind
347,2021-08-24,西南证券维持蓝思科技买入评级：业绩稳健增长，汽车领域业务进一步发力,每日经济新闻
348,2021-08-23,蓝思科技：在新能源汽车领域的技术水平稳居行业领先地位,Wind
349,2021-08-23,蓝思科技：已提前准备 保障下半年核心产品的交付,e公司
350,2021-08-23,蓝思科技接受49家机构调研！短期主力资金净流出，存在资金分歧,每日经济新闻
351,2021-08-23,蓝思科技2021三季度实现净利9.89亿元，同比下滑逾三成 盈利能力下降,亿欧网
352,2021-08-23,简评蓝思科技、春风动力、顺丰控股,证券之星
353,2021-08-23,蓝思科技上半年扣非净利增16.6% ROE毛利率双双下降 盈利能力下降,中国经济网
354,2021-08-23,太平洋给予蓝思科技买入评级，焦灼的行业低谷期，稳中有升的不俗答卷,每日经济新闻
355,2021-08-23,最新社保+QFII重仓股名单：格力等龙头被减持,Wind
356,2021-08-23,蓝思科技2021半年度净利润23.08亿元，旺季新业下半年更值期待,投资家
357,2021-08-23,蓝思科技年中盘点，业绩亮眼价值低谷，入手良机,投资家
358,2021-08-22,业绩为王 数据说话 蓝思科技2021中报八大亮点解读,凤凰网
359,2021-08-22,蓝思科技加码核心产业布局，垂直整合战略打开增长新空间,凤凰网
360,2021-08-22,蓝思科技半年报业绩抢眼，新业务条线储备新动能,e公司
361,2021-08-22,蓝思科技交出史上最好半年报 募投新增产能将陆续释放,和讯
362,2021-08-22,蓝思科技发布靓丽半年报：消费电子+汽车电子双赛道驱动，营收、净利继续高增长,21世纪经济报道
363,2021-08-21,iPhone 13备货紧锣密鼓，果链又有投资机会？,Wind
364,2021-08-21,"营收净利持续增长,详述蓝思科技发展三大主因",投资家
365,2021-08-21,蓝思科技2021半年报：垂直整合战略释放增长动能 营收、净利继续增长,和讯
366,2021-08-21,蓝思科技中报点评：生产旺季战略提速，下半场“蓝思速度”或更快,投资家
367,2021-08-21,蓝思科技：上半年增收增利，各项主营业务将进入年度生产与交付旺季,投资家
368,2021-08-20,蓝思科技：上半年净利23.08亿元 同比增20.73%,e公司
369,2021-08-20,蓝思科技(300433.SZ)半年度净利同比增长20.73%至23.08亿元,智通财经
370,2021-08-20,蓝思科技：上半年净利23.1亿元 同比增20.73%,财联社
371,2021-08-20,蓝思科技：上半年净利润23.08亿元，同比增长20.73%,Wind
372,2021-08-20,蓝思科技：上半年净利润同比增长20.73%,Wind
373,2021-08-19,除了烟花，“烟花名城”浏阳还能有啥？,和讯
374,2021-08-18,蓝思科技今日大宗交易成交16.20万股，成交价24.37元溢价0.0%,Wind
375,2021-08-17,长沙经开区探索智能制造“无人区” 积极引入5G、RFID等技术,RFID世界
376,2021-08-15,电子行业每周市场动态追踪：苹果下半年新机拉货进行中 越南疫情、芯片缺货等带来短期扰动 仍看好下半年手机产业链整体回暖,新浪
377,2021-08-13,柏楚电子(688188)：高增长与高毛利兼备 定增打开成长空间,新浪
378,2021-08-13,“果链巨头”伯恩光学赴港上市 依赖大客户潜藏风险,中国经营网
379,2021-08-13,蓝思科技：越南蓝思生产经营一切正常,Wind
380,2021-08-12,蓝思科技：公司是全球最大的智能设备外观结构及模块方案提供商，是OPPO、vivo等客户的核心战略级别供应商，双方早已建立长期战略合作关系,每日经济新闻
381,2021-08-09,"蓝思科技现2笔大宗交易 共成交6,622.50万元",新浪
382,2021-08-09,蓝思科技：公司与三安光电在LED业务方面不存在竞争关系,Wind
383,2021-08-09,蓝思科技定增解禁平稳过渡，释放了什么信号？ 解禁,凤凰网
384,2021-08-08,电子行业每周市场动态追踪(2021年8月2日-2021年8月6日)：晶圆代工持续景气 坚定看好中芯国际和华虹半导体,新浪
385,2021-08-07,蓝思科技定增解禁平稳落地，长期高效增长逻辑清晰凸现 解禁,投资家
386,2021-08-06,手机玻璃盖板巨头蓝思科技陷首创之争,凤凰网
387,2021-08-06,香港四大富豪之一，伯恩光学IPO背后神秘老板的发家史,搜狐
388,2021-08-05,苹果产业链异动频频，正业科技大涨17%,Wind
389,2021-08-05,港股盘前必读：小米旗舰MIX 4于8月10日发布，花旗将美股下调至中性,Wind
390,2021-08-05,AR/VR又热了 上市公司布局几何,上证报
391,2021-08-04,"蓝思科技现5笔大宗交易 共成交14,188.36万元",新浪
392,2021-08-04,蓝思科技今日大宗交易成交531.20万股，成交价26.71元溢价0.0%,Wind
393,2021-08-04,立讯精密、歌尔股份、蓝思科技、欣旺达集体大涨提振苹果板块，东软载波封涨停,Wind
394,2021-08-04,消息称立讯精密将代工iPhone 13 Pro 蓝思科技等也成供应商,新浪
395,2021-08-04,蓝思科技：公司与晶盛机电合资的宁夏鑫晶盛电子材料有限公司已于2020年11月开工建设，项目推进顺利，预计年内可实现量产，为客户批量供货,每日经济新闻
396,2021-08-04,蓝思科技：公司的生产、运营、管理、订单等均有序、高效地正常运作,每日经济新闻
397,2021-08-04,蓝思科技：在新型汽车玻璃（例如车窗等超大型玻璃）领域与客户共同进行创新研发，并已实现量产,每日经济新闻
398,2021-08-04,蓝思科技：截至2021年一季度末，已累计投入37.13亿元，智能穿戴项目持续顺利投产，车载与大尺寸项目已配合下游客户不断进行新产品研发和已有产品的大批量生产与交付,每日经济新闻
399,2021-08-04,蓝思科技：公司湘潭园区自今年一季度起已为小米提供智能手机整机组装服务，双方在新技术、新业务、新产品等方面持续深化战略合作,每日经济新闻
400,2021-08-04,蓝思科技：下半年是传统旺季，预计订单需求会进一步增加,Wind
401,2021-08-04,蓝思科技：公司具备加工制作光伏玻璃的技术能力,Wind
402,2021-08-04,蓝思科技：公司具备加工制作光伏玻璃的技术能力,每日经济新闻
403,2021-08-03,蓝思科技(300433.SZ)聘任周群飞为总经理,智通财经
404,2021-08-03,蓝思科技：公司早已率先研发和储备流行颜色的金属和玻璃技术，并已在客户的智能终端产品上大批量应用,每日经济新闻
405,2021-08-03,伯恩光学赴港： 背靠苹果、小米，能掀起多大资本浪花？,36氪
406,2021-08-02,市值超千亿的创业板明星，蓝思科技的核心竞争力，你读懂了吗？,投资家
407,2021-08-02,从小组装到大组装，蓝思科技精密制造大平台稳步崛起,投资家
408,2021-08-02,蓝思科技限售解禁得股东强力支持，定增股东看好中长期战略发展 解禁,投资家
409,2021-08-02,电子行业周报：半导体估值接近历史高点,新浪
410,2021-08-01,千亿市值龙头蓝思科技的下一个大平台：智能制造、组装与汽车,投资家
411,2021-07-31,晶盛机电(300316)：与半导体设备龙头美国应材合作；打造光伏设备产业链平台公司-浙商机械,新浪
412,2021-07-30,蓝思科技(300433.SZ)选举周新益为职工代表监事,智通财经
413,2021-07-30,深入布局智能驾驶舱及周边结构件，蓝思科技将汽车电子业务写入公司战略,投资家
414,2021-07-29,蓝思科技限售股上市后表现稳健，定增成产业项目催化剂,投资家
415,2021-07-29,"蓝思科技现1笔大宗交易 共成交1,295.52万元",新浪
416,2021-07-29,蓝思科技今日大宗交易成交51.80万股，成交价25.01元溢价0.0%,Wind
417,2021-07-28,A股融资融券日报：两融余额减少114.87亿元（7月27日）,Wind
418,2021-07-28,电子行业点评：半导体引领硬科技 2Q21机构持仓分析,新浪
419,2021-07-27,"蓝思科技现1笔大宗交易 共成交2,936.70万元",新浪
420,2021-07-27,“果链”企业需要新故事，新能源汽车是“救命草”吗？,新浪
421,2021-07-27,蓝思科技：公司是全球特种玻璃基材供应商的长期战略合作伙伴，采购价格多年来保持较为平稳，部分大宗商品涨价不会对公司产生较大影响,每日经济新闻
422,2021-07-27,A股早报2021年7月27日星期二,Wind
