,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
1193,2018-01-31,[买入评级]合盛硅业(603260)业绩预告点评：看好行业高景气 公司作为龙头受益明显,中财网
1194,2018-01-31,[看好评级]有色金属行业周报：行业业绩大幅回暖 慢牛格局稳步前行,中财网
1195,2018-01-31,合盛硅业：预计2017年净利润同比增长1.03倍-1.38倍,Wind
1196,2018-01-30,1月30日晚间重要业绩预告速读,第一财经
1197,2018-01-30,合盛硅业年报预计倍增 产品售价涨幅大于成本增幅,中证报
1198,2018-01-30,合盛硅业：主要产品价格上涨 2017年净利预计同比翻番,e公司
1199,2018-01-29,掘金潜力滞涨蓝筹及中小创 桐昆股份等10只个股被机构集中推荐,全景网
1200,2018-01-25,券商评级:上证指数终结七连阳 9股引关注,证券之星
1201,2018-01-25,今日各大机构看好十大金股一览（1月25日）,中财网
1202,2018-01-25,券商首次关注3股并给予买入评级(1月25日),Wind
1203,2018-01-25,"合盛硅业动态研究:布局硅产业一体化,行业龙头综合竞争力强",国海证券
1204,2018-01-24,"石油化工行业简报:供需平衡增长,2018年有机硅景气度有望维持",光大证券
1205,2018-01-23,次新股触底反弹，多股拉升明显,Wind
1206,2018-01-23,38股获券商买入评级，合盛硅业目标涨幅达88.74%,Wind
1207,2018-01-22,合盛硅业：业绩爆发可期 强烈推荐评级,东兴证券
1208,2018-01-19,高送转向“厚赚”！嫌胖爱瘦，青睐白富美，重点看这里,--
1209,2018-01-16,2017年报业绩轮廓显露，27家增长超100%可提前确定,--
1210,2018-01-15,巨丰热点前瞻：市场高位调整后或迎风格转换,巨丰财经
1211,2018-01-12,有机硅行业首次覆盖报告：行业景气度上行利好产业链一体化龙头,中财网
1212,2018-01-09,巨丰早评：市场调整压力陡增,巨丰财经
1213,2018-01-08,一财研选｜智能驾驶发展时间表出台，哪些细分领域最受益？,第一财经日报
1214,2018-01-08,1月8日：主力巨资围剿四大板块(15:00),金融界
1215,2018-01-08,次新股拉升，多股涨停,Wind
1216,2018-01-05,硅材料产业深度报告：硅产业快速发展核心材料进口替代开启新征程,中财网
1217,2018-01-03,"石油化工行业2018年投资策略之二:环保约束催生供需改善,芯片国产化带来本土材料机会",中国网
1218,2018-01-02,2017全年企业上市总费用195亿募集资金总额为2105亿,金融界
1219,2018-01-02,国金大化工-研究周报--LNG价格大幅下跌，环氧丙烷价格上涨,国金证券研究所
