,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
295,2021-10-15,刚斩获两连涨停板就遭重创，中公教育开盘闪崩一度触及跌停,证券之星
296,2021-10-15,【大行观察】新政策推动职业教育 教培行业绝处逢生,财华社
297,2021-10-15,中公教育董秘回复：公司有信心通过战略投入扩大相应市场份额并取得长足业务发展,证券之星
298,2021-10-15,中公教育：三季度出现阶段性亏损主要有两方面原因 亏损,Wind
299,2021-10-15,中公教育：公司高度重视线上教育，并认为OMO将成为教育行业发展的主流,每日经济新闻
300,2021-10-15,中公教育：国考审核通过人数不是报考人数,每日经济新闻
301,2021-10-15,中公教育：公司非常看好高素质技术技能人才培养的长期市场发展潜力和产业政策扶植方向,每日经济新闻
302,2021-10-15,中公教育：四季度是国考培训业务高峰期，目前相应业务正常开展中,每日经济新闻
303,2021-10-15,中公教育：目前已经形成了垂直一体化快速响应能力驱动的企业平台,每日经济新闻
304,2021-10-15,半导体爆发：最牛7个一字涨停！各种“茅”却崩了,Wind
305,2021-10-15,中公教育：公司没有改制成集团公司计划,每日经济新闻
306,2021-10-15,中公教育：公司将密切关注职业教育相关产业政策，并根据政策引导进行布局和发展,每日经济新闻
307,2021-10-15,刺激！半导体突然爆发：最牛7个一字涨停！宁德时代狂飙8%！千亿白马又跌停，预增11倍大牛股竟然跌停，航运茅蒸发千亿，发生了什么？,中国基金报
308,2021-10-15,2022年国考今日起报名，“公考第一股”中公教育业绩却突发黑天鹅,Bianews
309,2021-10-15,信达证券：维持中公教育(002607.SZ)“买入”评级 多因素致Q3亏损环比扩大 亏损,智通财经
310,2021-10-15,业绩暴雷！中公教育(002607.SZ)触及跌停板 盈利能力下降,格隆汇
311,2021-10-15,快讯：中公教育跌停 报于12.04元,金融界
312,2021-10-15,信达证券：给予中公教育买入评级,证券之星
313,2021-10-15,8.7万股民揪心！800亿教育茅预亏7到9亿！刚拉两连板,Wind
314,2021-10-15,8.7万股民揪心！800亿教育茅突发黑天鹅，预亏7到9亿！刚拉两连板 预亏,中国基金报
315,2021-10-15,席位追踪：机构偏爱业绩股　章盟主止损湖北宜化,财富动力网
316,2021-10-14,重磅利好引爆教育板块，上市公司争抢职教新赛道，新东方高途等已入局,金融投资报
317,2021-10-14,市场多了些阳刚之气！工业母机涨幅居前，光伏、储能板块开始恢复元气,证券日报
318,2021-10-14,中公教育：预计2021年前三季度净利润亏损约7亿元~9亿元 预亏,每日经济新闻
319,2021-10-14,中公教育(002607.SZ)第三季度预亏6.03亿-8.03亿元 同比盈转亏 预亏,格隆汇
320,2021-10-14,中公教育：第三季度预计亏损7亿元至9亿元 预亏,e公司
321,2021-10-14,每日市场热点分析,新浪
322,2021-10-14,教育行业事件点评：高规格新政出台 鼓励上市公司举办职业教育,国海证券
323,2021-10-14,最新龙虎榜动向：江特电机跌停，4.96亿元出逃（名单）,21世纪经济报道
324,2021-10-14,炒股养家一家独大买入中公教育，章盟主割肉4.02亿元江特电机丨10.14龙虎榜,第一财经
325,2021-10-14,中公教育涨停，机构净卖4928万元,证券之星
326,2021-10-14,大盘震荡走势不改 机构买卖降速,金融投资报
327,2021-10-14,职业教育行业动态跟踪：职业教育地位进一步确认 鼓励社会力量积极参与,新浪
328,2021-10-14,10月14日龙虎榜解析：中公教育单日净买入1.43亿元，还有25只个股被机构扫货,每日经济新闻
329,2021-10-14,中公教育龙虎榜数据（10月14日）,Wind
330,2021-10-14,10月14日中公教育涨停分析：教育，职业教育，IPO影子股概念热股,证券之星
331,2021-10-14,A股收盘综述：光伏、工业母机、储能板块飙升，沪锌涨停刺激有色ETF创新高,Wind
332,2021-10-14,招录3.12万人，创历史新高！“国考”报名即将开始，这家培训巨头应声涨停，市值大涨75亿,每日经济新闻
333,2021-10-14,快讯：教育板块午后持续活跃 开元教育、中公教育等多股涨停,新浪
334,2021-10-14,白酒医药突发跳水！新能源大爆发，狂掀涨停潮,Wind
335,2021-10-14,中公教育：2022国考扩招21%！职教招录再迎实质性利好！,老虎证券
336,2021-10-14,天风商社丨中公教育：2022国考扩招21%！职教招录再迎实质性利好！招录预期向好，产业龙头拐点已现！,格隆汇
337,2021-10-14,A股午盘综述：指数企稳下题材股炒作热情重燃，煤、电、钢触底反弹,Wind
338,2021-10-14,中公教育、传智教育直线拉升二连板，教育ETF（513360）底部反弹超9%,资本邦
339,2021-10-14,职业教育要“高质量发展”，众多上市公司瞄准这一赛道,Wind
340,2021-10-14,政策利好催化，中公教育两连板，行业将迎来估值修复？,证券之星
341,2021-10-14,快讯：中公教育涨停 报于13.38元,金融界
342,2021-10-14,职教领域迎政策支持 中公教育等企业估值或迎修复,中国网
343,2021-10-14,中公教育、传智教育、昂立教育均连续两日涨停，教育股炒作依旧火热,Wind
344,2021-10-14,板块异动丨高教和职教板块估值有望修复 教育股异动拉升,智通财经
345,2021-10-14,中公教育2连板，中办、国办发布职业教育利好政策,Wind
346,2021-10-14,教育股涨停背后：职业教育融资额增速450%，高途好未来“急转弯”,AI财经社
347,2021-10-14,A股早报2021年10月14日星期四,Wind
348,2021-10-14,职业教育要“高质量发展” 众多上市公司已瞄准这一赛道,上证报
349,2021-10-13,重磅利好引爆教育板块，投资机会在哪里？关注这两类公司,第一财经
350,2021-10-13,教育行业政策分析：职教再出政策利好 首推民办高教板块,新浪
351,2021-10-13,教育行业：职教政策导向明确 龙头有望直接受益,新浪
352,2021-10-13,遭重挫累计跌幅曾近50%，这只教育主题QDII-ETF又重回视线，职业教育的春天来了？,财联社
353,2021-10-13,中公教育涨停，机构资金现分歧,中金在线
354,2021-10-13,中公教育涨停，机构资金现分歧,证券之星
355,2021-10-13,涨停板解密：政策利好，传媒股火爆受追捧！（10月13日）,Wind
356,2021-10-13,中公教育龙虎榜数据（10月13日）,Wind
357,2021-10-13,快讯：中公教育涨停 报于12.16元,金融界
358,2021-10-13,中公教育(002607.SZ)封涨停板,格隆汇
359,2021-10-13,传媒行业《关于推动现代职业教育高质量发展的意见》点评：明确职教本科发展目标 鼓励上市公司参与办学,新浪
360,2021-10-13,中公教育首板,Wind
361,2021-10-13,中公教育首板，中办、国办发布职业教育利好政策,Wind
362,2021-10-13,茅台大涨3%，新能车、半导体又火了！千亿巨头狂飙,Wind
363,2021-10-13,职业教育领域迎来重磅利好，业内称未来或将出现更多政策支持,Wind
364,2021-10-13,教育行业：职业教育意见印发 利好职教和高教板块,新浪
365,2021-10-13,教育股集体高开 中公教育涨超6% 两办发文坚定鼓励职业教育,格隆汇
366,2021-10-13,【行情】教育股开盘大涨，传智教育一字涨停，开元教育、三盛教育涨超10%，昂立教育、行动教育、中公教育等涨幅居前，消息上，中办、国办印发《关于推动现代职业教育高质量发展的意见》提出，鼓励上市公司、行业龙,金十数据
367,2021-10-12,传媒行业周报：腾讯两款MOBA列畅销榜前2 新版《市场准入负面清单》征求意见稿发布,国海证券
368,2021-10-10,【国君社服刘越男】国庆海南免税超高景气，省内周边游受青睐——社会服务行业周报（2021.9.27-10.8）,微信
369,2021-10-09,十一点评暨三季报前瞻：十一恢复平稳但海南免税超预期 三季报波澜不惊,新浪
370,2021-10-08,中公教育：暂未参加中国职业教育博览会,每日经济新闻
371,2021-10-08,社会服务双周报第16期：国庆长假客流恢复7成 蜜雪冰城拟A股上市,新浪
372,2021-10-08,传媒行业周观察：爱优腾取消会员超前点播 国庆档票房突破40亿,新浪
373,2021-10-03,中概教育股集体上扬：新东方股价上扬超11%领涨,华夏时报
374,2021-09-30,年终盘点|2021年十大牛熊股出炉 湖北宜化夺股王 中公教育跌近8成,财联社
375,2021-09-29,中公教育：芜湖中公航院教育科技有限公司不属于中公教育上市公司,每日经济新闻
376,2021-09-29,中公教育：经查询，红杉中国未减持公司股票,每日经济新闻
377,2021-09-29,中公教育：公司已着手鸿蒙系统相关培训工作,Wind
378,2021-09-29,中公教育：中公财商是公司在财经赛道开辟的一个项目,Wind
379,2021-09-28,龙湖拿了一块非常规的地,乐居财经
380,2021-09-28,龙湖5100万元收购中公教育子公司51%股权，合作开发北京沙河住宅地块,乐居财经
381,2021-09-28,翻倍牛股连吃两跌停，近期董监高减持这些股（名单）,Wind
382,2021-09-27,跨界“取暖”？龙湖14.3亿拿下中公教育北京昌平土地,观点地产网
383,2021-09-27,商社行业：疫情扰动下 十一旅游仍有望边际改善,新浪
384,2021-09-27,龙湖获中公教育子公司51%股权 共同开发存量地块,金融界
385,2021-09-27,龙湖5100万获中公教育子公司51%股权 后者持有北京3.74万平地块,观点地产网
386,2021-09-27,中公教育联手龙湖旗下公司开发存量地块 加快基础设施建设满足内需,产业经济新闻网
387,2021-09-27,A股早报2021年9月27日星期一,Wind
388,2021-09-26,中公教育(002607.SZ)：拟转让北京中公未来教育科技51%股权予龙湖方 以合作开发北京相关项目,格隆汇
389,2021-09-26,晚间重要公告2021年9月26日星期日,Wind
390,2021-09-26,新东方将裁员超4万！时隔26年再次关闭最赚钱业务？ 经营问题,Wind
391,2021-09-26,中公教育：拟5100万元转让北京中公未来教育51%股权,财联社
392,2021-09-26,传媒行业周观察：阿里创投拟清仓所持有的芒果超媒股份 抖音APP测试“短剧”入口,新浪
393,2021-09-24,传媒行业周报：未成年人游戏防沉迷措施持续推进 芒果MCITY上海店开启预约,国海证券
394,2021-09-24,A股早报2021年9月24日星期五,Wind
395,2021-09-23,A股共发生197宗大宗交易成交43.29亿元（9月23日）,Wind
396,2021-09-23,透视大宗交易：9月23日共成交197笔，中公教育成交3.19亿元,每日经济新闻
397,2021-09-23,中公教育今日大宗交易成交2921.79万股，成交价10.92元折价9.68%,Wind
398,2021-09-19,公司有没有考虑很新东方合作？中公教育：暂无此计划,每日经济新闻
399,2021-09-17,中公教育连续三年荣登北京民营企业百强榜,和讯
400,2021-09-17,A股早报2021年9月17日星期五,Wind
401,2021-09-13,社会服务行业周报：多地再发消费券 助力秋冬文旅市场复苏,新浪
402,2021-09-13,商社行业：疫情缓解下跨省游恢复 双节邻近带动酒旅业回暖,新浪
403,2021-09-11,北上资金连续7周加仓股名单出炉，仅12只！,Wind
404,2021-09-11,北京教培行业开展同业互助：提供岗位、接收人员、免费转课,Wind
405,2021-09-10,社会服务行业中报总结：上半年板块逐季复苏明显 疫后子赛道差异大,新浪
406,2021-09-09,中公教育放量涨停，北向资金净卖8450万,证券之星
407,2021-09-09,中公教育龙虎榜数据（9月9日）,Wind
408,2021-09-09,9月9日中公教育涨停分析：IPO影子股，职业教育，教育概念热股,证券之星
409,2021-09-09,【牛人重仓】中公教育:盘中近日首次触及涨停板，今日资金流入16683.53万元，北向资金持股6124.0万股，融资余额75069.87万元；前3个交易日，北向资金增持-892.89万股，融资额增加10638.95万元，主力资金净流入19522.18万元,每日经济新闻
410,2021-09-09,中公教育午后触及涨停 成交额13.68亿元,新浪
411,2021-09-08,东吴证券：维持中公教育(002607.SZ)“买入”评级 建议关注新招录周期执行效果,智通财经
412,2021-09-07,休闲服务行业周观点：旅游市场延续复苏态势 长假带动长线游加速恢复,新浪
413,2021-09-06,社会服务2021年9月投资策略：板块短期情绪转好 红九月行情可期,新浪
414,2021-09-05,教育股回暖：新东方中公教育市值增超30亿元，有道股价上涨上涨33.27% 「教育周评榜」,华夏时报
