,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
311,2021-08-16,民生计算机周报：从中报发掘边际改善和持续成长,新浪
312,2021-08-16,计算机行业周观点：中报集中披露 龙头行情可期,新浪
313,2021-08-16,恒生电子：数字人民币支付解决方案已落地多家商业银行,中证网
314,2021-08-16,计算机行业周报：华为鸿蒙的最新进展和投资全景,新浪
315,2021-08-14,计算机行业周报：信息安全与服务器的产业链话语权均被明确低估！,新浪
316,2021-08-12,AI驱动体验升级，恒生电子智能客服助力金融机构拓展智能服务边界,凤凰网
317,2021-08-12,信息服务行业信息点评：从SALESFORCE到ZOOM 美股SAAS龙头为何纷纷开启巨资收购？,新浪
318,2021-08-11,北向资金今日净卖出超28亿元，白酒股持续惨遭抛售,Wind
319,2021-08-09,计算机行业周报：中国云计算市场逆势高增 高通加速布局自动驾驶,新浪
320,2021-08-08,计算机行业周报：工业软件有哪些重要变化,新浪
321,2021-08-08,计算机行业周报：智造TMT新热度！服务器格局怎解读？,新浪
322,2021-08-06,计算机行业2021Q2计算机行业机构重仓持股回顾：板块整体仍处于低配 行业选择更加分散,新浪
323,2021-08-03,恒生电子大宗交易成交4.00万股 成交额220.60万元,证券时报网
324,2021-08-03,恒生电子现1笔大宗交易 共成交220.60万元,新浪
325,2021-08-02,恒生电子推出实时数仓产品ART 助力金融机构释放数据最大价值,证券日报网
326,2021-08-02,北向资金7月动向：重点进攻高景气成长制造主线，周期性行业遭抛售,Wind
327,2021-08-02,计算机周报：领军企业中报表现亮眼 看好高端制造等高景气细分,新浪
328,2021-08-02,计算机周观点：解决“卡脖子”难题 高度重视工业软件产业趋势,新浪
329,2021-08-01,计算机行业：景气度与环境契合 继续推荐智能汽车和工业软件等结构性机会,广发证券
330,2021-07-31,恒生电子发布LDP新一代期货交易平台 助力期货公司交易基础设施建设,证券日报网
331,2021-07-31,计算机行业周报：IT投入顺周期还是逆周期？甲方自建还是乙方通用？,新浪
332,2021-07-30,助力期货公司交易基础设施建设 恒生电子发布LDP新一代期货交易平台,期货日报网
333,2021-07-30,什么信号？张坤管理基金要更名，有4大变化,Wind
334,2021-07-30,张坤管理的易方达中小盘基金拟更名，投资范围也要改,中新经纬
335,2021-07-29,恒生电子金控公司数字化转型解决方案持续落地,中证网
336,2021-07-28,神话不再？顶流业绩垫底，但斌道歉微博冲上热搜,Wind
337,2021-07-28,神话不再？张坤、刘彦春、谢治宇等顶流业绩垫底，更有基金俩月跌去40%…但斌道歉微博也冲上热搜,证券时报
338,2021-07-28,最牛板块跌停潮，主力逆市抢筹股曝光,Wind
339,2021-07-27,A股再迎回购潮，千亿资金整装待发,Wind
340,2021-07-27,恒生电子(600570.SH)跳水触及跌停股价创逾1年新低 连续下跌,格隆汇
341,2021-07-27,快讯：恒生电子跌停报于52.81元,金融界
342,2021-07-27,计算机行业周报：Q2基金持仓回升 关注白马边际改善和行业信创,新浪
343,2021-07-27,中金：二季度科技硬件行业基金/沪港通持仓分析,中金点睛
344,2021-07-26,东方财富(300059)2021年中报点评：业绩持续高增长 激励计划凸显信心,新浪
345,2021-07-26,计算机行业周报：平台经济时代终结 硬核科技时代到来(推荐),国海证券
346,2021-07-25,【民生计算机|周观点】二季度持仓回顾：集中度提升，聚焦龙头与景气赛道,MS计算机
347,2021-07-25,东方财富(300059)公司半年报：基金代销收入大幅+110% 证券业务市占率继续提升 股权激励计划彰显管理层信心,新浪
348,2021-07-25,计算机行业：基金二季报持仓全分析,新浪
349,2021-07-25,计算机行业2021Q2基金持仓分析：环比提升 加配产业互联网,新浪
350,2021-07-22,恒生电子(600570)：新收入准则短期影响延续 看好下半年稳健增长,新浪
351,2021-07-21,恒生电子发力监管科技 全方位赋能金融机构合规风控,证券日报网
352,2021-07-21,基金发行扩张，北上资金波动加大——市场资金面周观察（中泰策略）,修炼投资的水晶球
353,2021-07-20,傅鹏博、赵枫、冯明远等顶流基金经理最新重仓股曝光,Wind
354,2021-07-20,张坤最爱还是它，3只基金共同持有2大龙头股,Wind
355,2021-07-20,张坤最新重仓股来了，傅友兴、冯波到底买了什么？,Wind
356,2021-07-19,计算机行业周报：政策要求加大网安投入规模 广联达营收保持快速增长,新浪
357,2021-07-19,计算机行业周报：网络安全八大核心问题聚焦,新浪
358,2021-07-19,民生计算机周报：政策催化+市场扩容 网安景气度提升可期,新浪
359,2021-07-19,计算机行业点评报告：债市改革有望为证券IT带来持续性增量,新浪
360,2021-07-18,计算机行业：中报前主题轮动下的配置选择,广发证券
361,2021-07-17,计算机行业周报：预测信息安全机会较为持续！,新浪
362,2021-07-15,计算机行业周报：积极关注鸿蒙及工业软件板块,国海证券
363,2021-07-13,恒生电子：分红方案也于6月3日经股东大会审批通过，方案大致内容为每10派现金1元（含税），送红股4股,每日经济新闻
364,2021-07-13,恒生电子：“中国碳市”app为恒生承建,每日经济新闻
365,2021-07-13,恒生电子区块链平台成功通过三项可信区块链评测,证券日报网
366,2021-07-13,恒生电子：目前公司无科蓝软件的股份,每日经济新闻
367,2021-07-13,恒生电子：恒生有提供数字人民币支付解决方案，目前该板块收入总体体量较小，不会对公司经营产生重大影响,每日经济新闻
368,2021-07-13,恒生电子：目前碳交易系统收入总体体量较小，不会对公司经营产生重大影响,每日经济新闻
369,2021-07-12,软件及服务行业二季报前瞻：板块企稳 后市积极,新浪
370,2021-07-12,赢时胜：公司与恒生电子目前无任何合作,每日经济新闻
371,2021-07-12,计算机行业周报：计算机板块上行 关注云计算和网络安全,渤海证券
372,2021-07-11,恒生电子: 北京观韬中茂（杭州）律师事务所关于恒生电子股份有限公司差异化分红事项之法律意见书,证券之星
373,2021-07-11,恒生电子(600570.SH)2020年度权益分派10送4派1元 股权登记日为7月15日,格隆汇
374,2021-07-11,恒生电子(600570.SH)拟每股送0.4股派0.1元 于7月16日除权除息,智通财经
375,2021-07-09,赋能银行资金业务高质量发展：恒生电子拓展银行资金业务领域,中国金融新闻网
376,2021-07-09,欢迎你，恒生利融~,恒生电子
377,2021-07-08,首批券商综合账户试点名单将至！六家左右券商正等监管最后批复，申报门槛高，AA券商入围不到半数,财联社
378,2021-07-08,恒生电子拓展银行资金业务领域 子公司恒生利融与Finastra达成合作,证券日报网
379,2021-07-08,中国信通院公布第五批可信区块链评测结果，36款产品通过,Wind
380,2021-07-08,【银河计算机吴砚靖/邹文倩/李璐昕】行业动态 2021.6丨中报行情即将开启，关注高成长赛道,中国银河证券研究
381,2021-07-08,把握价值低估标的 | 晨会&好声音,中信建投证券研究
382,2021-07-06,恒生电子(600570)2021年中报业绩预告点评：行业保持高景气 营收稳健增长,新浪
383,2021-07-06,计算机行业周观察：基金投顾试点扩容折射证券IT依然高景气,新浪
384,2021-07-06,金融业对外开放加速推进 恒生电子助力多家外资机构系统建设,证券日报网
385,2021-07-06,恒生电子(600570)：21H1业绩预告符合预期 新产品线有望进入快速放量周期,新浪
386,2021-07-06,计算机行业动态报告：中报行情即将开启 关注高成长赛道,新浪
387,2021-07-06,恒生电子(600570)：营收快速增长 技术和产品创新加速,新浪
388,2021-07-06,恒生电子(600570)：H1业绩预告符合预期 金融IT全线领军实际经营情况乐观,新浪
389,2021-07-06,国信证券：恒生电子(600570.SH)半年报稳步向上，下半年增长确定性较高，维持“买入”评级,智通财经
390,2021-07-06,恒生电子(600570)公司简评报告：业绩符合预期 行业景气犹在,新浪
391,2021-07-06,国信证券维持恒生电子买入评级，2021年半年报预告点评：半年报稳步向上，下半年增长确定性较高,每日经济新闻
392,2021-07-05,计算机行业动态报告：华为鸿蒙升级进程大幅提升 群核科技、龙芯中科发布IPO招股书,新浪
393,2021-07-05,北向资金今日净买入59.19亿元，万华化学净买入额创历史新高,Wind
394,2021-07-05,【华西计算机】恒生电子 | 点评报告：H1出清收入准则影响，全年增长乐观,科技晶选
395,2021-07-05,华西证券维持恒生电子买入评级：H1出清收入准则影响，全年增长乐观,每日经济新闻
396,2021-07-05,恒生电子(600570)2020年中报业绩预告点评：业绩平稳增长 新一代产品持续落地,新浪
397,2021-07-05,天风证券维持恒生电子买入评级：三大动能推动需求增长，持续看好下半年高景气,每日经济新闻
398,2021-07-04,【民生计算机|周观点】行业中报前瞻：看好高景气细分，领军企业有望实现高增,MS计算机
399,2021-07-04,【兴证计算机】一文读懂基金投顾产业机遇,兴业计算机团队
400,2021-07-04,开源证券维持恒生电子买入评级，公司信息更新报告：2021H1营收稳健增长，持续受益金融市场政策改革,每日经济新闻
401,2021-07-04,恒生电子(600570)：行业高景气依旧 重视龙头长期配置价值,新浪
402,2021-07-03,计算机行业周报：回归稳健公司！,新浪
403,2021-07-03,计算机行业：中报前可能是较好的行业配置窗口,广发证券
404,2021-07-02,晚间重要公告2021年7月2日星期五,Wind
405,2021-07-02,7月2日恒生电子、四方光电等11家公司公告出现利好,证券之星
406,2021-07-02,前瞻！恒生电子：预计2021年上半年净利润约为6.60亿元到7.02亿元,每日经济新闻
407,2021-07-02,恒生电子(600570.SH)：上半年净利预增92.03%到104.25%,格隆汇
408,2021-07-02,恒生电子：预计上半年扣非后净利润同比变动区间为-5.78%到0.16%,Wind
409,2021-07-02,恒生电子：上半年净利同比预增92%-104%,财联社
410,2021-06-29,计算机2021年中期投资策略：连接孵化新机遇 AIOT开启新篇章,新浪
411,2021-06-29,人工智能板块盘初走强，神思电子、川大智胜快速封板,Wind
412,2021-06-28,浪潮商用机器携手关键计算生态 共筑数字经济算能底座,砍柴网
413,2021-06-28,恒生电子(600570.SH)：回购账户中的797.93万股已过户至2020年员工持股计划账户,格隆汇
414,2021-06-28,计算机行业周报：板块仍在向上周期 多板块机会梳理,新浪
415,2021-06-26,恒生电子：数字化资产如何应用到产业区块链中？,ZAKER
416,2021-06-25,收评：沪指涨1.15%收复3600点 券商股领涨,网易
417,2021-06-25,计算机行业动态报告：鸿蒙OS2.0发布 AIOT生态加速,新浪
418,2021-06-25,银河证券：看好鸿蒙催化带来的多场景智能物联的渗透率快速提升,证券时报网
419,2021-06-24,银河证券：国内SaaS行业起步正当时，关注企业数字化转型过程中受益的龙头厂商,证券时报网
420,2021-06-22,23股今日获机构买入评级,证券时报网
421,2021-06-22,国联证券首予恒生电子增持评级：行业龙头，短期回调不改长期价值,每日经济新闻
422,2021-06-22,国联证券：恒生电子（600570.SH）行业龙头，短期回调不改长期价值，首予“增持”评级,智通财经
423,2021-06-22,东北研究|一周深度报告,东北证券研究所
424,2021-06-21,数字化转型走入新的同质化怪圈？听恒生电子朱武林这样回答,新浪
425,2021-06-20,计算机行业周报：追逐主线 不妨21H2回归AI领军／云领军！,新浪
426,2021-06-18,恒生电子发布公司金融产品品牌C9,中证网
427,2021-06-18,计算机行业2021中期策略：鸿蒙开启新时代 AIOT+信创双重加速,新浪
428,2021-06-17,中国银河证券维持计算机行业推荐评级：鸿蒙开启新时代，AIOT+信创双重加速,每日经济新闻
429,2021-06-16,券商首次关注3股并给予买入评级（6月16日）,Wind
430,2021-06-16,计算机行业周报：数据安全法审议通过 关注网络安全,国海证券
