,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
318,2021-11-02,A股融资融券日报：两融余额增加47.83亿元（11月1日）,Wind
319,2021-11-02,供给端管控加强！三季报高增长稀土概念股名单出炉,证券时报网
320,2021-11-02,包钢股份前三季盈利37亿增21倍 债务结构优化短债年减27亿,长江商报
321,2021-11-02,成本上涨！又一食品龙头宣布提价，PPI正在向消费传导？,Wind
322,2021-11-01,干货！2021年中国稀土产业市场竞争格局——北方稀土：加快推进“三化”转型升级,前瞻研究院
323,2021-11-01,A股资金流向：新能源板块冲高回落，资金分歧较大,Wind
324,2021-11-01,A股收盘综述：“宁王”市值一度超工行，隆基股份创新高,Wind
325,2021-11-01,新能源板块尾盘持续回落，宁德时代较高点回落逾5%,Wind
326,2021-11-01,A股三季报交出优异答卷，营收净利增速创近五年新高,Wind
327,2021-11-01,公募三季度全景图绘出， “百亿俱乐部”规模缩水,Wind
328,2021-11-01,5000亿巨头闪崩，万亿宁王却创新高！极致行情上演,Wind
329,2021-11-01,A股融资融券日报：两融余额减少52.62亿元（10月29日）,Wind
330,2021-11-01,公募三季度全景图绘出“百亿俱乐部”规模缩水,Wind
331,2021-10-31,金属新材料周报：煤价下降对下游已出现正贡献,新浪
332,2021-10-30,干货！2021年中国稀土产业龙头企业市场竞争格局——北方稀土VS南方稀土：谁是王？,前瞻研究院
333,2021-10-29,北向资金连续13个月加仓A股，隆基股份获大幅净买入超10亿,Wind
334,2021-10-29,北方稀土：公司目前尚无提炼钍资源的计划,Wind
335,2021-10-29,A股融资融券日报：两融余额减少165.82亿元（10月28日）,Wind
336,2021-10-29,A股新股破发成常态，中证协、沪深交易所联手整治网下报价异常,Wind
337,2021-10-28,​狂买这些股！新基金建仓大曝光,Wind
338,2021-10-28,北向资金逆市加仓超71亿，贵州茅台获大幅净买入13亿元,Wind
339,2021-10-28,A股收盘综述：煤炭、稀土、盐湖提锂、油气板块深幅调整，风电股逆市批量创新高,Wind
340,2021-10-28,融资客青睐7股，未来股份买入占比高达57.18%,Wind
341,2021-10-28,A股早报2021年10月28日星期四,Wind
342,2021-10-28,A股融资融券日报：两融余额减少19.89亿元（10月27日）,Wind
343,2021-10-28,北方稀土10月27日现6笔大宗交易,证券时报网
344,2021-10-27,A股共发生103宗大宗交易成交17.39亿元（10月27日）,Wind
345,2021-10-27,北方稀土：控股股东累计减持约3646万股，占公司总股本1.0036% 减持股份,每日经济新闻
346,2021-10-27,北方稀土：控股股东累计减持比例达总股本1.0036% 减持股份,Wind
347,2021-10-27,"北方稀土现6笔大宗交易 共成交22,577.70万元",新浪
348,2021-10-27,透视大宗交易：10月27日共成交103笔，北方稀土成交2.26亿元,每经网
349,2021-10-27,北方稀土：控股股东包钢集团持股比例由38.92%降至37.91%,财联社
350,2021-10-27,北方稀土：控股股东累计减持公司股份达到1% 减持股份,Wind
351,2021-10-27,行业动态|供应紧张+需求旺盛致氧化镨钕价格迭创新高 业内：稀土价格有望维持高位,财联社
352,2021-10-27,北方稀土、舍得酒业等16股获融资净买入超亿元,证券时报网
353,2021-10-27,A股融资融券日报：两融余额增加17.51亿元（10月26日）,Wind
354,2021-10-27,融资客大举加仓的业绩暴增股来了,Wind
355,2021-10-27,内外资联手加仓，新能源板块成近期行情主角,Wind
356,2021-10-26,"北方稀土现2笔大宗交易 共成交2,828.00万元",新浪
357,2021-10-26,稀土价格持续飙涨，板块龙头频获机构买入评级，产业链全景标的大盘点,财联社
358,2021-10-26,北方稀土今日大宗交易成交56万股，成交价50.5元折价6.39%,Wind
359,2021-10-26,【行情】稀土永磁板块午后持续拉升，中国宝安、领益智造涨停，久吾高科、北方稀土、盛和资源跟涨,金十数据
360,2021-10-26,新材料&金属材料行业周报(2021年10月第4期)：煤价下滑利于成本下降,新浪
361,2021-10-26,比亚迪、北方稀土等23股获融资净买入超亿元,证券时报网
362,2021-10-26,A股融资融券日报：两融余额增加78.07亿元（10月25日）,Wind
363,2021-10-26,A股早报2021年10月26日星期二,Wind
364,2021-10-26,聪明资金持仓“宁王”首破千亿、社保基金最痴情股出炉,Wind
365,2021-10-26,增量资金入场，A股有望延续震荡上行趋势,Wind
366,2021-10-25,北向资金连续5日加仓累计扫货超300亿，阳光电源、天赐材料净买入额均超新高,Wind
367,2021-10-25,A股资金流向（10月25日）：碳中和再成市场共识，“风光车储”全线开花,Wind
368,2021-10-25,A股收盘综述：碳中和主宰市场，宁德时代、比亚迪、国电南瑞齐创新高,Wind
369,2021-10-25,稀土板块发力上扬，北方稀土一度冲击涨停，五矿稀土等走高,证券时报网
370,2021-10-25,稀土板块尾盘拉升，北方稀土一度冲击涨停,Wind
371,2021-10-25,稀土板块尾盘持续上扬，北方稀土冲击涨停,Wind
372,2021-10-25,稀土股拉升 北方稀土涨超8%,格隆汇
373,2021-10-25,A股融资融券日报：两融余额减少66.73亿元（10月22日）,Wind
374,2021-10-25,北方稀土(600111)：永磁产业布局加快 稀土龙头地位夯实,新浪
375,2021-10-25,未来最好的资产或许就是A股,和讯
376,2021-10-24,激增900%，这类基金彻底火了！,Wind
377,2021-10-24,聪明资金连续2日净买超百亿！18股持股量翻倍,Wind
378,2021-10-23,流入300亿+！外资大幅加仓宁德时代、五粮液、茅台等巨头,Wind
379,2021-10-23,稀土量价齐升 北方稀土第三季度净利润同比增485.26%,证券日报网
380,2021-10-22,北向资金一年来首次连续两日加仓超百亿，七天爆买宁德时代近50亿,Wind
381,2021-10-22,博众投资：稀土板块继续强势，大幅波动后仍有上车机会！,凤凰网
382,2021-10-22,国内首例：山西建龙多线切分工艺优化项目实现新突破丨钢铁财经资讯速览,钢铁新闻网
383,2021-10-22,A股融资融券日报：两融余额减少6.9亿元（10月21日）,Wind
384,2021-10-22,A股早报2021年10月22日星期五,Wind
385,2021-10-21,北向资金持续加仓三日抢购A股超180亿，中国平安获大幅净买入超10亿,Wind
386,2021-10-21,干货！2021年中国稀土产业竞争格局及市场份额分析 市场集中度呈整体下滑趋势,前瞻研究院
387,2021-10-21,A股资金流向（10月21日）：新能源板块显露疲态，资金避高就低流入大金融龙头,Wind
388,2021-10-21,煤炭稀土齐走强，北方稀土涨超5%，资源ETF（510410）涨2.18%,资本邦
389,2021-10-21,浙商证券：维持北方稀土(600111.SH)“买入”评级 短期影响产销量 长期发展趋势仍然向好,智通财经
390,2021-10-21,午评：三大指数涨跌不一，煤炭大幅反弹,证券之星
391,2021-10-21,解盘：百亿资金流入，煤炭、磷化工、纯碱、稀土领涨,Wind
392,2021-10-21,浙商证券：给予北方稀土买入评级,证券之星
393,2021-10-21,国资委表态助推，龙头业绩大增，稀土或将进入长期景气周期,证券之星
394,2021-10-21,国资委推进稀土领域专业化整合，板块龙头配置价值凸显,第一财经
395,2021-10-21,赤峰黄金、北方稀土、五矿稀土涨超7%，有色60ETF（159881）涨超2%,资本邦
396,2021-10-21,Q3净利暴增485% 北方稀土拉升涨超8% 刺激稀土板块集体走强,格隆汇
397,2021-10-21,10月20日A股融资买入额801.22亿元，江特电机（002176.SZ）居首,智通财经
398,2021-10-21,五矿稀土涨停、北方稀土涨超8%，稀土板块继续走升,Wind
399,2021-10-21,稀土永磁板块异动拉升，北方稀土、五矿稀土涨超5%，华宏科技、广晟有色、天通,新浪
400,2021-10-21,北方稀土涨超7%提振稀土板块，公司第三季度净利同比增485%,Wind
401,2021-10-21,快讯：稀土板块拉升走强 北方稀土涨超6%,新浪
402,2021-10-21,社保基金三季度新建仓股票（附名单）,证券时报网
403,2021-10-21,【行情】稀土板块拉升走强，北方稀土涨超6%，五矿稀土、天通股份、广晟有色、英威腾等跟涨，消息上，国资委表示大力推进稀土、物流等领域专业化整合，打造具有全球竞争力的世界一流企业,金十数据
404,2021-10-21,北方稀土等18股获融资净买入超亿元,证券时报网
405,2021-10-21,北方稀土：限电扰动不改业绩高增趋势，继续夯实全产业链优势,微信
406,2021-10-21,A股融资融券日报：两融余额增加49.12亿元（10月20日）,Wind
407,2021-10-21,A股早报2021年10月21日星期四,Wind
408,2021-10-21,中国北方稀土（集团）高科技股份有限公司,中证报
409,2021-10-20,北方稀土公布三季报 前三季净利增加495.03%,新浪
410,2021-10-20,千亿“公募一哥”出手，33亿狂买这家银行！,Wind
411,2021-10-20,稀土行业半月谈(10月上)：下游需求旺季来临 稀土价格或稳中有进,新浪
412,2021-10-20,北方稀土第三季度净利同比增485% 拟投建两稀土项目,e公司
413,2021-10-20,"大动作！千亿""公募一哥""出手：33亿狂买这家银行！""顶流""傅鹏博、刘格菘、曲扬最新加仓股也来了",中国基金报
414,2021-10-20,晚间重要公告2021年10月20日星期三,Wind
415,2021-10-20,北方稀土拟投建两稀土项目,上证报
416,2021-10-20,北方稀土：前三季度净利润31.49亿元 同比增长495.03%,中证网
417,2021-10-20,10月20日三季报汇总：北方稀土、国药股份等公司公告出现利好,证券之星
418,2021-10-20,晚间公告｜10月20日这些公告有看头,第一财经
419,2021-10-20,50亿还有机会吗？北方稀土业绩出炉：前三季度净利31.5亿元,证券之星
420,2021-10-20,北方稀土三季报净利增长495%，社保基金三季度新进十大流通股东,阿尔法工场
421,2021-10-20,一图读懂北方稀土2021年三季报，第三季度单季净利润同比增485.26%,证券之星
422,2021-10-20,北方稀土：第三季度净利润同比增长485.26%,e公司
423,2021-10-20,北方稀土(600111.SH)：拟投资9758.06万元建白云鄂博稀土精矿绿色环保冶炼新工艺工业化试验项目,格隆汇
424,2021-10-20,北方稀土(600111.SH)：前三季度净利增495.03%至31.49亿元,格隆汇
425,2021-10-20,北方稀土(600111.SH)：拟以6430.96万元建北方稀土国家稀土新材料创新中试基地项目,格隆汇
426,2021-10-20,北方稀土：第三季度净利同比增长485.26%,财联社
427,2021-10-20,北方稀土：第三季度净利润11.13亿元 同比增长485.26%,格隆汇
428,2021-10-20,北方稀土：第三季度净利润11.13亿元，同比增长485.26%,Wind
429,2021-10-20,稀土突发利好！国资委刚刚表态了,证券之星
430,2021-10-20,A股资金流向（10月20日）：新能源板块再获青睐，但宁德时代连续两日遭净卖出,Wind
431,2021-10-20,A股收盘综述：“煤超风”迎来强监管、兖煤等跌停，电力股逆市大面积涨停,Wind
432,2021-10-20,A股午盘综述：电力、锂、汽车板块携手护盘，限价引发煤炭板块大调整,Wind
433,2021-10-20,A股融资融券日报：两融余额增加48.77亿元（10月19日）,Wind
434,2021-10-19,A股资金流向（10月19日）：消费、保险普反，新能源出现分化,Wind
435,2021-10-19,10月18日A股融资买入额766.47亿元，贵州茅台（600519.SH）居首,智通财经
436,2021-10-19,A股融资融券日报：两融余额增加74.53亿元（10月18日）,Wind
437,2021-10-18,金属新材料周报：限电影响有所缓解,新浪
438,2021-10-18,有色金属：关注供给承压的铝、稀土和锂,新浪
439,2021-10-16,2021-10-15 NESC复盘笔记：创业板指涨1.88% 半导体、煤炭板块领涨,复盘笔记
440,2021-10-15,公司是否在给北方稀土更大的议价空间？包钢股份：公司与北方稀土协商定价,每日经济新闻
441,2021-10-15,包钢股份：公司稀土精矿排他性供应北方稀土,每日经济新闻
442,2021-10-15,A股融资融券日报：两融余额增加24.67亿元（10月14日）,Wind
443,2021-10-15,2021年稀土磁性材料发展与应用研讨会在包头成功召开,中国有色
444,2021-10-14,A股融资融券日报：两融余额减少5.34亿元（10月13日）,Wind
445,2021-10-13,【行情】稀土永磁板块午后持续拉升，中炬高新涨超6%，北方稀土、京运通、创兴资源跟涨,金十数据
446,2021-10-13,东北证券：稀土指标总量有序增长 供需趋紧带来价格抬升,第一财经
447,2021-10-13,A股融资融券日报：两融余额减少54.76亿元（10月12日）,Wind
448,2021-10-13,每日理财观察：IMF下调全球经济增长预期,Wind
449,2021-10-12,金融街下午茶2021年10月12日星期二,Wind
450,2021-10-12,北向资金成交缩量全天净卖出近14亿元，东方财富遭大幅净卖出6亿元,Wind
451,2021-10-12,A股全线滑落，量化战线也收缩？,Wind
452,2021-10-12,A股资金流向（10月12日）：市场热点匮乏，资源股再成杀跌主力,Wind
453,2021-10-12,A股收盘综述：煤炭期货、股票走势背离困扰市场，钢铁、燃气、券商、稀土大幅调整,Wind
454,2021-10-12,安泰科技联合北方稀土打造高端稀土永磁产业基地,中证网
455,2021-10-12,银河证券每日晨报,新浪
