,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
300,2021-11-18,“开门红”，还红得起来吗？,中国银行保险报
301,2021-11-18,引战420亿元、提速出清非主业牌照，华融危机临近尾声？,凤凰网
302,2021-11-18,五家战投将给予哪些支持，为何出清华融湘江银行等股权？中国华融最新答记者问,21世纪经济报道
303,2021-11-18,2021年10月保费点评报告：寿险压力不减 产险边际改善,新浪
304,2021-11-18,港股盘前必读：中国华融拟引入战略及财务投资者募资总额不超过420亿元,Wind
305,2021-11-17,晚间要闻2021年11月17日星期三,Wind
306,2021-11-17,中国华融：拟通过非公开发行内资股股份及非公开发行H股股份引入战略及财务投资者,Wind
307,2021-11-17,中国人寿保险销售公司获增资5亿元，行业销售渠道面临转型变革,资本邦
308,2021-11-17,中国人寿推出国寿鑫裕年年年金保险,搜狐
309,2021-11-17,中国华融引中国人寿等5家公司战投，募集资金不超420亿元,乐居财经
310,2021-11-17,中国人寿5亿元增资销售公司,和讯
311,2021-11-17,5大上市险企前10月揽2.17万亿元保费，人保10月车险保费恢复正增长,资本邦
312,2021-11-17,5大上市险企前10月保费收入2.17万亿元 车险触底反弹财险单月增速集体回暖,财经网
313,2021-11-16,五上市险企前10月揽收保费2万亿！人保10月车险恢复正增长,国际金融报
314,2021-11-16,中国人寿5亿元增资销售公司：今年代理人流失40万 重构销售渠道,AI财经社
315,2021-11-16,北京魔方恒久软件有限公司，无代码开发领域的无冕之王,凤凰网
316,2021-11-16,五大上市险企前10月保费2.17万亿 同比下降0.93%,中国经济网
317,2021-11-16,营口银保监分局关于变更中国人寿保险股份有限公司营口市熊岳支公司营业场所的批复,和讯
318,2021-11-16,上市险企前10月保费出炉：寿险新单压力延续全年、车险保费触底反弹,21世纪经济报道
319,2021-11-16,五个数字背后，是国寿20年客户联络服务发展史,金融界
320,2021-11-16,五大上市险企前十月揽入2.17万亿保费 寿险持续低迷 综改一周年后车险迎反弹,财联社
321,2021-11-16,【东吴非银 | 上市险企10月保费数据点评】寿险弱势延续，财险承压渐解,微信
322,2021-11-16,每日理财观察: 北交所首批81家上市公司正式亮相,Wind
323,2021-11-16,【国君非银|上市险企10月保费点评】车险保费触底反弹，寿险边际改善预计为22Q2,欣琦看金融
324,2021-11-16,五大上市险企前10月保费下滑0.93% 车险进入正增长,证券时报网
325,2021-11-15,金融报道 | 代理人清虚、准备金增提A股五家上市险企净利普降 盈利能力下降,财经网
326,2021-11-15,公告精选 | 顺丰同城通过港交所聆讯；融创中国拟配售融资9.5亿美元,富途证券
327,2021-11-15,港股盘前必读：KK集团日前向港交所递交上市申请正式启动上市流程,Wind
328,2021-11-15,今年保险业缘何淡化“开门红”,Wind
329,2021-11-15,4家上市险企10月份寿险保费环比骤降45% 业务重心转向2022年“开门红”,证券日报
330,2021-11-14,非银金融行业周报：券商盈利高景气延续 保险两端压力仍在,新浪
331,2021-11-13,四险企10月保费收入环比下降明显，或将大力布局“开门红” 盈利能力下降,AI财经社
332,2021-11-13,上市公司正负面新闻2021年11月13日星期六,Wind
333,2021-11-12,智通港股公告精选︱(11.12)中国人寿前10个月累计原保险保费收入5748亿元 同比增长1.57%,智通财经
334,2021-11-12,永安财险暂停陶光强董事长职务，代行董事长临危受命；友邦保险前三季度新业务价值增15% | 慧保日报 11.12,搜狐
335,2021-11-12,晚间重要公告2021年11月12日星期五,Wind
336,2021-11-12,晚间公告｜11月12日这些公告有看头,第一财经
337,2021-11-12,11.12丨平安回应拟出售汽车之家44%股权；永安暂停陶光强董事长职务,和讯
338,2021-11-12,保险持续弱势，外资逆势增仓人保超9成，意欲何为？,Wind
339,2021-11-12,【港股通】中国人寿(02628)前10个月累计原保险保费收入5748亿元,和讯
340,2021-11-12,中国人寿前10月保费同比增长1.57%至5748亿元,和讯
341,2021-11-12,中国人寿(02628)前10个月累计原保险保费收入5748亿元 同比增长1.57%,智通财经
342,2021-11-12,中国人寿：1-10月累计原保险保费收入约5748亿元,财联社
343,2021-11-12,中国人寿(601628.SH)：1-10月累计原保险保费收入5748亿元 同比增长1.57%,格隆汇
344,2021-11-12,中国人寿：前10月累计原保险保费收入约为5748亿,Wind
345,2021-11-12,中国人寿：科技赋能，保险理赔再提速，小额理赔时效仅0.33天，不到8个小时赔款到账,中证报
346,2021-11-12,国寿奋斗者｜践行“双成” 不负每一份托付,中国网
347,2021-11-12,冲刺年度任务险企普遍推后开门红 负债端承压业内共识把握好养老、健康管理机遇,财联社
348,2021-11-12,回归风险保障本源 保险业“开门红”风光不再了吗,经济日报
349,2021-11-12,保险业“开门红”风光不再了吗,经济日报
350,2021-11-12,招行股混保有规模稳居公募基金代销“销冠”，第三方机构正猛追,Wind
351,2021-11-11,中国人寿三季度归母净利腰斩，调整投资端布局，新年“开门红”承压 盈利能力下降,和讯
352,2021-11-11,【行情】港股内险股走高，中国太保涨逾4%，中国平安涨近3%，中国人寿涨超2%,金十数据
353,2021-11-11,国寿奋斗者|以为民服务为本 书写奋斗传奇——记中国人寿寿险南京市分公司收展营销服务部,北京商报
354,2021-11-10,中国人寿大连市分公司理赔直付新增两家医疗机构,中国金融新闻网
355,2021-11-10,中国人寿寿险公司获“2021中国保险业方舟奖”三项大奖,财经网
356,2021-11-10,【行情】港股内险股午后走低，众安在线(06060.HK)跌5.19%，中国财险(02328.HK)跌2.73%，中国平安(02318.HK)跌2.14%、中国人寿(02628.HK)跌2.05%,金十数据
357,2021-11-09,承德银保监分局关于同意撤销中国人寿保险股份有限公司双桥支公司大石庙镇闫营子营销服务部等17家营销服务部的批复 资质撤销,和讯
358,2021-11-09,最新！险资三季度“掘金图”曝光，青睐这些个股,证券之星
359,2021-11-09,险资去哪儿了？复苏行业有机会,Wind
360,2021-11-09,险资去哪儿了？ 复苏行业有机会,全景网
361,2021-11-08,存量投资规模已达1.2万亿！中国人寿服务国家区域发展战略驰而不息,海峡经济
362,2021-11-08,三明银保监分局关于中国人寿保险股份有限公司尤溪县支公司第十二营销服务部变更营业场所的批复,和讯
363,2021-11-08,宁德银保监分局关于中国人寿福鼎市支公司第十一营销服务部变更营业场所的批复,和讯
364,2021-11-08,资产端负债端明显承压、公募基金仓位水平处于近十年底部，保险股反复磨底,腾讯网
365,2021-11-08,九成基金清仓跑路，保险股的寒冬何时能过去？,证券之星
366,2021-11-08,保险业2021三季报综述：供需错配致增长压力 需求广阔、打破供给驱动型增长模式是关键,新浪
367,2021-11-08,实力担当！中国人寿寿险公司获评“2021年度亚洲最佳寿险公司”,和讯
368,2021-11-08,【异动股】中国人寿(02628.HK)涨3.13%,财华社
369,2021-11-08,上市险企前三季净利1855亿下降7.1% 增提准备金压降利润寿险新单仍承压 盈利能力下降,长江商报
370,2021-11-08,机构罕见大逃离 九成基金“跑了” 截至三季度末仅有483只基金持有保险股,证券日报
371,2021-11-06,2022年“开门红”姗姗来迟！险企大力布局养老驱动,腾讯网
372,2021-11-06,上市险企第三季度利润承压保险行业怎么了,Wind
373,2021-11-05,保险卖不动了？国寿、新华保险单季净利润腰斩 太保退保金暴增86％ 盈利能力下降,腾讯网
374,2021-11-05,"中国人寿“适时兑现收益”:减持工行H股套现3.3亿港元,三季度退出茅台前十股东 减持股份",搜狐
375,2021-11-05,中国人寿寿险公司推出国寿鑫裕尊享年金保险,财经网
376,2021-11-05,保险行业2021年三季报综述：人力改革加速 投资表现稳健,新浪
377,2021-11-05,三季度利润榜出炉！寿险公司增收不增利，财险“老三家”净利占比近九成 盈利能力下降,国际金融报
378,2021-11-04,【上市险企三季报观察】投资端表现分化 负债端增速放缓,和讯
379,2021-11-04,险资三季度调仓动向　抛售地产重点增持周期股,财富动力网
380,2021-11-03,石河子银保监分局关于同意撤销中国人寿保险股份有限公司石河子分公司东升营销服务部的批复 资质撤销,和讯
381,2021-11-03,国寿资产完成发行“中国人寿-翡翠1 号资产支持计划”,证券时报
382,2021-11-03,存量投资规模已达1.2万亿！中国人寿服务国家区域发展战略驰而不息,金融界
383,2021-11-03,中环股份90亿定增遭机构哄抢 瑞银、高盛等外资在列 中国人寿获配13.7亿元排第一,凤凰网
384,2021-11-03,险企预热明年开门红，新单增速或面临三大制约,Wind
385,2021-11-03,证券日报头版：营销员队伍持续失血“摁住”了保险股反弹？,Wind
386,2021-11-02,上市险企第三季度利润承压 保险行业怎么了？ 盈利能力下降,经济观察网
387,2021-11-02,五大上市险企前三季度保费收入下滑 国寿、新华单季度净利腰斩 盈利能力下降,AI财经社
388,2021-11-02,中国银保监会清远监管分局关于中国人寿英德市支公司下辖3家机构变更营业场所的批复,和讯
389,2021-11-02,中国银保监会茂名监管分局关于中国人寿茂名市电白区支公司林头营销服务部变更营业场所的批复,和讯
390,2021-11-02,保险Ⅱ行业三季报综述：寿险符合预期 财险略超预期,广发证券
391,2021-11-02,社保大举加仓！证金汇金频频减持，三季度这么“炒股”,Wind
392,2021-11-02,持续完善机构布局 三大业务同向发力 中国人寿打造金融服务雄安新区建设“样本”,金融时报
393,2021-11-01,五大上市险企三季度净利齐跌！国寿、平安个险代理人共缩水70万 盈利能力下降,国际金融报
394,2021-11-01,【国君非银|保险三季报综述】供需错配已获共识，转型阵痛期业绩承压 经营问题,欣琦看金融
395,2021-11-01,每经数读|1-9月九大险企保费出炉：人身险保费增速由正转负，财险降幅进一步扩大，券商称车险综改对保费同比压制将逐渐解除,每日经济新闻
396,2021-11-01,中国人寿大宗交易成交1205.02万元,证券时报网
397,2021-11-01,东吴证券维持中国人寿买入评级，2021年三季报点评：人力清虚加速，新单保费边际改善,每日经济新闻
398,2021-11-01,看季报|五大A股上市险企三季度净利润同比降超三成 盈利能力下降,和讯
399,2021-11-01,"中国人寿现1笔大宗交易 共成交1,205.02万元",新浪
400,2021-11-01,中国人寿今日大宗交易成交44.93万股，成交价26.82元折价9.97%,Wind
401,2021-11-01,大行评级 | 高盛：调低中国人寿(2628.HK)盈利预测 降目标价至19.5港元 机构下调估值,格隆汇
402,2021-11-01,港股一线｜啤酒加价潮将至？保险龙头利润滑坡！10月港股升3.26%领涨亚洲 盈利能力下降,21经济网
403,2021-11-01,五大险企三季度净利普降：寿险转型依然承压、车险保费不振 盈利能力下降,澎湃新闻
404,2021-11-01,五大上市险企三季报扫描：保费增长承压 投资收益亮眼,中证网
405,2021-11-01,集体调整精算假设，上市险企三季度业绩“降速”,Wind
406,2021-10-31,投资收益稳步增长！净利润下滑，五大上市险企四季度如何“突围” 盈利能力下降,中证报
407,2021-10-31,A股五大险企第三季度净利润同比降36%，寿险仍未见拐点 盈利能力下降,第一财经
408,2021-10-31,【国君非银刘欣琦团队】机构业务也同样受益财富管理,欣琦看金融
409,2021-10-30,上市险企三季报陆续出炉，净利同比普降超三成，股民：开盘就卖 盈利能力下降,ZAKER
410,2021-10-30,招才进保 | 五大上市险企“2022招才季”，哪些职位上“热榜”？,和讯
