,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
303,2021-10-13,IPO审核过会率下降，“含科量”要求进一步强化,Wind
304,2021-10-13,北交所设立，中小投行打开竞业天花板,Wind
305,2021-10-13,北交所设立 中小投行打开竞业天花板,证券时报
306,2021-10-13,老包保持第一 罗位居第二,投资快报
307,2021-10-12,交行上海市分行助力跨境清算“最后一公里”,中国金融新闻网
308,2021-10-12,与优质基金同行：浙商中证500指数增强基金的投资价值分析,新浪
309,2021-10-12,三安光电跌3.8% 海通证券安信证券高点唱多,中国经济网
310,2021-10-12,券业从业人员数量重回34万+，中信、中金财富大举招人,Wind
311,2021-10-11,一财首席调研：年度GDP预测均值8.15%，10月信心指数低于荣枯线,第一财经
312,2021-10-11,“终止审核”成IPO高频词，今年来51家券商209个项目终止审核，创业板占五成，是何原因导致高发 IPO融资异常,财联社
313,2021-10-11,北向资金今日小幅净买入1.87亿元，药明康德、招商银行净买入超3亿元,Wind
314,2021-10-11,公募牌照真香！国泰君安又增持了这家基金公司，公募和券商资管多线开花,Wind
315,2021-10-10,券商财富管理转型提速：经纪人逐渐减少，投顾队伍不断壮大,Wind
316,2021-10-08,北交所精选层首批打新！就在今日，最新攻略来了,Wind
317,2021-10-08,立案调查20天即被处罚 海通证券400万罚单被指高举轻打？ 金融监管处罚,中国经营报
318,2021-10-08,又有榜单发布！大赚至少190%，博时、易方达领跑,Wind
319,2021-10-08,海通证券：节后上涨概率高，把握风格切换节奏,第一财经
320,2021-10-08,刚刚，又有重磅榜单发布！狂赚至少190%，博时、易方达业绩领跑！,中国基金报
321,2021-10-08,国海证券及粤开证券被立案调查 踩雷胜通集团承销债券41亿违约 投资失误,长江商报
322,2021-10-06,这些公司被券商密集调研，未来三大方向值得关注,Wind
323,2021-10-06,前三季投行业绩放榜！中信股权独占鳌头,Wind
324,2021-10-05,减持套现借给上市公司？ 高乐股份投资者买单吗 减持股份,北京商报
325,2021-10-03,基金公司最新业绩50强榜单来了！最猛狂赚近530%,Wind
326,2021-10-03,海通证券：最近10年大型基金公司平均收益为305.45% 大幅高于中小型基金公司,财联社
327,2021-10-03,重磅出炉！基金公司最新业绩50强榜单来了！最猛狂赚近530%，7年和10年20强首次大曝光！冠军竟是TA,中国基金报
328,2021-10-02,前三季度券商投行业务大PK！“三冠王”还是它,Wind
329,2021-10-02,立案调查20天即被处罚 海通证券400万罚单被指高举轻打？ 金融监管处罚,中国经营网
330,2021-10-01,维持高位，前三季度股权承销排行榜发布,Wind
331,2021-09-30,四方达：海通证券、华泰柏瑞基金等6家机构于9月29日调研我司,证券之星
332,2021-09-30,宏川智慧：CEDERBERG CHINA、海通证券等3家机构于9月29日调研我司,证券之星
333,2021-09-30,伟星股份：海通证券股份有限公司、广发基金管理有限公司等2家机构于9月30日调研我司,证券之星
334,2021-09-30,成都燃气：海通证券、太平资产等2家机构于9月17日调研我司,证券之星
335,2021-09-30,海通证券被立案调查，旗下IPO公司“超达装备”恐存“暗雷”！,红周刊
336,2021-09-30,*ST科迪涉嫌财务造假，保荐人中原证券旗下19家IPO公司或“躺枪”,红周刊
337,2021-09-30,海通证券：海通开元是海通证券旗下设立的专业从事PE业务的子公司，海通开元在清科和投中的权威评选中，连续多年获得年度最佳券商直投、最佳私募股权投资机构前10名等多项荣誉,每日经济新闻
338,2021-09-30,新三板精选层午盘逾60只个股飘红,Wind
339,2021-09-30,新三板精选层个股开盘涨跌参半,Wind
340,2021-09-30,海通证券被立案调查，43家保荐公司存“中止”可能，科创板最多！,红周刊
341,2021-09-30,海通证券被罚400万 年内已被多次处罚 金融监管处罚,深圳商报
342,2021-09-30,各家券商北交所开户数曝光，KPI完成了吗？,Wind
343,2021-09-30,调查结果来了！持续督导未勤勉尽责，海通证券被罚没400万，压实中介机构职责刻不容缓 金融监管处罚,券商中国
344,2021-09-30,关于申万菱信中证内地新能源主题交易型开放式指数证券投资基金新增海通证券为申购赎回代办证券公司的公告,证券日报
345,2021-09-30,前三季度资本市场工作盘点：深化改革步履坚定、从严监管力度不减,Wind
346,2021-09-30,海通证券股份有限公司 2021年第三季度报告,证券日报
347,2021-09-29,公牛被罚2.95亿元 今年9月份65家公司违规受罚 其他违规处罚,大众证券报
348,2021-09-29,实控人要减持套现借公司无偿使用 高乐股份投资者会“买单”吗 减持股份,北京商报
349,2021-09-29,海通证券拟被罚300万元 ST瑞德投资者索赔添保障 金融监管处罚,大众证券报
350,2021-09-29,区域金融要参｜“京津循环贷”产品出炉；海通证券被罚没400万元,21世纪经济报道
351,2021-09-29,三安光电跌5.07% 海通证券安信证券高点唱多,中国经济网
352,2021-09-29,“金”字招牌加冕 获市场高度认可 ——新华基金进入2.0时代,财经网
353,2021-09-29,和辉光电：海通证券、国联证券等7家机构于9月15日调研我司,证券之星
354,2021-09-29,因保荐“踩雷”，海通证券为何事发3年后才被立案？ 其他违规处罚,红周刊
355,2021-09-29,“硬伤”企业上市4机构“踩雷”，涉及42家公司IPO被中止！ 投资失误,红周刊
356,2021-09-29,鑫铂股份：海通证券、国泰基金等3家机构于9月27日调研我司,证券之星
357,2021-09-29,海通证券收到证监局行政处罚告知书 涉持续督导未勤勉尽责？ 金融监管处罚,北京商报
358,2021-09-29,未勤勉尽责，海通证券面临行政处罚！证监局：拟罚没400万元 金融监管处罚,中证报
359,2021-09-29,盘前必读丨国家电网紧急会议传达重要信息 格力电器拟注销价值100亿股份,第一财经
360,2021-09-29,前三季度A股IPO企业逾370家，全年数量有望创历史新高,Wind
361,2021-09-29,白酒板块大涨 狭路相逢保持第一,投资快报
362,2021-09-29,监管出手，千亿海通证券被罚没400万！更糟的是 金融监管处罚,中国基金报
363,2021-09-28,海通证券因奥瑞德督导不力处罚落定，责令改正并罚没400万元 金融监管处罚,贝壳财经
364,2021-09-28,对前渝股奥瑞德未勤勉督导，重庆证监局拟行政处罚海通证券 金融监管处罚,上游新闻
365,2021-09-28,公告精选丨海通证券收到重庆证监局行政处罚告知书；鞍钢股份前三季净利同比预增466.04%,21世纪经济报道
366,2021-09-28,海通证券拟被罚300万，年内已数次被罚，还被降两级 金融监管处罚,搜狐
367,2021-09-28,盘后公告集锦|中国电建：拟将房地产板块资产与控股股东所持优质电网辅业相关资产进行置换,财联社
368,2021-09-28,处罚尘埃落定！海通证券涉奥瑞德重组罚没400万，给全行业勤勉尽责敲警钟，为推进注册制营造良好监管环境 金融监管处罚,财联社
369,2021-09-28,罚没400万 海通证券收到重庆证监局行政处罚事先告知书 金融监管处罚,上游新闻
370,2021-09-28,海通证券：2021年第一次股东特别大会审议及批准了一项议案,Wind
371,2021-09-28,海通证券：收到重庆证监局《处罚事先告知书》 金融监管处罚,每日经济新闻
372,2021-09-28,海通证券：收到重庆证监局行政处罚告知书 金融监管处罚,财联社
373,2021-09-28,海通证券：因涉嫌奥瑞德持续督导未勤勉尽责一案被罚 金融监管处罚,Wind
374,2021-09-28,高乐股份：大股东终止协议转让公司股份,Wind
375,2021-09-28,龙腾光电：海通证券、新时代证券等19家机构于9月24日调研我司,证券之星
376,2021-09-28,70亿大手笔！“中”字头集装箱企业布局全球冷链业,Wind
377,2021-09-28,海通证券(06837.HK)收到中国证监会重庆证监局行政处罚事先告知书 金融监管处罚,格隆汇
378,2021-09-27,川财研究消费行业核心数据跟踪日报,新浪
379,2021-09-27,A股市场破净股一览（9月27日）,Wind
380,2021-09-27,海通证券董事长周杰：探索成立产业基金，推动先进技术引进和临港产业集群建设,财联社
381,2021-09-26,万亿基金巨头再现人事调整,Wind
382,2021-09-24,中环海陆：海通证券、鹏华基金等8家机构于9月22日调研我司,证券之星
383,2021-09-24,北交所离开通交易又进了一步！154家潜在上市标的一览,Wind
384,2021-09-24,证券行业2021年中报综述：财富管理转型加速 龙头券商保持稳健,新浪
385,2021-09-23,瑞丰高材：海通证券、诺安基金等3家机构于9月23日调研我司,证券之星
386,2021-09-23,单日开通破万！近50家券商上线预约开通北交所交易权限功能,Wind
387,2021-09-23,北向资金净卖出额创近一个月新高，银行股遭大幅抛售,Wind
388,2021-09-23,非银金融行业跟踪：继续看好证券板块表现,新浪
389,2021-09-23,超40家券商备战北交所，市场增量客户喷涌,Wind
390,2021-09-22,近50家券商开门迎客，北交所潜在投资者近800万？,Wind
391,2021-09-22,海通证券跌8.4% 督导ST瑞德涉嫌违法被证监会立案调查 金融监管处罚,金融界
392,2021-09-22,北交所预约开户假日不打烊，多家券商闪电上线,Wind
393,2021-09-19,北交所开户预约火爆！头部券商预约成功人数已过万,Wind
394,2021-09-19,"券商火速响应北交所""开户""，头部上万名客户已搞定",Wind
395,2021-09-18,又见头部券商首席转入买方！中信建投首席经济学家张岸元离职加盟红杉资本,Wind
396,2021-09-18,兴蓉环境：海通证券、太平资产等2家机构于9月17日调研我司,证券之星
397,2021-09-18,券商年产8.59万份研报，超1/4分析师跳槽！,Wind
398,2021-09-17,券商2021中报综述：充分受益资产证券化与财富管理大时代 看好大机构与大资管两条主线,新浪
399,2021-09-17,万丰奥威：海通证券、长江证券等3家机构于9月15日调研我司,证券之星
400,2021-09-17,海通证券：调整临近尾声，节前低吸布局,第一财经
401,2021-09-17,方正证券研究所原所长杨仁文正式离职，下一站是这家？,Wind
402,2021-09-16,海通恒信(01905)与海通证券订立客户转介服务等框架协议,智通财经
403,2021-09-16,运达股份：海通证券、招商证券等3家机构于9月14日调研我司,证券之星
404,2021-09-16,债券关注信息,光大证券
405,2021-09-15,海通证券：目前处在9月的关键窗口期,第一财经
406,2021-09-15,北向资金今日净买入逾21亿元，批量扫货光伏股,Wind
407,2021-09-15,中晶科技：海通证券、华西证券等9家机构于9月15日调研我司,证券之星
408,2021-09-15,海通证券遭证监会立案调查，或源于奥瑞德借壳上市案,时代周报
409,2021-09-15,监管强化“看门人”职责，多家中介机构吃罚单,Wind
410,2021-09-14,市值蒸发超百亿，海通证券业绩风控能否一手抓？,搜狐
411,2021-09-14,立昂微两跌停 海通证券安信证券高点唱多,中国经济网
412,2021-09-14,ST瑞德虚假陈述案一审开庭 海通证券或成被告利于股民索赔 诉讼纠纷,大众证券报
413,2021-09-14,备战北交所，券商密集挖掘潜在上市项目,Wind
414,2021-09-14,日成交额持续超万亿，券商佣金“增量未增收”,Wind
415,2021-09-13,ST瑞德遭310名投资者索赔超七千万元 海通证券或被追加为被告,大众证券报
416,2021-09-13,监管动态｜海通证券再“爆雷”！因ST瑞德借壳上市被立案调查，或拖累多家企业IPO项目！ 金融监管处罚,财经网
417,2021-09-13,北向资金净卖出额创近一个月新高，白酒、有色股遭抛售,Wind
418,2021-09-13,证券合规周报（第五期）丨北交所发行上市、再融资、重组规则征求意见，海通证券遭证监会立案调查,21世纪经济报道
419,2021-09-13,非银金融行业跟踪：证券行业景气度望持续提升 板块再获两融资金青睐,新浪
420,2021-09-13,海通证券被立案调查：年内多次收到警示函 45家IPO企业或受影响 金融监管处罚,面包财经
