,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
301,2021-06-18,中药行业周报：2021年医保目录调整方案发布 常态化调整利好创新研发,新浪
302,2021-06-17,同仁堂暴涨后暴跌23.17%，一季度睿远基金经理赵枫加仓 连续下跌,资本邦
303,2021-06-16,同仁堂股价上演“过山车” 高毅冯柳、睿远赵枫的等机构持仓仍有浮盈,新浪
304,2021-06-15,市场监管总局：同仁堂黄芪蜂蜜菌落总数超标 今正牌淫羊藿灵芝胶囊水分超标,中国食品网
305,2021-06-15,中医药行业利好政策频出，药企实力日渐增强,制药网
306,2021-06-15,固生堂能否凭借新中医OMO平台闯出一番新天地？,Ofweek
307,2021-06-12,多点解读固生堂IPO：医疗行业大洗牌，新中医OMO如何破圈？,创业邦
308,2021-06-11,同仁堂大跌7.01% 股价报34.74元 连续下跌,中新经纬
309,2021-06-11,医药股整体低迷，广誉远封住跌停板,Wind
310,2021-06-11,同仁堂 股价跌5.1% 现报35.46元,乐居财经
311,2021-06-10,九连阴、十一连阴袁芳重仓的这两只股怎么了？,财联社
312,2021-06-09,医药电商领域频受资本青睐 用药指导能力不足成痛点,e公司
313,2021-06-08,5大明星药销售大涨！药店卖得最好的20个中成药曝光，华润、太极、同仁堂……上榜,微信
314,2021-06-08,片仔癀放量下挫近8%，同仁堂、云南白药跟跌,Wind
315,2021-06-07,医药生物行业周报：如何从大品种价值理解前沿生物？,新浪
316,2021-06-07,中国邮政开了家奶茶店？官方辟谣：奶茶店并非邮政业务,环球老虎财经
317,2021-06-04,多家知名大药企，高层变动！,医药资讯地方台
318,2021-06-04,中药行业周报：2021ASCO 摘要显示我国创新药迎来快速发展,新浪
319,2021-06-03,同仁堂(600085.SH)所属制药厂相关生产线符合GMP要求,智通财经
320,2021-06-03,同仁堂：副总经理陈加富辞职 董监高成员变化,Wind
321,2021-06-03,2021年中国洗发护发行业市场供给趋势分析 “脱发”人群增多、“防脱”成消费主流,前瞻研究院
322,2021-06-01,流量快闪月报：美妆篇：流量格局重塑 敏感肌护肤品风头正盛,新浪
323,2021-05-30,百观科技：2021年茶饮线上消费研究,199IT
324,2021-05-28,为什么冯柳的同仁堂能够创新高？,证券之星
325,2021-05-28,恒生指数收涨0.04%报29124点 长实集团(01113)大升6%领涨蓝筹,凤凰网
326,2021-05-28,为什么冯柳的同仁堂能够创新高？,格隆汇
327,2021-05-28,恒生指数午盘收涨0.63%报29297点 长实集团(01113)升5.3%领涨蓝筹,凤凰网
328,2021-05-28,融资客青睐11股，东湖高新买入占比高达41.85%,Wind
329,2021-05-27,中药板块再获资金青睐，同仁堂（600085.SH）首板,Wind
330,2021-05-27,同仁堂股价创新高，融资客抢先加仓,证券时报网
331,2021-05-26,恒生指数收涨0.88%报29166点 苹果概念股普涨 比亚迪电子(00285)涨超11.7%,凤凰网
332,2021-05-26,A股收盘综述：上证指数涨0.34%，创业板指跌0.95%,Wind
333,2021-05-26,千亿“药茅”涨停！A股成交额有望再破万亿,Wind
334,2021-05-26,同仁堂、云南白药相继炸板后，中药板块收窄涨幅,Wind
335,2021-05-26,恒生指数午盘收涨0.71%报29117点 海底捞(06862)升4.7%领涨蓝筹,凤凰网
336,2021-05-26,超半数净利润增长 9家中药上市公司2020年度财报分析,中国医药报
337,2021-05-26,解盘：百亿资金流入，纸业、化工、IDC、次新略涨,Wind
338,2021-05-26,A股午盘综述：上证指数涨0.29%，创业板指跌逾1%,Wind
339,2021-05-26,中药板块全线走强，同仁堂等4股涨停，关注中药转型机遇,第一财经
340,2021-05-26,同仁堂系全线暴涨同仁堂集团拟开拓医药电商业务,格隆汇
341,2021-05-26,【行情】中药板块早盘异动拉升，云南白药、同仁堂、仁和药业、特一药业涨停，中新药业涨超8%，马应龙涨超7%，广誉远、九芝堂、葫芦娃、步长制药等跟涨,金十数据
342,2021-05-26,港股异动 | 同仁堂集团拟开拓医药电商业务 同仁堂国药(03616)涨超12% 同仁堂科技(01666)涨超8%,智通财经
343,2021-05-26,中药板块全线走强，同仁堂、仁和药业相继封板,Wind
344,2021-05-26,中药概念股异动拉升 仁和药业、同仁堂封涨停板,新浪
345,2021-05-26,A股异动丨同仁堂(600085.SH)触及涨停股价逼近历史新高,格隆汇
346,2021-05-25,同仁堂科技(01666.HK)拟成立合资从事医药电商业务,格隆汇
347,2021-05-25,同仁堂科技：参与设立合资公司，从事医药电商业务,Wind
348,2021-05-25,32股获券商买入评级，华菱钢铁目标涨幅达98.80%,Wind
349,2021-05-25,恒指收涨0.88％ 汽车板块表现活跃,腾讯网
350,2021-05-24,同仁堂(600085)：重扬风帆 经营管理迎改善,广发证券
351,2021-05-20,茶饮线上消费研究报告：只是好喝还不够,36氪
352,2021-05-18,中药股七连涨，政策业绩双重利好下，这些个股或受益,第一财经
353,2021-05-18,同仁堂大涨7.48%，5日共流入3.85亿元,中新经纬
354,2021-05-18,同仁堂（600085.SH）首板，中药板块午后获资金青睐,Wind
355,2021-05-18,A股异动丨中药板块持续拉升同仁堂(600085.SH)领涨,格隆汇
356,2021-05-18,【行情】中药板块午后持续拉升走强，同仁堂涨近9%，广誉远涨超6%，康恩贝涨超5%，东阿阿胶、马应龙、黄山胶囊、珍宝岛涨超3%,金十数据
357,2021-05-18,中药板块午后走高，振东制药涨超13%,Wind
358,2021-05-18,同仁堂大涨5.36%，成交额86967万元,中新经纬
359,2021-05-17,同仁堂涨1.69% 股价创年度新高,中新经纬
360,2021-05-14,同仁堂涨停 股价报33.00元,中新经纬
361,2021-05-14,中药股持续活跃，同仁堂午后封住涨停板,Wind
362,2021-05-14,同仁堂盘中快速上涨,新浪
363,2021-05-14,医药生物行业事件点评：全方位推动中医药服务出口基地高质量发展,新浪
364,2021-05-13,解盘：资源股回调，疫苗、半导体、医美、ST领涨,Wind
365,2021-05-12,医药企业多路掘金“银发经济”,Wind
366,2021-05-12,养老产业迎来春天,Wind
367,2021-05-11,8家中药企业年营收已破百亿,制药网
368,2021-05-11,中药企业年报收官 8家公司营收突破百亿大关,制药网
369,2021-05-10,消博会“新老”碰撞，元气森林、同仁堂等企业诠释魅力京货,TechWeb
370,2021-05-08,北京甄选12家企业亮相首届消博会 同仁堂、元气森林在列,中国食品网
371,2021-05-06,同仁堂一季度实现净利润3.18亿元 同比增长33.24%,新浪
372,2021-05-06,一季度营收利润齐增长 高毅资产冯柳继续持仓,新浪
373,2021-05-06,10股受融资客青睐，净买入超亿元,证券时报网
374,2021-04-30,同仁堂(600085)2021年一季报点评：低基数下 业绩持续恢复,新浪
375,2021-04-30,同仁堂：一季度营收利润齐增长 高毅资产冯柳继续持仓,大众证券报
376,2021-04-30,同仁堂涨5.22%报30.03元 成交额9.11亿元,中新经纬
377,2021-04-30,西部证券维持同仁堂买入评级：业绩增长符合预期，产能基本恢复正常,每日经济新闻
378,2021-04-29,同仁堂(600085.SH)一季度归母净利同比增33.24%至3.18亿元,智通财经
379,2021-04-29,同仁堂：一季度净利润同比增长33.24%,Wind
380,2021-04-29,遭基金大幅减持近2300万股，云南白药的业绩超预期了？,Wind
381,2021-04-28,高毅资产错失有色龙头！这些绩优股被“错卖”？,Wind
382,2021-04-25,同仁堂启动“名医讲堂” 名老中医张炳厚现场传授临床应用经验,中国网
383,2021-04-23,晚间重要公告2021年4月23日星期五,Wind
384,2021-04-23,同仁堂：主营业务并没有涉足医美行业的打算,Wind
385,2021-04-23,同仁堂：主营业务并没有涉足医美行业的打算,格隆汇
386,2021-04-21,华安证券--佐力药业：乌灵胶囊龙头企业回归主业成效显着，业绩增长可期【公司研究】,金融界股吧
387,2021-04-19,同仁堂十天两任总经理被查，昔日雷军的学习榜样，何以至此？,云掌财经
388,2021-04-18,冯柳最新持仓曝光！研究秘诀首度披露,Wind
389,2021-04-14,冯柳的高毅邻山1号现身18家公司前十大股东名单，医药股受重视，年初以来表现上佳,红周刊
390,2021-04-11,3月份，超30家药企高管离职，同仁堂董事长卸任 董监高成员变化,医药云端工作室
391,2021-04-09,利好消息来袭！中医药核心企业将实现快速发展,制药网
392,2021-04-08,北京区域股市周报：总市值涨2805亿 4亿融资买入中国中免,每日经济新闻
393,2021-04-08,“神枪手”社保基金持仓路线曝光！新进47只个股 医药电子是真爱,21世纪经济报道
394,2021-04-08,去年券商新进40股4股年涨幅超50%,证券之星
395,2021-04-07,私募大佬冯柳百亿持仓曝光：青睐中小市值，新进持有这四只股票,21世纪经济报道
396,2021-04-07,同仁堂量价齐升里外皆为功夫,新浪
397,2021-04-07,同仁堂去年四季度业绩加速回暖 核心药品疫情下维持营收稳定,新浪
398,2021-04-07,社保基金连续持有54股最长已持有44个季度,证券时报网
399,2021-04-07,25家百亿元级私募持有市值285.8亿元，制造业成“大块头”,Wind
400,2021-04-07,25家百亿元级私募持有市值285.8亿元 制造业成“大块头”,证券日报
401,2021-04-06,社保基金连续4个季度以上持有100股 最长已持有44个季度,第一财经
402,2021-04-06,社保基金长线坚守53只股（附股）,证券时报网
403,2021-04-06,医药行业周报：核心资产景气回归 关注第二批耗材集采进程,新浪
404,2021-04-06,社保基金长线重仓股曝光：持有同仁堂长达11年 新进持仓中石化1.5亿股,金融投资报
405,2021-04-05,如何打造药企领导人形象品牌,赛柏蓝
406,2021-04-05,社保基金长线重仓股大曝光！,中国基金报
407,2021-04-05,社保基金长线重仓股曝光，最长持仓11年，冯柳大举加仓逼近举牌！新进37股，扫货化工巨头1.5亿股,证券时报
408,2021-04-04,首席创业官周报：H&M新财季亏损超10亿元七匹狼净利降四成 亏损,GPLP犀牛财经
409,2021-04-02,同仁堂今日大宗交易成交79.53万股，成交价27.8元折价5.44%,Wind
410,2021-04-02,投入翻一番！中药股迎重大利好，高毅资产冯柳大举加仓,私募排排网
411,2021-04-01,同仁堂(600085)2020年报点评：营销改革初显成效 经营情况边际改善,新浪
412,2021-04-01,多家知名医药企业高管离职 市场推动转型 董监高成员变化,医药网
413,2021-04-01,中医药重磅政策要来了，上市连锁全线飘红,医药网
414,2021-04-01,社保基金连续持有49股 最长已持有44个季度,中财网
415,2021-03-31,最新！31家药企高管离职（附名单） 董监高成员变化,赛柏蓝
416,2021-03-31,同仁堂科技年度业绩披露:营收逆势上扬 归母净利润同比增长近12%,科技新闻网
417,2021-03-31,同仁堂：3月31日获主力资金净流入1.66亿元,每日经济新闻
418,2021-03-31,老字号受资本追捧，高毅、睿远逆势加仓同仁堂！,环球老虎财经
419,2021-03-31,同仁堂股份：抓住展会契机 线上线下齐头并进,新浪
420,2021-03-31,北京同仁堂股份：以荣誉为激励，实现高质量发展,新浪
421,2021-03-31,云学堂估值10亿美金，企业培训生意好做吗？,云掌财经
422,2021-03-31,同仁堂(600085)：2020年业绩符合预期 工业板块复苏,新浪
423,2021-03-31,冯柳大举加仓同仁堂逼近举牌线,格隆汇
424,2021-03-31,上调评级至买入策略选股（3月31日）,Wind
425,2021-03-31,逼近举牌线 冯柳大举加仓同仁堂 睿远和社保基金也买入,上证报
426,2021-03-31,财富早知道 | 重磅！滴滴拿下消费金融牌照,中国财富网
427,2021-03-30,私募大佬冯柳最新持仓出炉：清仓中航机电 逆势加仓同仁堂,华尔街见闻
428,2021-03-30,冯柳新进13股全名单曝光，哪些让他收获浮盈？,红周刊
429,2021-03-30,丽珠开启买买买模式，7.24亿元收购同仁堂40%股权！,器械之家
430,2021-03-30,一批中药企业将迎来发展机遇！,制药网
431,2021-03-30,最新个股研报精选：这只个股获五大机构同时关注,中金在线
432,2021-03-30,同仁堂收报29.34元涨7.5% 总市值402.4亿元,乐居财经
433,2021-03-30,小鲸产业链?医药记者参考|中国中医药行业上游分析,鲸平台
434,2021-03-30,大曝光！冯柳杀入两只股已翻倍，最全持股名单来了,Wind
435,2021-03-30,大曝光！冯柳杀入两只股已翻倍，最全持股名单来了！,中国基金报
436,2021-03-30,中医药振兴再获助推，龙头医药零售连锁迎来机遇,第一财经
437,2021-03-30,快讯：白马股集体上涨 同仁堂涨逾7%,新浪
438,2021-03-30,“十四五”推动中医药七大领域建设，一批中药企业被关注,制药网
439,2021-03-30,京东健康2020年业绩公告发布 加速推进“互联网+中医药”布局,中证网
440,2021-03-30,同仁堂 股价涨5.8% 现报28.86元,乐居财经
441,2021-03-30,“十四五”支持中医药振兴发展，相关产业链公司一览,财联社
442,2021-03-30,“十四五”支持中医药振兴发展，产业链公司有这些,财联社
443,2021-03-30,犀牛财经早报：中铝国际净亏损19.76亿 同仁堂营收减少3.4%,GPLP犀牛财经
444,2021-03-29,晚间重要公告2021年3月29日星期一,Wind
445,2021-03-29,同仁堂(600085.SH)年度归母净利同比增长4.67%至10.31亿元 拟10派2.7元,智通财经
446,2021-03-29,同仁堂(600085.SH)：2020年度净利升4.67%至10.31亿元 拟10派2.7元,格隆汇
447,2021-03-29,同仁堂：2020年净利润同比增长4.67%，拟10派2.7元,Wind
448,2021-03-29,“十四五”规划支持中医药特色创新发展中医药概念股受益走强,财华社
449,2021-03-29,聚焦稻香村等典型案例 专家研讨老字号知识产权保护,中国食品网
450,2021-03-29,指数资本助力云学堂完成1.9亿美金E轮系列融资,北国网
451,2021-03-29,融资丨云学堂完成E2轮融资，经纬中国领投,创业邦
452,2021-03-29,卖瓶装水卖成亚洲首富！钟睒睒悄然投资供应链公司,亿邦动力
