,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
308,2021-08-27,科创50指数进行三季度调样，样本市值占比提升3个百分点,Wind
309,2021-08-27,金山办公中报点评：与数科网维生态协同效应逐步显现,凤凰网
310,2021-08-27,A股“爆雷”日！中报下周收关，几家欢喜几家愁,Wind
311,2021-08-27,金山办公下跌4% 上半年6大股东9名董监高减持 减持股份,中国经济网
312,2021-08-27,A股资金流向（8月27日）：新能源板块出现分歧，宁德时代遭资金减仓,Wind
313,2021-08-27,常德市党政协同办公平台封盘 金山办公携手湖南电信建设智慧常德,凤凰网
314,2021-08-27,软件及服务观点聚焦：下一代办公软件：协作、双链与多维表格,新浪
315,2021-08-27,金山办公 | 买中报利润还是买再成长能力？（中银计算机）,一计之长
316,2021-08-27,金山办公(688111)：授权+订阅双轮驱动 静待后续利润释放,西南证券
317,2021-08-27,西部证券维持金山办公买入评级，金山办公中报点评：办公授权业务高速增长，持续投入夯实发展基础,每日经济新闻
318,2021-08-26,首创证券首予金山办公买入评级，公司简评报告：信创、云协作推动授权业务高增长,每日经济新闻
319,2021-08-26,金山办公股价下挫 云业务增长对公司未来发展影响仍是关注重点,e公司
320,2021-08-26,东兴证券给予金山办公强烈推荐评级，业绩符合预期，看好公司长期发展,每日经济新闻
321,2021-08-26,金山办公股盘波动是因为云存储业务激增，长线可期,和讯
322,2021-08-26,金山办公又跌6% 上半年6大股东9名董监高减持 减持股份,中国经济网
323,2021-08-26,金山办公：五大战略稳步推进 月活用户突破5亿,砍柴网
324,2021-08-26,平安证券给予金山办公推荐评级，授权业务表现亮眼，订阅业务付费用户数持续增长,每日经济新闻
325,2021-08-26,金山办公股盘波动，真相其实是重大利好？,凤凰网
326,2021-08-26,机构砸盘金山办公 游资抢筹蓝晓科技|板块龙虎榜,第一财经
327,2021-08-26,东吴证券维持金山办公买入评级，2021年一季报点评：业绩超出市场预期，订阅和授权业务有望加速放量,每日经济新闻
328,2021-08-26,国信证券：维持金山办公(688111.SH)“买入”评级 信创推动授权业务高增长,智通财经
329,2021-08-26,金山办公参投顺为资本旗下基金，出资5亿元,投资界
330,2021-08-26,A股早报2021年8月26日星期四,Wind
331,2021-08-26,202股获券商买入评级 金山办公目标涨幅达98.23%,Wind
332,2021-08-26,金山办公(688111)2021中报点评：业绩保持高增长 WPS+生态逐步建立,新浪
333,2021-08-26,金山办公(688111)：业绩超出市场预期 订阅和授权业务有望加速,新浪
334,2021-08-26,金山办公(688111)半年报点评：21H1业绩符合预期 国产办公云领军现金流表现亮眼,新浪
335,2021-08-26,金山办公(688111)：软件授权业务暴增 付费会员快速增长,新浪
336,2021-08-25,【华西计算机】金山办公2021H1点评：业绩持续超预期，授权业务贡献主要增量,科技晶选
337,2021-08-25,太平洋给予金山办公买入评级，业绩符合预期，信创需求旺盛,每日经济新闻
338,2021-08-25,龙虎榜|金山办公收跌17.73% 四机构合计卖出8.19亿元,财联社
339,2021-08-25,华西证券维持金山办公买入评级：业绩持续超预期，授权业务贡献主要增量,每日经济新闻
340,2021-08-25,国元证券维持金山办公买入评级：信创业务爆发式增长，加大研发布局未来,每日经济新闻
341,2021-08-25,国盛证券给予金山办公买入评级，21H1业绩符合预期，国产办公云领军现金流表现亮眼,每日经济新闻
342,2021-08-25,金山办公发半年报跌18% 上半年6大股东9名董监高减持 减持股份,中国经济网
343,2021-08-25,安信证券维持金山办公买入评级：长坡厚雪不惧暂时性高投入,每日经济新闻
344,2021-08-25,开源证券维持金山办公买入评级，公司信息更新报告：业绩高速增长，信创业务加速放量,每日经济新闻
345,2021-08-25,金山办公(688111)2021年中报点评：用户ARPU健康增长 信创驱动授权爆发,新浪
346,2021-08-25,光大证券：金山办公(688111.SH)信创需求旺盛 总用户数继续保持稳健增长,智通财经
347,2021-08-25,金山办公盘中大跌超19% 市值蒸发超200亿,每日经济新闻
348,2021-08-25,A股收盘综述：三大指数均连升3日，光伏板块全线爆发,Wind
349,2021-08-25,民生证券给予金山办公推荐评级，金山办公2021中报点评：二季度收入持续高增长，订阅指标健康成长,每日经济新闻
350,2021-08-25,安信证券：维持金山办公(688111.SH)“买入-A”评级 目标价433元,智通财经
351,2021-08-25,国都证券研究所晨报,新浪
352,2021-08-25,外资周报第95期：TAPER预期发酵 交易盘大幅外流,新浪
353,2021-08-25,金山办公(688111)：收入持续高增 合同负债高增保障未来成长 偿债能力下降,新浪
354,2021-08-25,金山办公股东拟减持317.9万股，股价大跌超18% 拟减持股份,阿尔法工场
355,2021-08-25,1500亿巨头闪崩，20CM大跌！千亿中字头股崛起,Wind
356,2021-08-25,《科创板日报》25日讯，截至午间收盘，多只科创板中报业绩超预期个股大涨。其中，正帆科技、九号公司、键凯科技、金博股份涨停，华峰测控接近涨停。另外，金山办公收跌19.80%，逼近跌停。,财联社
357,2021-08-25,《科创板日报》25日讯，截至午间，正帆科技、九号公司、建凯科技、金博股份涨停，华峰测控接近涨停。上述5只个股均在昨日晚间披露超预期中报业绩。另外，金山办公收跌19.8%，逼近跌停。,财联社
358,2021-08-25,A股午盘综述：白酒股领涨大市，券商集体回调,Wind
359,2021-08-25,金山办公：WPS云办公黏性持续提升 上云文件破千亿,凤凰网
360,2021-08-25,金山办公：内容生态持续完善 WPS个人订阅业务持续增长,凤凰网
361,2021-08-25,金山办公半年报：云端结合推动企业数字化转型 信创业务爆发式增长,凤凰网
362,2021-08-25,金山办公半年报：研发人数超2000人，凸显硬科技本色,砍柴网
363,2021-08-25,母公司金山软件上半年净利润同比下滑98% 金山办公大跌15% 盈利能力下降,第一财经
364,2021-08-25,上半年净利下滑98%！金山软件、金山办公大跌 盈利能力下降,格隆汇
365,2021-08-25,金山办公(688111)：信创需求旺盛 产品总月活快速增长打开长期空间,光大证券
366,2021-08-25,科创50跌幅扩大至2%，权金山办公大跌14%,Wind
367,2021-08-25,母公司金山软件上半年净利润同比下滑98% 金山办公开盘大跌超10% 盈利能力下降,新浪
368,2021-08-25,金山办公披露2021年半年报 实现营收15.65亿元,资本邦
369,2021-08-24,金山办公：上半年营收同比增长70.90% 主要产品月活破5亿,中证网
370,2021-08-24,金山办公公布半年度报告：WPS Office 移动版月活用户超 2.96 亿,IT之家
371,2021-08-24,金山软件(03888)：金山办公(688111.SH)中期归母净利同比增长53.54%至5.49亿元,智通财经
372,2021-08-24,金山办公半年报：营收同比增长70%，主要产品月活破5亿,猎云网
373,2021-08-24,金山办公(688111.SH)上半年归母净利润同比增53.54%至5.49亿元,智通财经
374,2021-08-24,金山办公(688111.SH)拟使用募集资金5亿元对两家子公司增资以实施募投项目,智通财经
375,2021-08-24,金山办公：上半年营收15.65亿元，同比增长70.90%,36氪
376,2021-08-24,金山办公：股东奇文N维计划减持不超过约318万股 拟减持股份,每日经济新闻
377,2021-08-24,金山办公(688111.SH)拟斥资5亿元与关联方合作投资私募基金,智通财经
378,2021-08-24,金山办公：上半年净利润5.49亿元 同比增53.54%,e公司
379,2021-08-24,金山办公(688111.SH)股东奇文N维拟减持不超317.9万股 拟减持股份,智通财经
380,2021-08-24,金山办公：奇文N维合计拟减持不超过总股本0.69%,Wind
381,2021-08-24,金山办公：上半年净利5.49亿元 同比增54%,财联社
382,2021-08-24,金山办公：上半年净利润同比增长53.54%,Wind
383,2021-08-23,金山办公2021年上半年营收同比增长70.9%，主要产品月活突破5亿,亿欧网
384,2021-08-23,民生计算机周报：网安法律体系初步建成 行业景气向上,新浪
385,2021-08-23,港股盘前必读：港交所将于10月18日推出MSCI中国A50互联互通指数期货,Wind
386,2021-08-22,下周操盘攻略：调整是长期布局主线机会,Wind
387,2021-08-22,啥情况？千亿大牛股被富时罗素踢出群，原因竟是这个！,Wind
388,2021-08-19,WPS发力AI 引领办公新方向,凤凰网
389,2021-08-19,优质的企业服务公司应该具有怎样的面相？,凤凰网
390,2021-08-19,科创板战略配售硕果累累，三大产业高成长造就翻倍收益,Wind
391,2021-08-19,科创板半年报陆续出炉：半导体、新能源火热，北向资金大举加仓,Wind
392,2021-08-18,科创板半年报陆续出炉：半导体、新能源赛道持续火热，北向资金大举加仓,21世纪经济报道
393,2021-08-17,计算机周报：东方通三年高成长性确立 有赞加速转型新零售 奇安信毛利率持续提升,新浪
394,2021-08-17,多家评级机构看好，19年的坚持，致远互联做对了什么？,新浪
395,2021-08-16,民生计算机周报：从中报发掘边际改善和持续成长,新浪
396,2021-08-16,计算机行业周观点：中报集中披露 龙头行情可期,新浪
397,2021-08-16,计算机行业周报：华为鸿蒙的最新进展和投资全景,新浪
398,2021-08-15,【兴证计算机】重要跟踪！华为鸿蒙最新进展及投资全景,兴业计算机团队
399,2021-08-12,MSCI中国指数将调仓纳入11只A股，逾10亿元大单资金月内加仓4只潜力股,第一财经
400,2021-08-12,A股资金流向（8月12日）：“茅族”、“宁族”双双遭抛售,Wind
401,2021-08-12,MSCI指数作了季度调整：纳入了这些A股，9月1日起生效,澎湃新闻
402,2021-08-12,MSCI中国A股指数将纳入金山办公、爱美客,中证网
403,2021-08-12,11只A股新纳入MSCI中国指数，双创基金占据5席,Wind
404,2021-08-12,雷军年度演讲：“不理智”的决定成就金山新十年,凤凰网
405,2021-08-12,雷军年度演讲：发布《生生不息》，首次亲述金山十年,砍柴网
406,2021-08-12,刚刚，MSCI公布最新调整！11只A股进入旗舰指数系列,Wind
407,2021-08-12,信息服务行业信息点评：从SALESFORCE到ZOOM 美股SAAS龙头为何纷纷开启巨资收购？,新浪
408,2021-08-12,11只个股新纳入MSCI中国指数！,Wind
409,2021-08-11,北向资金今日净卖出超28亿元，白酒股持续惨遭抛售,Wind
410,2021-08-10,WPS 静待花开终有时,砍柴网
411,2021-08-10,WPS回逼微软,凤凰网
412,2021-08-10,计算机应用行业：政策推动 工业软件行业关注度显着提升,新浪
413,2021-08-09,A股资金流向（8月9日）：市场复刻上周一行情，资金青睐大金融板块,Wind
414,2021-08-09,计算机行业周报：中国云计算市场逆势高增 高通加速布局自动驾驶,新浪
415,2021-08-09,“金山文档先锋高校”在京签约 金山办公助力北京师范大学云办公,砍柴网
416,2021-08-08,计算机行业周报：工业软件有哪些重要变化,新浪
417,2021-08-06,计算机行业：鸿蒙有望成为OS第三极 看好四条投资主线,新浪
418,2021-08-06,A股资金流向（8月6日）：持续利好加持，资金对锂电产业链出现分歧,Wind
419,2021-08-06,计算机行业2021Q2计算机行业机构重仓持股回顾：板块整体仍处于低配 行业选择更加分散,新浪
420,2021-08-05,工具软件价值分化，Adobe、万兴科技、猎豹移动们为何不同命？,36氪
421,2021-08-05,8只科创板股获北向资金加仓,证券时报网
422,2021-08-04,A股资金流向（8月4日）：赛道股王者归来，大资金高位加仓,Wind
423,2021-08-04,【银河科创板吴砚靖/邹文倩/李璐昕】行业动态 2021.7丨硬科技属性坚挺，掘金“科创牛”正当时,中国银河证券研究
424,2021-08-03,计算机应用行业：云化带来ERP行业产品边界拓宽 工业互联网和国产化存在预期差,新浪
425,2021-08-03,A股资金流向（8月3日）：高切低趋势日渐明朗，新能源产业链集体遭抛售,Wind
426,2021-08-03,中国银河：硬科技属性坚挺，掘金“科创牛”正当时,资本邦
427,2021-08-02,北向资金7月动向：重点进攻高景气成长制造主线，周期性行业遭抛售,Wind
428,2021-08-02,A股资金流向（8月2日）：高切低痕迹明显，资金转战超跌价值股,Wind
429,2021-08-02,计算机周报：领军企业中报表现亮眼 看好高端制造等高景气细分,新浪
