,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
321,2021-11-11,突然爆发！地产股嗨爆全场，飙升1000亿！金融半导体狂飙，外资猛买80亿！中石油4员工阳性，紧急封控,中国基金报
322,2021-11-11,海淀区新增确诊病例活动轨迹公布，若有交集者速报告！,北京发布
323,2021-11-11,中国石油：在京系统全部进入应急状态，暂停在京会议，原则上驻京单位人员不出京、京外人员不进京,金十数据
324,2021-11-11,新增病例轨迹涉3区、密接次密超300人 北京发布最新防控要求,新京报
325,2021-11-11,北京新增6例本土新冠肺炎确诊病例 中国石油在京系统全面进入应急状态,经济日报
326,2021-11-11,中石油111人与吉林病例共同参会 已有4名员工核酸检测阳性,快科技
327,2021-11-11,中国石油在京系统全面进入应急状态,中新网
328,2021-11-11,中石油4员工核酸阳性，吉林通报确诊病例在京期间两次核酸均为阴,新浪
329,2021-11-11,北京新增“6＋1”行程轨迹公布，其中有病例两次核检均阴性,科技日报
330,2021-11-11,中石油：所有大厦员工及共同居住家属连续三天核酸检测,新浪
331,2021-11-11,中石油：驻京单位立即开展全员核酸检测,金十数据
332,2021-11-11,中石油：111人与吉林通报确诊病例共同参会,新浪
333,2021-11-11,北京新增本土“6＋1”，详情公布,中新网
334,2021-11-11,北京疫情发布会：海淀区一地调整为中风险地区，中石油已有4名员工核酸阳性,第一财经
335,2021-11-11,关于海淀区新增4例本地新冠肺炎确诊病例和1例无症状感染者的情况通报,新浪
336,2021-11-11,中国石油：确诊病例聚餐人员居家观察,新浪
337,2021-11-11,中石油：已有4名员工核酸检测阳性,Wind
338,2021-11-11,中石油：已有4名员工核酸检测阳性,金十数据
339,2021-11-11,北京新增6例新冠肺炎确诊病例和1例无症状感染者,Wind
340,2021-11-11,构建低硫燃料油期货定价体系，上期所推进月均结算价期货上市,第一财经
341,2021-11-11,多图直击！海淀石油大院封闭，院内中小学幼儿园停课一天，全员核酸检测,新浪
342,2021-11-11,震惊！中石油公布35家假冒企业！,润滑油信息网
343,2021-11-11,油气企业推动天然气保供能力持续增强,电力新闻网
344,2021-11-11,进博风采 | 中化、三桶油、科思创、杜邦等化工巨头纷纷亮相,润滑油信息网
345,2021-11-11,光汇石油旗下云油加油App受广大私家车车主青睐的“秘密”,中国能源网china5e
346,2021-11-10,专访壳牌中国集团主席：携手上下游构建生态圈，通往净零未来,澎湃新闻
347,2021-11-10,中石油：油气价格已经金融化 | 在进博,中国经营网
348,2021-11-10,汇丰研究：石油及天然气供应链前景明朗 推荐中海油(00883)、港华燃气(01083)等,智通财经
349,2021-11-10,“28亿存款莫名质押”风波后，中石油一口气曝光35家“假李鬼”,华夏能源网
350,2021-11-10,中石油、中石化加大华北天然气供应量,央视
351,2021-11-10,中国石油转让兰州维达石化工程全部股权，底价4828万元,乐居财经
352,2021-11-10,中国石油自主“绿盾”护航国家示范工程,中国石油网
353,2021-11-10,中国石油首座智能中央仓打造智慧营销新模式,中国石油
354,2021-11-09,管理人赔偿9500万元！ABS项目违约，3家基金公司受拖累 未按时兑付本息,中证报
355,2021-11-09,辽河油田储气库群今冬首轮采气，日输气900万立方米,Wind
356,2021-11-09,11连阴！中石油再度跌破万亿市值 股价回到4元时代,凤凰网
357,2021-11-09,云南省市场监管局抽检肉制品115批次 不合格2批次 产品问题,质量新闻网
358,2021-11-09,中国石油全力以赴战严寒保障天然气供应,电力新闻网
359,2021-11-08,中国石油一线员工战严寒保冬供,光明网
360,2021-11-08,暖心！您的“冬季必需品”即将到货！,每经网
361,2021-11-08,中国石油与33家合作伙伴签署采购协议,格隆汇
362,2021-11-08,中国石油全力做好十九届六中全会能源保供工作,中国石油
363,2021-11-08,每日理财观察: 基金投顾迎强监管,Wind
364,2021-11-08,港股盘前必读：海底捞将于12月31日前逐步关停300家左右门店,Wind
365,2021-11-07,A股明日风口：中共中央、国务院发布关于深入打好污染防治攻坚战的意见,新浪
366,2021-11-07,【天风石化】天然气真的适合高度市场化吗？,樨樨和她的油气小伙伴
367,2021-11-07,炸锅！ABS 项目尽调失败，投行被法院判赔 9500 万巨款！！ 诉讼纠纷,ZAKER
368,2021-11-07,数实融合：微信上的“双向奔赴”,亿邦动力
369,2021-11-07,中石油与沙特阿美等公司签署近155亿美元的采购协议,腾讯网
370,2021-11-06,中国石油与全球33家供应商签采购协议，总额近155亿美元,Wind
371,2021-11-06,中国民营石油大亨“陨落”？公司全部职务被撤，百亿身家都没了,腾讯网
372,2021-11-05,首日155亿美元能源大单“花落”中石油，与全球巨头共建绿色低碳能源新体系「聚焦进博会」,华夏时报
373,2021-11-05,中国石油与全球33家伙伴签署采购协议近155亿美元,中新网
374,2021-11-05,“两桶油”进博会揽570亿美元大单 中石油：力争2050年左右实现“近零”排放,新浪
375,2021-11-05,中国石油总经理侯启军：“清洁替代、战略接替、绿色转型”三步走,经济观察报
376,2021-11-05,市场复合增长率达28%，EVA光伏树脂实现自主可控,经济日报
377,2021-11-05,中国石油总经理侯启军：合作共建绿色低碳的全球能源新体系,21经济网
378,2021-11-05,聚焦 | 试点启动多元资本抢入 换电模式将迎5年爆发期,经济观察网
379,2021-11-05,金融街下午茶2021年11月5日星期五,Wind
380,2021-11-05,北向资金结束连续6日净买入，隆基股份连续3日遭抛售累计净卖出超30亿,Wind
381,2021-11-05,恒指低开低走收跌1.41%，能源、地产等板块低迷,Wind
382,2021-11-05,发改委：本轮国内成品油价格不作调整,Wind
383,2021-11-05,A股收盘综述：元宇宙一枝独秀，周期、新能源、房地产、电力板块集体哑火,Wind
384,2021-11-05,柴油供应偏紧得到缓解！中石化11月加大供应，预计供应量较前8月增长近50%,华夏时报
385,2021-11-05,今冬明春天然气需求预测与保供措施,国际燃气网
386,2021-11-05,港股异动 | 中石油(00857)跌超5%领跌石油股 报道称沙特石油产量或超过1000万桶/日,智通财经
387,2021-11-05,国际油价下跌拖累“三桶油” 中石油(00857)跌超3%,和讯
388,2021-11-05,中国石油天然气销售甘肃分公司：全力确保冬季天然气供气平稳,腾讯网
389,2021-11-05,北京冬奥会迎来百日冲刺 中国石油全力赋能冬奥－国务院国有资产监督管理委员会,国资委
390,2021-11-05,28亿元存款被质押后续：银行称对方知情并拿了额外收益,Wind
391,2021-11-04,关于28亿元存款质押，渤海银行打破沉默：存款企业曾收取额外收益，并非自称的“不知情”,Wind
392,2021-11-04,重磅！中石油、中石化、中海油获国家科学技术大奖！（附名单）,国际燃气网
393,2021-11-04,中国石油蓄足“底气”过“暖冬”,每经网
394,2021-11-04,中国石油全线发力迎冬供“大考”,每经网
395,2021-11-04,今冬明春供气量将破千亿方！中国石油全面动员部署冬季保供,每经网
396,2021-11-04,中国石油4个项目获得国家科技奖励,中国石油
397,2021-11-04,化工点评报告：三季度石油石化配置创近八年新高 关注龙头及偏成长相关标的,新浪
398,2021-11-04,【进博倒计时】中国石油高质量完成进博会筹备工作－国务院国有资产监督管理委员会,国资委
399,2021-11-04,前三季83家财险公司净利425亿元，“老三家”贡献近九成,Wind
400,2021-11-03,中国石油辽河油田双6储气库完成采气工艺升级,中国日报网
401,2021-11-03,中国石油全线发力增加柴油供应,液化天然气网
402,2021-11-03,天然气深度：供需错配气价难破局 多因共振气量消费持续向好,新浪
403,2021-11-02,美银证券：重申中石油买入评级，目标价升至5港元,Wind
404,2021-11-02,美银证券：上调油价预期 升中石油(0857.HK)目标价至5港元,格隆汇
405,2021-11-02,A股融资融券日报：两融余额增加47.83亿元（11月1日）,Wind
406,2021-11-02,石油化工行业周报：能源价格波动下对石化行业盈利影响 以及当前估值对应的周期位置,新浪
407,2021-11-02,油气巨头利润虽丰难掩尴尬,Wind
408,2021-11-01,备受依赖却不被认可的巨头：巨额油气利润背后的尴尬现实,21世纪经济报道
409,2021-11-01,北向资金今日净买入7.11亿元，连续13日抢筹宁德时代累计加仓超76亿元,Wind
410,2021-11-01,大行评级 | 里昂：维持中石油(0857.HK)跑赢大市评级 目标价升至4.2港元,格隆汇
411,2021-11-01,中国石油保持全面盈利前三季度净利润逾750亿元,电力新闻网
412,2021-11-01,平安证券：给予中国石油增持评级,证券之星
413,2021-11-01,平安证券维持中国石油推荐评级：行业景气度高企，量价齐升，公司业绩大幅好转,每日经济新闻
414,2021-11-01,中国石油吉林石化合成橡胶技术创新获突破,中国石油网
415,2021-11-01,中国石油辽河油田储气库群蓄气待发保冬供,瑞达期货
416,2021-10-31,刘定智等：基于“全国一张网”的天然气管输优化模型构建及应用,新浪
417,2021-10-31,国家组织增加柴油供应，供需紧张情况持续好转,Wind
418,2021-10-31,干货！2021年中国氢能源行业加氢站上市公司市场竞争格局分析 三大方面全方位对比,前瞻研究院
419,2021-10-30,中控技术(688777)：收入快速增长 智能制造高景气空间向上,新浪
420,2021-10-30,两大行业亮眼！A股三季报大数据榜单揭晓,Wind
421,2021-10-29,2021年11月十大金股：风格平衡 坚守景气,光大证券
422,2021-10-29,大行评级 | 瑞信：中国石油(0857.HK)第三季纯利符预期 重申优于大市评级,格隆汇
423,2021-10-29,花旗：维持中国石油股份中性评级 目标价3.7港元,新浪
424,2021-10-29,大行评级 | 花旗：维持中石油(0857.HK)中性评级 予目标价3.7港元,格隆汇
425,2021-10-29,中国石油成为冬奥会合作伙伴俱乐部轮值主席单位,电力新闻网
426,2021-10-29,加氢站设备“爆单”,中国能源网china5e
427,2021-10-29,中国石油：成品油需求恢复至疫情前的水平,金十数据
428,2021-10-29,“三桶油”同日发布三季报：营收均大幅上涨，净利却出现分化,华夏能源网
429,2021-10-29,中国石油重大项目新疆油田火驱试验区累产逾40万吨,中新网
430,2021-10-29,10月29日三季报汇总：中国石油、中国石化、新华网等公司公告出现利好,证券之星
431,2021-10-29,双双披露三季报！“两桶油”前三季度合计赚超1200亿元,资本邦
432,2021-10-29,A股融资融券日报：两融余额减少165.82亿元（10月28日）,Wind
433,2021-10-29,中石油海洋工程公司中标深水导管架项目,国际船舶
434,2021-10-29,国家管网西气东输管道顺利实现向海门供气,国际燃气网
435,2021-10-29,“两桶油”前三季度赚逾1350亿元,中证网
436,2021-10-29,加快绿色低碳转型 “两桶油”前三季度业绩大幅增长,上证报
437,2021-10-29,日挣5亿元！“两桶油”前三季度成绩单来了,Wind
438,2021-10-29,“两桶油”营收持续增长 前三季度日赚5亿元,全景网
439,2021-10-28,10月29日上市公司重要公告集锦：比亚迪前三季度净利同比减少28.43%,证券日报之声
440,2021-10-28,中国石油前三季度净利润逾750亿元 同比增长646%,上证报
441,2021-10-28,中国石油前三季度营收1.88万亿元 实现净利润逾750亿元,中国经营网
442,2021-10-28,日赚5亿！“两桶油”前三季度大赚1350亿元,中证报
443,2021-10-28,坚持高质量发展 公司价值持续提升 中国石油2021年前三季度净利润逾750亿元,凤凰网
444,2021-10-28,中国石油前三季度净利润同比增长646.4%,上证报
445,2021-10-28,量价齐升 中国石油(601857.SH)前三季度归母净利同比增646.4%至751.22亿元,智通财经
