,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
307,2021-11-02,A股突然跳水！周期股全线大跌，5000亿“免税茅”又跌8%！商务部发文刷屏，经济日报：不要误读！,中国基金报
308,2021-11-02,中国中免为何两天大跌17.75%？三季报比你想象的更差,证券之星
309,2021-11-02,"A股突然跳水！周期股全线大跌，5000亿""免税茅""又跌8%！商务部发文刷屏，经济日报：不要误读！军工、食品都爆发了",中国基金报
310,2021-11-02,中国中免第三季营收降1成 业绩发布后昨跌停今跌8% 盈利能力下降,中国经济网
311,2021-11-02,“免税茅”中国中免再度逼近跌停 为何多家券商仍在力挺？,第一财经
312,2021-11-02,“免税茅”一个跌停500亿没了！股民人均亏3.67万，背后“首富”却已狂赚超20亿,深蓝财经
313,2021-11-02,A股异动 | 中国中免(601888.SH)再度逼近跌停 三季度毛利率大幅下降 机构出逃 盈利能力下降,格隆汇
314,2021-11-02,中国中免三季变脸市值年内蒸发逾3000亿 陆股通、汇金公司及陈发树均已减仓,长江商报
315,2021-11-02,中国中免今日低开4.8%，上日机构席位卖出超5亿元,Wind
316,2021-11-02,A股早报2021年11月2日星期二,Wind
317,2021-11-02,11月1日334只个股获券商关注，兖州煤业目标涨幅达85.9%,每经网
318,2021-11-02,又创新高！万亿宁王市值逼近宇宙行，行情还能走多久,Wind
319,2021-11-02,龙头股现分歧 指数需要破局,搜狐
320,2021-11-02,从“茅指数”到“宁组合”，三季报交出的答卷你满意吗？,新浪
321,2021-11-01,消费股，正在塌陷,格隆汇
322,2021-11-01,免税茅一个跌停500亿没了！股民人均亏3.67万，背后首富却已狂赚超20亿,新浪
323,2021-11-01,龙虎榜丨中国中免跌停，近7亿资金出逃！机构抢筹这些个股（名单）,21世纪经济报道
324,2021-11-01,三季报营收下滑叠加疫情扰动，免税龙头中国中免一字跌停 盈利能力下降,澎湃新闻
325,2021-11-01,1分钟跌没500亿，14万股民或亏损35万 亏损,搜狐
326,2021-11-01,最牛“黑马”20cm涨停，杠杆资金加仓这些概念股,Wind
327,2021-11-01,懵了！免税龙头闪电跌停，原因竟是它！,新浪
328,2021-11-01,疫情反复扰动线下市场 中国中免第三季度营收不及预期引跌停 盈利能力下降,每日经济新闻
329,2021-11-01,业绩不及预期，陈发树撤离中国中免 盈利能力下降,阿尔法工场
330,2021-11-01,安信证券维持中国中免买入评级：21Q3毛利率短期承压，继续看好离岛免税空间,每日经济新闻
331,2021-11-01,跌停板解密：三季报利空余威不散，6只个股封上跌停！（11月1日）,Wind
332,2021-11-01,中国中免跌停 安信证券昨喊买入招商证券今刚强烈推荐,中国经济网
333,2021-11-01,"中国中免惨烈跌停 景顺长城刘彦春巨亏7.6亿 知名牛散""高抛低吸""套现20亿 发生了什么？ 重大损失",新浪
334,2021-11-01,山西证券维持中国中免增持评级：受益海南企业所得税优惠政策，公司Q3净利同比增长4成,每日经济新闻
335,2021-11-01,山西证券：给予中国中免增持评级,证券之星
336,2021-11-01,机构今日买入这22股，抛售中国中免3.83亿元丨龙虎榜,第一财经
337,2021-11-01,机构今日买入这23股，卖出中国中免3.8亿元丨龙虎榜,第一财经
338,2021-11-01,“免税茅”中国中免今日跌停，机构席位卖出超5亿元,Wind
339,2021-11-01,龙虎榜|中国中免跌停 三机构合计卖出5.16亿元,财联社
340,2021-11-01,中国中免今日跌停 3家机构合计净卖出5.17亿元,格隆汇
341,2021-11-01,“免税茅”闪崩跌停，啥情况？这个概念被彻底“点燃”,证券之星
342,2021-11-01,5000 亿巨头 1 分钟跌停！半天蒸发 500 多亿，股民户均亏损 35 万,ZAKER
343,2021-11-01,53公司获得推荐评级-更新中,中财网
344,2021-11-01,国联证券给予中国中免买入评级：首都机场租金返还落地，毛利率受疫情压制,每日经济新闻
345,2021-11-01,A股收盘综述：“宁王”市值一度超工行，隆基股份创新高,Wind
346,2021-11-01,逾14万户股东懵了，“免税茅”中国中免闪崩跌停,第一财经
347,2021-11-01,A股三季报交出优异答卷，营收净利增速创近五年新高,Wind
348,2021-11-01,中国中免(601888)：Q3疫情毛利率承压 首都机场和所得税冲回增厚业绩,新浪
349,2021-11-01,中国中免：截至目前公司共拥有195家门店,每日经济新闻
350,2021-11-01,公募三季度全景图绘出， “百亿俱乐部”规模缩水,Wind
351,2021-11-01,4700亿免税龙头跌停，三季度业绩下滑，知名牛散连续4个季度减仓 盈利能力下降,AI财经社
352,2021-11-01,什么情况？千亿白马股跌停，新能源板块继续狂飙,上证报
353,2021-11-01,图解中国中免三季报：第三季度单季净利润同比增40.22%,证券之星
354,2021-11-01,闪崩跌停！5000亿龙头开盘1分钟封板，牛散陈发树一夜蒸发2亿？低吸高抛，他持仓20多亿都是赚来的,每日经济新闻
355,2021-11-01,5000亿巨头闪崩，万亿宁王却创新高！极致行情上演,Wind
356,2021-11-01,“免税茅”闪崩跌停，半日蒸发500亿市值，啥情况？,Wind
357,2021-11-01,免税茅闪崩跌停 重磅消息引爆这一板块 又见30cm涨停,证券时报
358,2021-11-01,“免税茅”闪崩跌停，半日蒸发超500亿市值，啥情况？重磅消息引爆这一板块，又见30cm涨停,证券时报
359,2021-11-01,"重磅突发！5000亿巨头闪崩跌停，又有新股破发，万亿""宁王""却创新高！""极致""行情再度上演，分析师：难言趋势性机会",中国基金报
360,2021-11-01,A股午盘综述：宁德时代、隆基股份双双大涨并再创新高，风电、光伏持续火热,Wind
361,2021-11-01,三季度营收下滑，中国中免大单封跌停，市值跌破5000亿元 盈利能力下降,证券时报网
362,2021-11-01,“免税茅”跳水跌停！总市值蒸发超500亿，告别5000亿时代,证券之星
363,2021-11-01,安信证券：予中国中免(601888.SH)“买入”评级 Q3毛利率短期承压,智通财经
364,2021-11-01,中国中免股价跌停 现报241.61元,乐居财经
365,2021-11-01,东莞证券：给予中国中免买入评级,证券之星
366,2021-11-01,东莞证券维持中国中免推荐评级：短期受疫情扰动承压，首都机场租金优惠落地,每日经济新闻
367,2021-11-01,快讯：中国中免跌停 报于241.61元,金融界
368,2021-11-01,“免税茅”中国中免跌停 总市值跌破5000亿元,金融界
369,2021-11-01,11月1日三季报汇总：中国中免、光明乳业、云天化等公司公告出现利好,证券之星
370,2021-11-01,前三季度净利增长168% 中国中免全面布局夯实护城河,红周刊
371,2021-11-01,中国中免(601888.SH)跌停 Q3业绩低于预期,格隆汇
372,2021-11-01,Q3经营业绩同比降超40%逊于预期 中国中免大幅低开后跌停 盈利能力下降,新浪
373,2021-11-01,【行情】中国中免封住跌停板，目前成交额超11亿元，总市值回到5000亿下方，免税店板块急速下滑,金十数据
374,2021-11-01,快讯：中国中免跌停,财联社
375,2021-11-01,中国中免封住跌停板，免税店板块急速下滑,Wind
376,2021-11-01,华创证券：维持中国中免(601888.SH)“强推”评级 目标价300元,智通财经
377,2021-11-01,中国中免开盘跌超8%，此前公布三季度净利润31.32亿元同比增长40.22%,Wind
378,2021-11-01,抄底中国中免2年赚25亿！5亿建仓隆基股份赚99亿,Wind
379,2021-11-01,中国中免(601888)2021年三季报点评：Q3疫情致毛利承压 旺季将至值得期待,新浪
380,2021-11-01,两年大赚超20亿！福建前首富、知名牛散陈发树精准抄底中国中免，建仓隆基股份三年股价涨1400%,中证报
381,2021-11-01,公募三季度全景图绘出“百亿俱乐部”规模缩水,Wind
382,2021-10-31,中国中免(601888)2021年三季报点评：疫情影响超预期 盈利随客流恢复料好转,新浪
383,2021-10-31,基金周报：消费下跌 公募基金规模稳定上涨,新浪
384,2021-10-31,“免税茅”前三季度成绩单来了 疫情影响下业绩仍稳步增长,证券日报网
385,2021-10-31,国信证券：疫情扰动影响趋弱，维持中国中免(601888.SH)中线“买入”评级,智通财经
386,2021-10-30,中信建投公布11月金股名单，共有23只股票,Wind
387,2021-10-30,轮到首都机场！中国中免减租增利11.4亿，第三季度销售费用成负数,中国经济网
388,2021-10-30,基金三季度调仓换股全扫描，电力、能源、地产被明显加仓！,Wind
389,2021-10-29,中国中免：前三财季盈利84.91亿人民币，同比增长168.35%,Wind
390,2021-10-29,中国中免前三季度净利约85亿，同比增长168%,贝壳财经
391,2021-10-29,中国中免前三季度净利增168.35%，离岛免税销售业务同比大幅增长,中华网
392,2021-10-29,中国中免第三季度净利润同比增逾四成,上证报
393,2021-10-29,中国中免：前三季度实现净利润84.91亿元，同比增长168.35%,资本邦
394,2021-10-29,中国中免公布三季报 前三季净利增加168.35%,新浪
395,2021-10-29,果然“免税之王”！中国中免三季度净利同比增4成,证券之星
396,2021-10-29,受益企业所得税优惠政策，中国中免Q3净利同比增4成,第一财经
397,2021-10-29,中国中免：前三季度净利润同比增长168.35%,财联社
398,2021-10-29,中国中免：第三季度净利润31.32亿元 同比增长40.22%,财联社
399,2021-10-29,中国中免：第三季度净利润31.32亿元，同比增长40.22%,Wind
400,2021-10-29,中国中免：前三季度净利润同比增长168.35%,Wind
401,2021-10-29,中国中免：三季报将于10月30日披露,每日经济新闻
402,2021-10-29,中国中免跌停，总市值回到5000亿下方,36氪
403,2021-10-28,21Q3基金持仓结构分析：“宁王”上位 多数基金Q3 选择“躺平”,新浪
404,2021-10-28,9种MSCI中国A股指数，布局A股优质资产哪家强？,养基司令
405,2021-10-28,基金A股持仓创历史新高，“顶流”投资路线曝光,Wind
406,2021-10-28,5年收益翻倍！MSCI大中华区高层详解这一产品，计划把全球好的指数推广至A股,Wind
407,2021-10-27,消费医药为制造业让位？顶流基金选股分歧加大,Wind
408,2021-10-27,业绩与规模双双下滑？“千亿顶流”刘彦春称当下大概率是布局良机，朱少醒和萧楠最新持仓曝光 盈利能力下降,财联社
409,2021-10-27,张坤、刘彦春重磅发声！2大千亿顶流季报出炉,Wind
410,2021-10-27,顶流来了！谢治宇、朱少醒、周蔚文、刘彦春等最新持股大曝光,Wind
411,2021-10-27,顶流来了！谢治宇、朱少醒、周蔚文、刘彦春、雷鸣等最新持股大曝光,中国基金报
412,2021-10-26,东莞证券维持中国中免推荐评级，深度报告：免税市场前景广阔，中免强者恒强,每日经济新闻
413,2021-10-26,东莞证券：给予中国中免买入评级,证券之星
414,2021-10-26,中国中免：公司海口日月广场店一直处于正常经营,每日经济新闻
415,2021-10-25,社服周报：文旅部暂停旅游专列业务 各大国际奢侈品集团公布财报 经营问题,新浪
416,2021-10-25,国际化的A股新风向标来了！ 易方达MSCI中国A50ETF发行,21世纪经济报道
417,2021-10-25,【国君社服刘越男】国内疫情有所反复，本周关注三季报——社会服务行业周报（2021.10.18-10.24）,微信
418,2021-10-25,国信证券：中长期社服板块中推荐海底捞等龙头,Wind
419,2021-10-25,社会服务行业周报：秋冬季严防疫情反复 旅游出行或被再次按下暂停键,新浪
420,2021-10-22,从海南消费季，看离岛免税热炒,智通财经
421,2021-10-22,北向资金一年来首次连续两日加仓超百亿，七天爆买宁德时代近50亿,Wind
422,2021-10-22,发行大战打响！首批4只MSCI中国A50ETF火线问世,Wind
423,2021-10-22,A股午盘综述：半导体产业链、地产、家电复苏，煤炭、钢铁板块调整,Wind
424,2021-10-21,国君零售 | 疫情受控，服务消费环比明显改善,国泰君安证券研究
425,2021-10-21,中国中免：公司资产负债率长期处于相对较低水平,每日经济新闻
426,2021-10-20,易方达MSCI中国A50互联互通ETF投资价值分析：一键均衡布局A股核心资产,新浪
427,2021-10-20,中国中免：公司所经营的免税品免征进口环节的关税、增值税和消费税,Wind
428,2021-10-19,餐饮旅游行业周报：建议关注成长逻辑清晰的标的公司 把握中长期配置机会,新浪
429,2021-10-18,首批MSCI中国A50互联互通ETF获批，大白马将迎增量资金,Wind
430,2021-10-18,首批MSCI中国A50ETF获批，4家基金火速尝鲜！,Wind
431,2021-10-18,重磅！首批MSCI中国A50互联互通ETF获批,Wind
432,2021-10-18,深度*行业*2021年国庆旅游数据点评：国内游恢复与管控并存 离岛免税业绩亮眼,新浪
